"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117381226,26,300,,128458053
2019,117381226,20,30,,128458055
2019,117376725,3,1,,128451929
2019,123842516,9,0,,137347417
2019,123842516,47,0,,137347419
2019,117386251,26,300,,128455887
2019,117376741,20,20,,128451953
2019,117381233,20,130,,128451977
2019,117381233,63,80,,128458071
2019,117381233,23,500,,128458070
2019,117381235,63,150,,128451981
2019,117386280,36,96,,128451987
2019,117386280,28,5000,,128458074
2019,117386280,3,1,,128451984
2019,117386280,17,500,,128451986
2019,117386280,7,300,,128455911
2019,117386280,24,1000,,128451985
2019,117376766,3,500,,128451990
2019,117376766,38,500,,128451991
2019,117376778,7,1200,,128455928
2019,117376780,54,2300,,128452005
2019,117386297,17,500,,128455938
2019,117376791,9,0,,128452020
2019,117376792,25,200,,128452023
2019,117376792,7,1000,,128452024
2019,117386318,63,4950,,128455972
2019,117381260,20,2300,,128452047
2019,117376821,24,1000,,128455999
2019,117386332,24,1000,26-JUN-19,128455998
2019,117376837,20,5153,,128456017
2019,117376852,10,4,,128452099
2019,117376852,2,18,,128452097
2019,117376852,8,2612,,128452098
2019,117386360,8,30,,128452101
2019,117386362,10,,,128456044
2019,117381285,37,15000,29-JUN-19,128452107
2019,117376857,37,15000,,128458156
2019,117381286,45,100,,128458159
2019,117381286,17,2200,,128458158
2019,117386377,26,200,,128456068
2019,123834110,10,,,137337322
2019,123834119,16,1,,137345376
2019,117381300,3,10000,13-APR-19,128458174
2019,117381301,15,7000,,128458176
2019,117381301,3,10000,,128458175
2019,117381302,20,50,,128458177
2019,117381302,25,1,,128458178
2019,117381302,51,0,,128458179
2019,117386389,20,1,,128456090
2019,117376888,37,1,,128452163
2019,117376908,35,50,,128452192
2019,123842556,10,,,137347476
2019,117376916,36,418,,128452201
2019,117376923,52,,,128452213
2019,123834155,6,150,,137345432
2019,123834155,63,30,,137345434
2019,117376932,25,300,,128452230
2019,117386430,17,5500,,128452234
2019,123834155,25,50,,137345433
2019,117376936,43,1100,,128452236
2019,117386436,35,2,,128456165
2019,117386436,30,1,,128456164
2019,117376938,20,645,,128452241
2019,117376943,29,500,,128452247
2019,123842564,20,300,,137345440
2019,123842564,63,2000,,137347484
2019,123838442,61,1000,,137352406
2019,117381355,16,3000,,128458247
2019,117386451,3,5500,,128458249
2019,117386460,7,1,,128456188
2019,117386461,63,50,,128456190
2019,117386461,23,300,,128456189
2019,117376966,20,9425,,128456191
2019,117381366,54,1048,,128458258
2019,123842570,38,200,,137352410
2019,123842578,13,1,,137352426
2019,123842578,20,350,,137345452
2019,117381371,10,45,,128452298
2019,123842578,10,,,137352427
2019,117376985,63,,,128452307
2019,117376987,63,,,128456212
2019,123834172,3,13000,23-SEP-19,137345459
2019,123834173,3,13000,,137352455
2019,123834173,27,150,,137345461
2019,117376995,29,350,,128452321
2019,117376997,3,15000,,128452326
2019,117376999,29,900,,128452327
2019,117381385,63,3000,,128458292
2019,117377004,20,203,,128452334
2019,123834173,61,300,,137345462
2019,123834184,13,1,,137345479
2019,123834184,49,2,,137345480
2019,117377028,10,,,128462383
2019,117381408,64,1800,,128462386
2019,117381408,15,2400,,128462387
2019,123838499,10,3500,,137352486
2019,117377039,13,279,,128462406
2019,117381417,17,14050,,128458338
2019,117381417,20,21,,128458339
2019,117377044,29,500,,128458341
2019,117377046,15,100000,,128462415
2019,123834247,17,1200,,137345562
2019,117386530,16,854,,128456293
2019,123838526,38,1,,137352526
2019,123834218,17,6000,,137352544
2019,123834218,6,8000,,137352543
2019,123842629,13,450,,137345542
2019,117377064,63,50,,128462435
2019,123842629,49,60,,137347557
2019,123842635,20,409,,137347562
2019,123838554,10,,,137352567
2019,123838573,19,19,,137345559
2019,123838573,20,80,,137347580
2019,117381442,20,105,,128458371
2019,117386549,63,,,128456321
2019,117381444,13,1,,128456328
2019,117381444,15,1058,,128456329
2019,117381444,26,140,,128458377
2019,123834247,20,300,,137345563
2019,123838578,17,1200,22-OCT-19,137345561
2019,117381447,3,29000,,128456338
2019,117381447,7,300,,128456339
2019,117381449,36,35120,,128458382
2019,123834256,63,20,,137345575
2019,117386562,63,1,,128456346
2019,123834256,20,5,,137345574
2019,117377104,38,20,,128462489
2019,117377104,7,2800,,128458384
2019,117377104,20,10,,128462490
2019,117377104,63,30,,128458383
2019,123834256,7,300,,137347588
2019,123834259,10,,,137347590
2019,123834260,25,19,,137345579
2019,123838588,25,19,16-DEC-19,137352604
2019,117386571,10,,,128456359
2019,117377119,5,10000,,128462514
2019,117377138,52,0,,128462547
2019,117386599,51,0,,128456397
2019,117386599,3,20000,,128456396
2019,117377144,19,2050,,128456406
2019,117377144,52,0,,128456407
2019,117384907,10,,,128450533
2019,117384910,10,150,,128446785
2019,117384911,3,9000,18-JUL-19,128454198
2019,117380158,3,9000,,128454197
2019,117385261,6,150,,128454637
2019,117385261,17,90,,128454636
2019,117380619,31,100,,128454674
2019,117380626,54,150,,128454679
2019,117376091,19,270,,128451070
2019,117380657,63,520,,128451099
2019,117385332,10,10,,128457364
2019,117376125,63,35,,128451127
2019,117376125,20,2,,128457368
2019,117380672,3,10000,,128457372
2019,117376131,25,50,,128454741
2019,117376131,47,0,,128454742
2019,117380676,10,,,128451142
2019,117376143,3,500,,128454760
2019,117385369,25,1,,128454772
2019,117385372,52,0,,128454775
2019,117376165,10,,,128451181
2019,117376163,3,1000,02-JUN-19,128451179
2019,117376185,17,6730,,128451207
2019,117385400,16,700,,128454817
2019,117380701,3,7500,03-JUN-19,128457404
2019,117385415,3,7500,,128454837
2019,117376206,63,1600,,128457409
2019,117376222,21,1,25-JUL-19,128457420
2019,117380716,21,1,,128457419
2019,117376228,64,5000,,128457425
2019,117376228,36,600,,128451257
2019,117385467,9,,,128454899
2019,117385467,3,1900,,128454897
2019,117376233,36,2000,,128454906
2019,117376233,64,1000,,128454904
2019,117376237,20,5,,128451265
2019,117385477,63,1,,128451271
2019,117376250,8,23,,128451279
2019,117376261,9,,,128451288
2019,117376261,51,,,128454939
2019,117376261,25,750,,128454938
2019,117385494,3,1262,,128454949
2019,117385499,38,1,,128454956
2019,117376285,10,4,,128454963
2019,117385522,17,56,21-JUN-19,128454985
2019,117376299,17,56,,128454986
2019,117376311,43,420,,128451364
2019,117376311,4,100,,128455008
2019,117376321,61,2100,,128451375
2019,117376320,61,2100,10-JUL-19,128455015
2019,117380767,3,451,,128457468
2019,117380769,20,400,,128455027
2019,117376345,36,125,,128455044
2019,117376345,16,1000,,128457476
2019,117385577,3,200,,128455054
2019,117376356,6,60,,128451425
2019,117376361,42,1,,128455064
2019,117385601,63,20,,128451441
2019,117376370,20,330,,128451442
2019,117376381,10,,,128457513
2019,117385625,63,,,128455116
2019,117385626,63,900,,128451456
2019,117385673,29,1,,128455175
2019,117376412,63,630,,128451506
2019,117385704,16,900,,128455213
2019,117380856,63,,,128457571
2019,117385709,3,349,24-JUL-19,128455218
2019,117385708,3,349,,128455217
2019,117385710,63,100,,128455220
2019,117380873,52,0,,128457594
2019,117376434,63,220,,128451532
2019,117380894,50,1,,128455290
2019,117380914,17,40,20-JUL-19,128457634
2019,117380912,17,40,,128457633
2019,117385809,19,93,20-JUL-19,128455327
2019,117380918,19,93,,128457638
2019,117380924,6,200,,128457643
2019,117376455,20,20,,128451559
2019,117385857,63,,,128455383
2019,117385861,33,1000,,128455386
2019,117380973,16,1,,128455402
2019,117380973,26,1,,128457697
2019,117385905,61,800,,128455432
2019,117376479,20,183,,128455448
2019,117376481,20,1791,,128457723
2019,117376500,4,200,,128455471
2019,117376513,8,160,,128455498
2019,117376519,20,47,,128451641
2019,117376519,25,600,,128451642
2019,117376519,61,500,,128451643
2019,117381045,20,90,,128455514
2019,117381045,13,375,,128451645
2019,117385974,10,,,128455523
2019,117381054,20,80,,128457805
2019,117386005,38,500,,128455554
2019,117376540,6,37,17-AUG-19,128455558
2019,117381061,6,38,,128457818
