"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,130337198,4
2019,130337200,4
2019,130342789,5
2019,130342806,4
2019,130342810,4
2019,130329205,4
2019,130343189,4
2019,130343280,5
2019,130343367,5
2019,130337437,5
2019,130343400,4
2019,130343438,4
2019,130337473,5
2019,130343558,5
2019,130337506,5
2019,130337504,4
2019,130337508,5
2019,130337507,5
2019,130343617,4
2019,130343761,4
2019,130337631,5
2019,130343765,5
2019,130343768,4
2019,130343828,4
2019,130329398,5
2019,130343939,4
2019,130343944,5
2019,130343951,5
2019,130329448,5
2019,130329449,5
2019,130337745,5
2019,130343982,4
2019,130343981,4
2019,130343996,5
2019,130333096,5
2019,130332997,4
2019,130333069,5
2019,130302717,5
2019,130333133,5
2019,130328776,5
2019,130302754,4
2019,130302768,4
2019,130302816,6
2019,130302895,4
2019,130338020,5
2019,130338060,4
2019,130338132,5
2019,130333504,5
2019,128270599,5
2019,128270614,4
2019,128270613,4
2019,128270680,4
2019,128270736,5
2019,128270809,5
2019,128270850,4
2019,128270972,4
2019,128270992,5
2019,128271079,4
2019,128271087,5
2019,128271123,4
2019,128271284,4
2019,128271294,4
2019,128271304,5
2019,128271409,4
2019,128271427,5
2019,128271469,4
2019,128271639,5
2019,128271636,4
2019,128271650,5
2019,128271685,5
2019,128271705,5
2019,128272283,4
2019,128272285,4
2019,128272307,5
2019,128272303,5
2019,128272317,5
2019,128272428,4
2019,128272634,5
2019,128272670,4
2019,128272697,4
2019,128272718,4
2019,128272843,4
2019,128272899,4
2019,128273012,5
2019,128273022,5
2019,128273028,5
2019,128273051,5
2019,128273104,4
2019,128273138,5
2019,128273157,4
2019,128273229,4
2019,128273303,4
2019,128273369,5
2019,128273389,4
2019,128273392,5
2019,128273439,5
2019,128273684,4
2019,128273712,5
2019,128273824,4
2019,128273838,5
2019,128273865,4
2019,128273880,4
2019,128273890,5
2019,128273908,5
2019,128273916,5
2019,128273917,5
2019,128273914,5
2019,128273915,5
2019,128273929,5
2019,128274167,5
2019,128255879,5
2019,128274213,4
2019,128255887,4
2019,128274303,5
2019,128274306,4
2019,128274368,5
2019,128255929,4
2019,128274413,5
2019,128274472,4
2019,128274509,4
2019,128274577,5
2019,128256010,5
2019,128274727,4
2019,128274756,5
2019,128270804,4
2019,128270914,4
2019,128270968,5
2019,128270966,5
2019,128270987,5
2019,128271008,4
2019,128271034,4
2019,128271043,4
2019,128271054,5
2019,128271145,5
2019,128271238,4
2019,128271307,5
2019,128271392,4
2019,128271425,4
2019,128271433,4
2019,128271441,5
2019,128271465,5
2019,128271550,5
2019,128271692,4
2019,128271780,4
2019,128271806,4
2019,128274720,4
2019,128274789,4
2019,128274807,4
2019,128274905,4
2019,128275006,4
2019,128275034,5
2019,128275047,5
2019,128275046,5
2019,128256127,5
2019,128275103,4
2019,128275106,4
2019,128256135,5
2019,128275113,5
2019,128275153,5
2019,128275168,1
2019,128275168,8
2019,128275174,4
2019,128256174,4
2019,128275214,5
2019,128275252,4
2019,128275268,5
2019,128275275,5
2019,128256231,5
2019,128275309,5
2019,128256246,4
2019,128275319,5
2019,128270726,5
2019,128270818,4
2019,128270833,5
2019,128270839,4
2019,128270927,4
2019,128270963,4
2019,128271060,4
2019,128271082,5
2019,128271084,5
2019,128271089,5
2019,128271153,5
2019,128271721,5
2019,128271740,4
2019,128272013,5
2019,128272102,5
2019,128272215,5
2019,128272353,5
2019,128272406,5
2019,128272445,4
2019,128272462,4
2019,128272563,5
2019,128272641,5
2019,128272767,5
2019,128272818,4
2019,128272844,5
2019,128272867,4
2019,128272904,5
2019,128272908,4
2019,128272930,4
2019,128272963,4
2019,128272985,4
2019,128273052,5
2019,128273166,5
2019,128273197,5
2019,128273248,5
2019,128273268,4
2019,128273278,4
2019,128273309,4
2019,128273311,5
2019,128273312,4
2019,128273323,4
2019,128273329,4
2019,128273336,4
2019,128273374,4
2019,128273401,5
2019,128273400,5
2019,128273399,5
2019,128273457,4
2019,128273498,5
2019,128273531,5
2019,128273641,4
2019,128273691,4
2019,128273715,5
2019,128273719,4
2019,128273780,4
2019,128273860,5
2019,128273961,4
2019,128274049,4
2019,128274084,4
2019,128274139,4
2019,128274179,4
2019,128274177,4
2019,128274190,5
2019,128274212,5
2019,128274328,5
2019,128274360,4
2019,128274489,5
2019,128255959,4
2019,128274504,4
2019,128274514,4
2019,128274734,8
2019,128256041,5
2019,128274844,5
2019,128274899,5
2019,128274921,5
2019,128274959,4
2019,128274983,5
2019,128275002,4
2019,128275001,5
2019,128270808,4
2019,128270827,5
2019,128270849,5
2019,128270865,5
2019,128270894,4
2019,128270910,4
2019,128270949,4
2019,128270971,5
2019,128271078,4
2019,128271115,5
2019,128271778,4
2019,128271786,5
2019,128271790,5
2019,128271789,5
2019,128271791,5
2019,128271788,5
2019,128272064,4
2019,128272124,5
2019,128272158,4
2019,128272217,4
2019,128272240,5
2019,128272268,5
2019,128272280,3
2019,128272339,4
2019,128272349,4
2019,128272366,5
2019,128272502,5
2019,128272532,4
2019,128272635,5
2019,128272665,3
2019,128272669,5
