"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,130340498,144213323
2019,130335290,144205755
2019,130340545,144205772
2019,130335309,144213368
2019,130335310,144213368
2019,130340559,144205778
2019,130335323,144213386
2019,130335324,144213390
2019,130335327,144213393
2019,130335340,144213405
2019,130340592,144205801
2019,130335344,144205804
2019,130335352,144213416
2019,130335356,144213424
2019,130335389,144213456
2019,130335409,144213482
2019,130335415,144213486
2019,130335414,144213486
2019,130335415,144213488
2019,130335415,144213490
2019,130335415,144213487
2019,130340685,144213496
2019,130335420,144205879
2019,130335424,144213504
2019,130340694,144205883
2019,130335427,144213506
2019,130340699,144213510
2019,130335436,144213514
2019,130335434,144213515
2019,130335437,144213514
2019,130340711,144205902
2019,130335465,144205921
2019,130335467,144205923
2019,130340734,144205930
2019,130335489,144213556
2019,130335504,144205954
2019,130335507,144205957
2019,130335519,144205973
2019,130335519,144205974
2019,130340775,144213586
2019,130340789,144213593
2019,130335545,144206009
2019,130335544,144206009
2019,130335543,144206009
2019,130340799,144213604
2019,130335562,144206023
2019,130335568,144206031
2019,130335586,144213639
2019,130335591,144213646
2019,130335592,144213646
2019,130335594,144213649
2019,130340852,144213662
2019,130335606,144213664
2019,130335613,144206073
2019,130335613,144206072
2019,130340866,144213673
2019,130335624,144213681
2019,130340879,144206092
2019,130340879,144206091
2019,130335634,144206100
2019,130335640,144206106
2019,130335644,144206110
2019,130335649,144206114
2019,130335653,144213712
2019,130335661,144206125
2019,130335663,144206130
2019,130335672,144206138
2019,130335677,144206141
2019,130335682,144213736
2019,130340929,144213739
2019,130340932,144213747
2019,130335692,144206150
2019,130335702,144213755
2019,130340947,144206166
2019,130340950,144216174
2019,130340950,144206172
2019,130335723,144216182
2019,130335735,144216196
2019,130335738,144213781
2019,130340975,144216207
2019,130335766,144213798
2019,130335768,144213800
2019,130335768,144213799
2019,130335770,144216229
2019,130335777,144216239
2019,130335855,144216338
2019,130341065,144213873
2019,130335870,144213879
2019,130335884,144213891
2019,130341092,144213898
2019,130335898,144213903
2019,130335909,144216396
2019,130335909,144216397
2019,130335914,144216401
2019,130335924,144213927
2019,130341130,144213929
2019,130335930,144216420
2019,130335933,144216425
2019,130335949,144216443
2019,130335952,144216446
2019,130335964,144216460
2019,130341163,144213957
2019,130341167,144213960
2019,130341169,144213967
2019,130341176,144213975
2019,130341176,144216466
2019,130335977,144213981
2019,130335987,144216475
2019,130335987,144216476
2019,130335992,144216480
2019,130341199,144216482
2019,130335996,144216485
2019,130335998,144216487
2019,130336011,144216504
2019,130336018,144214025
2019,130336018,144214024
2019,130336032,144216527
2019,130341235,144214034
2019,130336036,144216533
2019,130336054,144216554
2019,130341250,144214045
2019,130336060,144216560
2019,130341257,144214050
2019,130336067,144216568
2019,130336080,144216584
2019,130336108,144216611
