"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,34218097,1,34193439
2019,34218098,1,34198651
2019,34218102,1,34198654
2019,34229522,1,34193444
2019,34229524,1,34200195
2019,34229525,1,34200196
2019,34218133,1,34193482
2019,34218137,1,34193485
2019,34229568,1,34200232
2019,34229569,1,34198716
2019,34224789,1,34198723
2019,34229575,1,34193516
2019,34218173,1,34193517
2019,34224804,1,34198739
2019,34229612,1,34198740
2019,34218224,1,34193576
2019,34218295,1,34200385
2019,34229742,1,34200403
2019,34224903,1,34200404
2019,34224919,1,34198851
2019,34229746,1,34200409
2019,34224944,1,34198868
2019,34224953,1,34200428
2019,34224955,1,34193736
2019,34218386,1,34193745
2019,34229780,1,34200441
2019,34229785,2,34200447
2019,34218409,1,34193768
2019,34224988,1,34198905
2019,34229813,1,34193786
2019,34218426,1,34193788
2019,34229827,1,34200492
2019,34218448,1,34200504
2019,34229836,1,34200505
2019,34218452,1,34193807
2019,34229844,1,34200515
2019,34214491,3,34193406
2019,34214493,1,34200165
2019,34229528,1,34200197
2019,34229527,1,34198658
2019,34224752,1,34200206
2019,34218131,1,34193479
2019,34218170,1,34193514
2019,34229574,1,34200235
2019,34224846,1,34193572
2019,34229676,1,34193586
2019,34229690,1,34200349
2019,34229691,1,34200350
2019,34218299,1,34198818
2019,34218300,1,34198821
2019,34229739,1,34193659
2019,34218336,1,34193678
2019,34218350,1,34193697
2019,34218353,1,34193701
2019,34218368,1,34193713
2019,34218373,1,34193720
2019,34229758,1,34198869
2019,34229761,1,34200425
2019,34224963,1,34193740
2019,34224972,1,34198893
2019,34224971,1,34198892
2019,34224687,1,34193422
2019,34218074,1,34198611
2019,34229512,1,34200184
2019,34224700,1,34198616
2019,34224703,1,34198620
2019,34218096,1,34198649
2019,34218171,1,34198721
2019,34229543,1,34193470
2019,34229548,1,34193476
2019,34229606,1,34200266
2019,34218190,7,34200270
2019,34218225,1,34193577
2019,34218226,3,34198780
2019,34218228,1,34193579
2019,34224859,1,34198794
2019,34229686,1,34200345
2019,34229695,8,34198803
2019,34224864,8,34198802
2019,34229696,8,34200356
2019,34218277,1,34193614
2019,34229727,1,34200392
2019,34229725,1,34200390
2019,34229726,1,34200391
2019,34229728,1,34200393
2019,34229730,1,34193640
2019,34218327,1,34193668
2019,34224896,1,34198834
2019,34218332,1,34193673
2019,34218365,1,34193711
2019,34224946,1,34193729
2019,34229757,1,34200422
2019,34224677,1,34200177
2019,34224704,1,34198621
2019,34224708,1,34198627
2019,34229519,1,34200188
2019,34224712,1,34198633
2019,34218090,1,34198637
2019,34218091,1,34193437
2019,34224725,1,34198650
2019,34218147,1,34198698
2019,34229570,1,34198717
2019,34218302,1,34193634
2019,34224894,1,34198832
2019,34229745,2,34200407
2019,34224924,1,34198854
2019,34229747,1,34200411
2019,34218369,1,34198857
2019,34224940,1,34198866
2019,34229759,1,34200423
2019,34229763,1,34200427
2019,34229774,1,34200437
2019,34229773,1,34200436
2019,34224966,1,34193743
2019,34224967,1,34193744
2019,34229775,1,34200438
2019,34224976,1,34200448
2019,34229789,1,34193761
2019,34218407,1,34198901
2019,34229795,1,34193767
2019,34229797,1,34200459
2019,34229799,1,34200461
2019,34218415,1,34193776
2019,34218421,1,34193783
2019,34229810,1,34200469
2019,34218433,1,34193795
2019,34225006,1,34198923
2019,34218444,1,34193803
2019,34225010,1,34198927
2019,34225013,1,34198931
2019,34229853,1,34200523
2019,34229859,1,34200528
2019,34229862,1,34193817
2019,34218466,1,34193820
2019,34229866,1,34200536
2019,34218469,1,34193822
2019,34218472,1,34193825
2019,34229887,1,34200558
2019,34225030,1,34198951
2019,34218488,1,34193838
2019,34229905,1,34200579
2019,36264291,1,36426325
2019,36278837,1,36430976
2019,36264292,1,36426329
2019,36274371,1,36417839
2019,36278842,1,36426330
2019,36264301,1,36430987
2019,36264306,1,36430991
2019,36274379,1,36417846
2019,36264310,1,36430995
2019,36264309,1,36430994
2019,36264308,1,36430993
2019,36274385,1,36417853
2019,36274384,1,36417852
2019,36264315,1,36426339
2019,34214502,1,34200175
2019,34218124,1,34193474
2019,34224759,1,34198687
2019,34218144,1,34200219
2019,34218153,3,34193499
2019,34218152,3,34200226
2019,34224774,1,34198704
2019,34224777,1,34198707
2019,34224776,1,34198706
2019,34218169,1,34193512
2019,34218189,1,34193532
2019,34224803,1,34198738
2019,34229611,1,34200271
2019,34224809,1,34193537
2019,34224828,1,34200299
2019,34218236,1,34193583
2019,34218251,1,34193595
2019,34229685,1,34193596
2019,34229687,1,34200347
2019,34218257,1,34193600
2019,34218262,1,34193603
2019,34218269,1,34193608
2019,34229702,1,34200365
2019,34218280,1,34193618
2019,34229711,1,34200373
2019,34229713,1,34200375
2019,34218290,1,34200376
2019,34229715,1,34200379
2019,34229720,1,34200384
2019,34218297,1,34200387
2019,34224878,1,34198817
2019,34229732,1,34193646
2019,34224887,1,34193651
2019,34218317,1,34193657
2019,34224899,1,34193675
2019,34218335,1,34193677
2019,34224913,1,34198844
2019,34224921,1,34198852
2019,34224945,1,34193728
2019,34229767,1,34198880
2019,34229784,1,34200445
2019,34229791,1,34198899
2019,34229793,1,34193766
2019,34229796,1,34200457
2019,34218412,1,34193772
2019,34229811,2,34198910
2019,34229812,1,34200472
2019,34229823,1,34200483
2019,34218432,1,34200484
2019,34224998,1,34200486
2019,34225001,1,34198917
2019,34225000,1,34200499
2019,34225002,1,34198918
2019,34229831,1,34200498
2019,34229839,1,34200509
2019,34218453,6,34200510
2019,34229847,1,34198929
2019,34218460,1,34193814
2019,34218465,1,34198941
2019,34229865,2,34200534
2019,34229876,1,34200547
2019,34218473,1,34200551
2019,34229885,3,34198945
2019,34229899,1,34200572
2019,34218491,1,34193840
2019,34224851,1,34198785
2019,34224852,1,34198786
2019,34224853,1,34198787
2019,34218237,1,34193584
2019,34229679,1,34200339
2019,34218270,1,34193609
2019,34218281,1,34193619
2019,34218284,1,34193623
2019,34218296,1,34193632
2019,34229722,1,34198816
2019,34218298,1,34200388
2019,34218303,1,34200389
2019,34218329,1,34193670
2019,34218330,1,34193671
2019,34218376,1,34193730
2019,34224950,1,34198872
2019,34218380,1,34193734
2019,34214504,1,34200176
2019,34218107,1,34198659
2019,34224962,1,34198882
2019,34218389,8,34193748
2019,34218392,1,34193750
2019,34229783,1,34200444
2019,34229802,1,34200464
2019,34229806,1,34200466
2019,34229808,1,34200467
2019,34224992,1,34200470
2019,34218427,1,34193789
2019,34229818,1,34193792
2019,34229828,1,34200494
2019,34225005,1,34198922
2019,34218449,1,34198926
2019,35008509,1,35374088
2019,35008519,1,35368975
2019,35013614,1,35374093
2019,35008523,5,35368980
2019,35008538,2,35368995
2019,35008541,1,35368997
2019,35018015,1,35368999
2019,35018016,1,35378385
2019,35013640,1,35374123
2019,35018036,1,35378404
2019,35008558,1,35378405
2019,35018067,1,35378433
2019,35018075,1,35374146
2019,35008601,1,35369053
2019,35008600,1,35378443
2019,35018078,1,35378445
2019,35008604,1,35369055
2019,35018089,1,35378457
2019,35008624,1,35369074
2019,35013676,1,35378497
2019,35018123,1,35369093
2019,35008648,3,35369095
2019,35008656,1,35369105
2019,35008660,1,35374169
2019,35013683,1,35369124
2019,35013692,1,35374178
2019,35008725,1,35369170
2019,35013714,1,35374195
2019,35013715,1,35369173
2019,35013720,1,35378608
2019,35018226,1,35369177
2019,35018227,1,35374201
2019,35013721,1,35369176
2019,35018228,1,35378610
2019,35013723,1,35369179
2019,35018229,1,35378612
2019,35008734,1,35369180
2019,35013724,1,35374203
2019,35013725,1,35369181
2019,35018230,1,35378613
2019,35013726,1,35378614
2019,35013727,1,35374204
2019,35018231,6,35374205
2019,35013730,1,35374207
2019,35013729,1,35374206
2019,35018234,1,35378618
2019,35018235,1,35378619
2019,35018236,1,35369184
2019,35008738,1,35374212
2019,35018239,1,35378624
2019,35018241,1,35369185
2019,35008739,1,35369186
2019,35018242,1,35378626
2019,35008740,1,35369187
2019,35008744,1,35369192
2019,35008745,1,35369194
2019,34218301,1,34198822
2019,34218310,1,34193649
2019,34218320,1,34200401
2019,34224902,1,34198837
2019,34224916,1,34193703
2019,34218363,1,34193710
2019,34224956,1,34198877
2019,34224965,1,34198884
2019,34218384,1,34198885
2019,34218385,1,34193742
2019,34224970,1,34198891
2019,34224980,1,34198900
2019,37695662,1,38033828
2019,37695671,1,38033836
2019,37688143,3,38028519
2019,37695703,3,38033872
2019,37688324,1,38035642
2019,37688327,1,38033980
2019,37699971,1,38028707
2019,37699972,1,38035645
2019,37688328,1,38028708
2019,37688334,1,38028713
2019,37688333,1,38028712
2019,37695821,1,38033987
2019,37688335,1,38028714
2019,37695829,1,38033995
2019,37688344,1,38035651
2019,37695830,1,38028723
2019,37695838,1,38034002
2019,37688348,1,38028728
2019,37699982,1,38035657
2019,37688353,1,38028732
2019,37688352,1,38028731
2019,37695848,1,38034012
2019,37699985,1,38035660
2019,37695859,1,38034021
2019,37695861,1,38034023
2019,37688360,1,38028742
2019,37695872,1,38034031
2019,37695877,2,38028745
2019,37695882,1,38034040
2019,37695888,1,38034046
2019,34214488,1,34200161
2019,34224669,1,34198586
2019,34214494,1,34200167
2019,34218057,1,34198589
2019,34214499,3,34200171
2019,34224681,1,34200181
2019,34224696,1,34198612
2019,34224701,1,34198617
2019,34224713,1,34198635
2019,34218089,1,34193436
2019,34229546,1,34200209
2019,34218123,1,34193473
2019,34224766,1,34193492
2019,34229557,1,34198696
2019,34229563,1,34200225
2019,34229567,1,34200230
2019,34218344,1,34193689
2019,34224908,1,34200405
2019,34224914,2,34198843
2019,34224922,1,34193705
2019,34224923,1,34198853
2019,34224943,3,34193724
2019,34218374,1,34193726
2019,34224717,1,34200192
2019,34224718,1,34198641
2019,34224761,1,34200218
2019,34218168,1,34193511
2019,34229597,1,34198735
2019,34224824,1,34193548
2019,34224826,1,34198761
2019,34224834,1,34193558
2019,34229649,1,34200304
2019,34224879,1,34193633
2019,34224880,1,34198820
2019,34229729,1,34200394
2019,34218314,1,34193654
2019,34218315,1,34193655
2019,34218316,1,34193656
2019,34224892,1,34193663
2019,34218348,1,34193693
2019,34218347,1,34193692
2019,34224909,1,34193696
2019,34218354,1,34193702
2019,34218361,1,34200410
2019,34218362,1,34193708
2019,34224925,1,34200412
2019,34229748,1,34193709
2019,34224926,1,34198855
2019,34218370,1,34200416
2019,34229754,1,34193721
2019,34229756,1,34200420
2019,34224951,1,34198873
2019,34224668,1,34198585
2019,34224743,1,34193457
2019,34218135,1,34193484
2019,34224762,1,34198692
2019,34218056,1,34200166
2019,34224694,1,34198609
2019,34224695,1,34198610
2019,34218078,1,34193429
2019,34218079,1,34193430
2019,34218084,1,34193435
2019,34224709,1,34198628
2019,34229554,1,34193487
2019,34229571,1,34193513
2019,34224793,1,34200238
2019,34229580,1,34198728
2019,34224801,1,34198736
2019,34218209,1,34198769
2019,34229669,1,34193574
2019,34229677,1,34200335
2019,34218252,1,34198798
2019,34218255,1,34200346
2019,34218268,1,34200358
2019,34229714,1,34200378
2019,34224876,1,34198814
2019,34218304,1,34198824
2019,34218311,1,34193650
2019,34218342,1,34193687
2019,34218341,1,34193686
2019,34218340,1,34193685
2019,34218343,1,34193688
2019,34224927,1,34200414
2019,34218366,1,34198856
2019,34224941,1,34193723
2019,34218174,1,34198726
2019,34229599,1,34200258
2019,34224816,1,34198750
2019,34229633,1,34198755
2019,34214498,1,34200170
2019,34218111,1,34193456
2019,34224771,1,34198701
2019,34218154,1,34193500
2019,34218162,1,34193507
2019,34224791,1,34198725
2019,34218181,1,34193524
2019,34229620,1,34200278
2019,34218208,3,34193557
2019,34229654,7,34193562
2019,34214500,1,34198592
2019,34229508,1,34193419
2019,34218072,1,34193420
2019,34218082,1,34193433
2019,34229518,1,34200187
2019,34224711,1,34198630
2019,34224721,1,34198645
2019,34218095,1,34198646
2019,34224728,1,34198653
2019,33630215,1,33641886
2019,33630230,1,33641901
2019,33630239,1,33647822
2019,33639613,1,33641954
2019,33639616,1,33650963
2019,33630289,1,33650967
2019,33635421,1,33641973
2019,33635438,1,33647882
2019,33635437,1,33647881
2019,33635442,1,33651017
2019,33635443,1,33647887
2019,33639670,1,33651019
2019,33639553,1,33650904
2019,37695748,1,38028631
2019,37695749,1,38033915
2019,37699945,1,38035621
2019,37695758,1,38028642
2019,37688273,1,38028650
2019,37688274,1,38028651
2019,37695769,1,38028660
2019,37695776,1,38033939
2019,37695784,1,38033948
2019,37688294,1,38028674
2019,37699958,1,38028689
2019,37695802,1,38033968
2019,37695805,1,38033970
2019,37695807,1,38033972
2019,37695808,1,38033973
2019,37688321,1,38028700
2019,33639549,1,33650899
2019,37695932,1,38034090
2019,37695949,1,38034104
2019,37688440,1,38028826
2019,37695957,1,38034111
2019,37695956,1,38034110
2019,37695955,1,38034109
2019,37695954,1,38034108
2019,37695958,1,38028829
2019,37688448,1,38028832
2019,37695964,1,38034118
2019,37695965,1,38034119
2019,37695971,1,38034125
2019,37695970,1,38034124
2019,37695972,1,38028840
2019,37688460,1,38028845
2019,37688461,1,38034130
2019,37695981,1,38034136
2019,37700020,1,38035697
2019,37700019,1,38034141
2019,37688470,1,38028855
2019,37688472,1,38034144
2019,37688475,3,38034145
2019,33899607,1,33894931
2019,33904533,1,33884972
2019,33904548,1,33894962
2019,33899645,1,33894976
2019,33899655,1,33884998
2019,33904567,1,33889975
2019,33909574,1,33885026
2019,33909585,1,33889995
2019,33909584,1,33889994
2019,33904587,1,33895024
2019,33904592,1,33885040
2019,33904598,1,33890011
2019,33904607,1,33885055
2019,33909733,1,33890153
2019,33899782,1,33890152
2019,33904760,1,33885197
2019,33904769,1,33885205
2019,33904783,1,33885216
2019,33899802,1,33895129
2019,33909754,1,33895130
2019,36551410,1,36712143
2019,36559729,1,36720065
2019,36551432,1,36712164
2019,36551433,1,36712165
2019,36559749,1,36720088
2019,36559754,1,36712170
2019,36551446,1,36712178
2019,36551447,1,36720102
2019,36551448,1,36712180
2019,36551449,1,36712181
2019,36551451,1,36712183
2019,36551452,7,36712184
2019,36551457,1,36712190
2019,36551459,1,36712192
2019,36551472,8,36712205
2019,36551472,7,36712206
2019,36559790,1,36720126
2019,36551481,1,36712217
2019,36262565,1,36409236
2019,36262572,1,36409242
2019,36262586,1,36409255
2019,36262588,1,36409256
2019,36262593,1,36409261
2019,36262594,1,36409262
2019,36262614,1,36409283
2019,36262619,1,36409287
2019,36277509,1,36425010
2019,36262638,1,36409309
2019,36262653,1,36409326
2019,36262651,1,36409324
2019,36262652,1,36409325
2019,36262654,1,36409327
2019,36274258,1,36417726
2019,36262671,1,36409345
2019,36262680,1,36409353
2019,36274262,1,36417730
2019,36262697,1,36409371
2019,36262705,1,36409379
2019,36262713,1,36409387
2019,36262720,1,36409393
2019,36262722,1,36409396
2019,36262728,1,36409402
2019,36262736,1,36409410
2019,36262744,1,36409418
2019,36277602,1,36425101
2019,36262751,1,36409422
2019,36262760,3,36409431
2019,36277617,3,36425119
2019,36277616,3,36425118
2019,36277619,1,36425123
2019,36262767,1,36425126
2019,36277625,1,36409438
2019,36277627,1,36425129
2019,36277644,1,36425146
2019,36262807,1,36425147
2019,36262809,1,36409478
2019,36262892,1,36409568
2019,36277720,1,36425212
2019,36262893,1,36409569
2019,36262891,1,36425213
2019,36262897,1,36409574
2019,36277736,1,36425227
2019,36262910,3,36425233
2019,36277746,1,36409591
2019,36277752,1,36425245
2019,36262927,1,36409602
2019,36262930,1,36409605
2019,36277754,1,36409607
2019,36262931,1,36409606
2019,36277834,1,36425333
2019,36262991,1,36409659
2019,36262994,1,36409663
2019,36263000,1,36409670
2019,36263007,1,36409677
2019,36263008,1,36409681
2019,36263012,1,36425351
2019,36277858,1,36425352
2019,36263024,3,36409701
2019,36277863,1,36425356
2019,36277862,1,36425355
2019,36263040,1,36409716
2019,36263052,1,36409730
2019,36263053,1,36409731
2019,36263054,1,36409732
2019,36277888,1,36425382
2019,36277896,1,36425391
2019,36277895,1,36425390
2019,36263064,1,36409741
2019,36263071,1,36409750
2019,36263072,1,36409751
2019,36277917,1,36425413
2019,36277919,1,36425415
2019,36277920,1,36425416
2019,36277929,1,36425427
2019,36263101,1,36409773
2019,36263104,1,36409777
2019,36277931,1,36425428
2019,36263108,7,36425431
2019,36263122,1,36409794
2019,36263125,1,36409797
2019,36277955,1,36425452
2019,36277958,3,36425455
2019,36263136,2,36409808
2019,36263137,1,36425461
2019,36277968,1,36425467
2019,36263174,1,36409845
2019,36263175,1,36409847
2019,36263350,1,36430011
2019,36278126,1,36430043
2019,36278127,1,36430044
2019,36278128,1,36425636
2019,36263388,2,36430050
2019,36263403,1,36430064
2019,36263406,1,36430068
2019,36278164,1,36425669
2019,36278176,1,36430095
2019,36278174,1,36425676
2019,36278175,1,36425677
2019,36263439,1,36430106
2019,36278180,4,36425681
2019,36263465,1,36430132
2019,36263473,1,36430137
2019,36278227,1,36425728
2019,36278258,1,36425758
2019,36263507,2,36430175
2019,36263509,1,36425760
2019,36278333,1,36425836
2019,36263571,1,36430236
2019,36278350,1,36425853
2019,36278398,7,36425904
2019,36278401,1,36425907
2019,36263632,1,36425911
2019,36278408,1,36425915
2019,36278411,1,36430301
2019,36278413,1,36430303
2019,36263640,1,36425920
2019,36278416,1,36425919
2019,36278418,1,36425922
2019,36263647,1,36430311
2019,36263648,1,36430312
2019,36263649,1,36425930
2019,36278432,1,36425940
2019,36278437,1,36425945
2019,36263666,1,36430326
2019,36263675,1,36430337
2019,36278457,1,36425958
2019,36278468,1,36425969
2019,36263706,1,36430372
2019,36263726,1,36430392
2019,36263804,1,36430473
2019,36263811,1,36430479
2019,36278543,1,36426043
2019,36263816,1,36426047
2019,36278553,1,36426054
2019,36263828,1,36426073
2019,36263837,1,36430503
2019,36263839,1,36430505
2019,36263841,1,36426094
2019,36278595,1,36426098
2019,36278598,1,36430509
2019,36263860,1,36430528
2019,36263875,1,36430542
2019,36278633,1,36430549
2019,36263886,1,36430559
2019,36263900,1,36426148
2019,36263920,1,36426156
2019,36278658,1,36426157
2019,36263921,1,36430593
2019,36263928,1,36430601
2019,36263936,1,36430614
2019,36263941,1,36430623
2019,36263945,1,36430627
2019,36263950,1,36430632
2019,36263949,1,36430631
2019,36278703,1,36430659
2019,36278711,1,36426203
2019,36264015,1,36430696
2019,36264034,1,36430716
2019,36264055,1,36430738
2019,36278728,1,36426222
2019,36264060,1,36426224
2019,36278737,1,36426229
2019,36278738,1,36426230
2019,36278741,1,36426233
2019,36264126,1,36430809
2019,36278765,1,36426256
2019,36278769,1,36426261
2019,36264166,1,36430845
2019,36274344,1,36417811
2019,36264181,1,36430861
2019,36274346,1,36417813
2019,36278780,1,36426271
2019,36264206,1,36426278
2019,36278791,1,36426280
2019,36262557,1,36409228
2019,36277465,1,36424965
2019,36262567,1,36424966
2019,36277470,1,36424971
2019,36277496,1,36424997
2019,36277505,1,36425005
2019,36262616,1,36425006
2019,36277512,1,36425013
2019,36262635,1,36409306
2019,36262634,1,36409305
2019,36262641,1,36409314
2019,36262644,1,36409318
2019,36277530,1,36425029
2019,36277536,1,36409343
2019,36262674,1,36409347
2019,36262710,1,36409383
2019,36277583,1,36425082
2019,36262737,1,36409411
2019,36262745,1,36409419
2019,36277606,1,36425107
2019,36262755,3,36425117
2019,36262758,1,36409429
2019,36262759,1,36409430
2019,36262779,1,36409449
2019,36262789,1,36409458
2019,36262788,1,36425140
2019,36277652,1,36425156
2019,36262825,1,36409493
2019,36277655,1,36425159
2019,36262828,1,36409496
2019,36262842,1,36409510
2019,36277687,1,36425190
2019,36263150,1,36409819
2019,36263160,1,36409827
2019,36277993,1,36425494
2019,36277995,1,36409853
2019,36263184,1,36409854
2019,36277998,3,36425499
2019,36263188,3,36409858
2019,36263186,3,36409856
2019,36263187,3,36409857
2019,36263217,1,36425517
2019,36263219,1,36409888
2019,36263238,1,36409903
2019,36263252,4,36409918
2019,36263261,1,36409925
2019,36278053,1,36425559
2019,36278054,1,36425560
2019,36263313,1,36429973
2019,36278067,1,36429974
2019,36263314,1,36429975
2019,36263318,1,36429978
2019,36263319,2,36425576
2019,36263342,1,36430001
2019,36263344,1,36430003
2019,36263345,1,36430004
2019,36263359,1,36430020
2019,36263364,1,36430024
2019,36263389,1,36430051
2019,36263390,1,36430052
2019,36278141,1,36425648
2019,36263409,1,36430071
2019,36278159,1,36425665
2019,36263421,1,36430084
2019,36278167,1,36430093
2019,36278172,1,36430094
2019,36263435,1,36430102
2019,36263440,1,36430107
2019,36263445,1,36430112
2019,36263499,3,36430163
2019,36263500,1,36430165
2019,36278248,1,36425750
2019,36278247,1,36430166
2019,36278255,1,36425755
2019,36278254,1,36425754
2019,36263518,1,36430186
2019,36263535,1,36425797
2019,36278294,1,36425795
2019,36278293,1,36425794
2019,36278295,1,36425796
2019,36278300,1,36425802
2019,36263546,1,36430211
2019,36278313,1,36425816
2019,36278315,1,36425818
2019,36278318,1,36430214
2019,36278320,1,36425823
2019,36278324,1,36425826
2019,36278329,1,36425832
2019,36278399,1,36425905
2019,36278410,1,36430299
2019,36263638,1,36430304
2019,36278423,1,36425927
2019,36278427,1,36425932
2019,36263662,1,36430322
2019,36263678,1,36430344
2019,36263681,1,36430348
2019,36263683,1,36430350
2019,36278462,1,36425963
2019,36278463,1,36425964
2019,36263688,1,36430355
2019,36263690,1,36430357
2019,36278472,1,36425974
2019,36263717,1,36430381
2019,36263718,1,36430383
2019,36278486,3,36425988
2019,36263763,1,36430433
2019,36263795,1,36430468
2019,36263798,1,36430470
2019,36263883,1,36430556
2019,36263885,1,36430558
2019,36263901,1,36430572
2019,36278653,1,36430578
2019,36262552,1,36409222
2019,36262606,1,36409274
2019,36262605,1,36409273
2019,36262607,1,36409275
2019,36277501,1,36425002
2019,36262617,1,36409286
2019,36262621,1,36409290
2019,36262631,1,36409302
2019,36274257,1,36417725
2019,36262658,1,36409331
2019,36262657,1,36409330
2019,36262656,1,36409329
2019,36262669,1,36425035
2019,36262676,1,36409349
2019,36277550,1,36425049
2019,36262700,1,36409374
2019,36262717,1,36409391
2019,36262729,1,36409403
2019,36262739,1,36409413
2019,36277607,1,36425108
2019,36277609,1,36409423
2019,36277612,1,36425113
