"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,6,148572856
2019,3,148572856
2019,9,148572863
2019,6,148582726
2019,8,148580718
2019,9,148582732
2019,9,148580723
2019,6,148582736
2019,9,148572917
2019,6,148582787
2019,9,148582814
2019,7,148582827
2019,3,148582827
2019,9,148572944
2019,9,148582857
2019,9,148580769
2019,3,148572981
2019,6,148572979
2019,8,148582884
2019,9,148582923
2019,9,148582948
2019,6,148582949
2019,9,148573063
2019,6,148582954
2019,9,148582963
2019,6,148580933
2019,6,148580934
2019,6,148573092
2019,3,148583030
2019,9,148581037
2019,9,148573149
2019,9,148583038
2019,9,148573172
2019,8,148573174
2019,9,148581071
2019,9,148573191
2019,9,148583098
2019,9,148573211
2019,9,148581117
2019,6,148573215
2019,9,148583177
2019,9,148586184
2019,6,148586185
2019,9,148583269
2019,9,148583271
2019,6,148586210
2019,6,148573352
2019,6,148583294
2019,6,148586216
2019,6,148583310
2019,6,148573392
2019,6,148573391
2019,6,148583332
2019,9,148573395
2019,6,148583363
2019,6,148573430
2019,6,148583359
2019,6,148583360
2019,6,148573459
2019,9,148583413
2019,9,148586274
2019,6,148583441
2019,9,148586287
2019,9,148583451
2019,9,148583459
2019,9,148586314
2019,3,148583512
2019,9,148573599
2019,6,148573615
2019,6,148573625
2019,6,148583559
2019,9,148586376
2019,6,148573633
2019,9,148586380
2019,1,148583578
2019,12,148586389
2019,9,148573652
2019,6,148573668
2019,6,148583623
2019,9,148573681
2019,6,147576728
2019,1,147570341
2019,8,147573030
2019,6,147573205
2019,6,147573313
2019,6,147573314
2019,6,147581859
2019,8,147574049
2019,9,147574331
2019,6,147578101
2019,6,147574953
2019,6,147574966
2019,6,147582882
2019,8,147578131
2019,1,147582922
2019,2,147575077
2019,6,147583028
2019,2,147578240
2019,6,147583225
2019,9,147575256
2019,3,147578961
2019,1,147578969
2019,6,147578979
2019,6,147578978
2019,9,148573694
2019,6,148586426
2019,6,148573698
2019,9,148583667
2019,9,148586450
2019,9,148573745
2019,9,148573748
2019,9,148583721
2019,6,148573774
2019,9,148573791
2019,9,148583726
2019,9,148573805
2019,9,148573825
2019,9,148583753
2019,9,148573826
2019,9,148573831
2019,6,148573837
2019,9,148573841
2019,4,148573872
2019,9,148573885
2019,9,148573898
2019,9,148573902
2019,6,148573905
2019,8,148573917
2019,9,148573919
2019,9,148583873
2019,9,148573926
2019,9,148583887
2019,14,148573941
2019,9,148573943
2019,9,148573951
2019,9,148573953
2019,6,148583909
2019,6,148583912
2019,9,148573958
2019,2,148573961
2019,9,148573966
2019,9,148573967
2019,9,148573968
2019,8,148573973
2019,9,148583933
2019,9,148573994
2019,9,148573996
2019,9,148586647
2019,6,148574002
2019,8,148574003
2019,9,148583963
2019,8,148574007
2019,6,148574008
2019,9,148574013
2019,6,148574045
2019,9,148574051
2019,9,148574058
2019,9,148586697
2019,6,148574069
2019,9,148584042
2019,9,148574081
2019,9,148574082
2019,9,148574094
2019,9,148574095
2019,9,148574099
2019,9,148574103
2019,9,148584079
2019,9,148574120
2019,9,148586783
2019,9,148574128
2019,1,148574132
2019,9,148574137
2019,9,148574139
2019,9,148574140
2019,9,148574143
2019,9,148574145
2019,1,148586804
2019,9,148574153
2019,9,148574161
2019,9,148574164
2019,9,148574165
2019,9,148574178
2019,9,148574194
2019,9,148574196
2019,9,148574197
2019,6,148586846
2019,9,148574203
2019,8,148574206
2019,1,148584182
2019,9,148574231
2019,9,148574245
2019,6,148574252
2019,9,148574255
2019,9,148574256
2019,9,148574258
2019,9,148574259
2019,6,148574260
2019,9,148574261
2019,6,148574265
2019,9,148574274
2019,9,148584268
2019,9,148574289
2019,9,148574296
2019,6,148574300
2019,9,148584284
2019,9,148574304
2019,6,148574305
2019,9,148574309
2019,9,148574312
2019,6,148574337
2019,6,148574339
2019,6,148574338
2019,8,148584316
2019,9,148574341
2019,9,148574342
2019,9,148574343
2019,9,148574358
2019,9,148574364
2019,9,148574365
2019,14,148584370
2019,6,148574394
2019,9,148574395
2019,9,148574396
2019,9,148574397
2019,9,148574399
2019,6,148574402
2019,8,148574402
2019,6,148574409
2019,6,148574411
2019,6,148574426
2019,6,148574436
2019,9,148574437
2019,9,148574446
2019,9,148574459
2019,9,148574460
2019,9,148574471
2019,1,148571900
2019,8,148571931
2019,8,148577274
2019,1,148577288
2019,9,148571960
2019,8,148571969
2019,9,148577433
2019,9,148577512
2019,6,148569521
2019,3,148569521
2019,9,148577634
2019,8,148577699
2019,8,148572030
2019,1,148569636
2019,4,148572066
2019,3,148569942
2019,6,148578129
2019,6,148572153
2019,1,148570006
2019,6,148570052
2019,9,148570156
2019,9,148578237
2019,6,148578281
2019,6,148572235
2019,6,148579705
2019,6,148572469
2019,6,148581534
2019,6,148579782
2019,9,148579889
2019,6,148581825
2019,9,148580058
2019,9,148580291
2019,6,148582174
2019,3,148582190
2019,9,148582200
2019,6,148582233
2019,6,148572712
2019,6,148580459
2019,9,148582382
2019,6,148582703
2019,9,148582832
2019,9,148580810
2019,6,148573010
2019,6,148582911
2019,3,148573045
2019,6,148580882
2019,1,148580908
2019,6,148580921
2019,6,148573081
2019,9,148582977
2019,9,148580974
2019,6,148573212
2019,6,148573261
2019,9,148583195
2019,6,148583263
2019,6,148573341
2019,9,148586213
2019,6,148586242
2019,6,148583347
2019,6,148583366
2019,6,148573521
2019,6,148586298
2019,6,148586434
2019,6,148583674
2019,6,148573764
2019,6,147577854
2019,6,147582700
2019,6,147582701
2019,6,147578021
2019,6,147574915
2019,6,147578062
2019,6,147574942
2019,6,147582845
2019,6,147574950
2019,6,147582876
2019,6,147582884
2019,6,147578146
2019,8,147582898
2019,9,147578311
2019,6,147578436
2019,6,147578466
2019,6,147578548
2019,6,147575399
2019,6,147575398
2019,6,147575489
2019,6,147578745
2019,6,147575532
2019,6,147574893
2019,8,147582792
2019,6,147582857
2019,7,147578109
2019,6,147578258
2019,1,147578302
2019,6,147583100
2019,6,147583179
2019,6,147583305
2019,6,147583491
2019,8,147583491
2019,9,147583610
2019,9,147578905
2019,6,147578952
2019,9,147569783
2019,6,147572245
2019,6,147571119
2019,6,147581227
2019,6,147573372
2019,8,147573713
2019,8,147577471
2019,8,147577472
2019,9,147577800
2019,6,147577835
2019,1,147582534
2019,9,147577966
2019,7,147575164
2019,6,147583601
2019,8,147583618
2019,9,147583631
2019,6,147578955
2019,6,147578970
2019,6,147576647
2019,6,147576666
2019,1,147570591
2019,8,147577196
2019,6,147571060
2019,6,147571115
2019,6,147573141
2019,6,147573348
2019,1,147573466
2019,6,147582189
2019,8,147574344
2019,9,147574357
2019,6,147582432
2019,9,147574529
2019,6,147574559
2019,6,147574971
2019,3,147575079
2019,9,147575304
2019,6,147575442
2019,6,147578667
2019,9,147578704
2019,6,147583530
2019,8,147583530
2019,6,146821736
2019,6,146826383
2019,1,146836694
2019,1,146824572
2019,8,146833142
2019,9,146824767
2019,2,146837076
2019,6,146837181
2019,9,146837186
2019,9,146837209
2019,6,146824885
2019,9,146833419
2019,9,146837357
2019,9,146824952
2019,9,146837464
2019,6,146824970
2019,6,146833496
2019,6,146837502
2019,6,146837562
2019,6,146837561
2019,9,146825050
2019,9,146833595
2019,9,146837750
2019,9,146837777
2019,9,146825103
2019,9,146837802
2019,8,146833657
2019,9,146833928
2019,9,146833927
2019,9,146838477
2019,9,146825550
2019,8,146834118
2019,9,146838644
2019,9,146825834
2019,6,146838750
2019,9,146838756
2019,9,146834360
2019,9,146834381
2019,6,146834421
2019,9,146834445
2019,9,146826067
2019,9,146826075
2019,6,146826170
2019,3,146839032
2019,9,146839052
2019,9,146834786
2019,9,146841549
2019,9,146839226
2019,1,146834936
2019,6,146839297
2019,9,146841754
2019,2,146841780
2019,9,146835090
2019,6,146841886
2019,9,146841950
2019,6,146839536
2019,6,146835411
2019,8,146835479
2019,6,146842191
2019,1,146835521
2019,6,146839728
2019,9,146842462
2019,3,146835799
2019,6,146842539
2019,6,146842540
2019,6,146835834
2019,6,146835836
2019,6,146839908
2019,11,146839974
2019,6,146835990
2019,3,146836015
2019,9,146842702
2019,2,146840123
2019,9,146840169
2019,9,146840179
2019,9,146840207
2019,3,146821738
2019,9,146821752
2019,9,146831778
2019,9,146831814
2019,6,146831827
2019,6,146829366
2019,6,146829393
2019,3,146829446
2019,6,146823008
2019,6,146831923
2019,6,146829518
2019,9,146829548
2019,9,146823067
2019,6,146832021
2019,9,146829697
2019,9,146829724
2019,6,146829744
2019,6,146829782
2019,9,146832083
2019,6,146823199
2019,9,146832097
2019,6,146823206
2019,3,146829966
2019,6,146823275
2019,9,146823326
2019,3,146823333
2019,6,146823348
2019,9,146823381
2019,9,146830301
2019,9,146830314
2019,9,146832317
2019,9,146823495
2019,9,146830345
2019,9,146823534
2019,6,146832351
2019,6,146830445
2019,6,146830446
2019,6,143023284
2019,3,143023377
2019,6,143023622
2019,9,143023759
2019,6,143019158
2019,9,143023880
2019,9,143023878
2019,6,143023917
2019,6,143023927
2019,6,143023926
2019,6,143023980
2019,6,143019225
2019,8,143024014
2019,6,143024035
2019,6,143019255
2019,8,143024169
2019,6,143024302
2019,6,143015105
2019,6,143019341
2019,6,143019354
2019,1,143024561
2019,6,143019372
2019,11,143019383
2019,10,143019383
2019,6,143024619
2019,8,143019418
2019,8,143024689
2019,6,143019435
2019,9,143024764
2019,6,143015165
2019,1,143015180
2019,6,143019633
2019,6,143019634
2019,6,143025140
2019,6,143025279
2019,6,143019784
2019,3,143025422
2019,6,143015268
2019,1,143020033
2019,6,143020068
2019,6,143025923
2019,6,143020096
2019,3,143020107
2019,6,143020121
2019,6,143020122
2019,8,143026015
2019,6,143015311
2019,9,143020144
2019,6,143015324
2019,9,143026092
2019,4,143015342
2019,9,143020164
2019,6,143026104
2019,6,143015350
2019,9,143020185
2019,6,143026158
2019,9,143026244
2019,9,143026293
2019,6,143026409
2019,2,143015449
2019,6,143015452
2019,9,143026489
2019,9,143020301
2019,9,143020304
2019,6,138991630
2019,6,138991632
2019,8,138986974
2019,6,138991649
2019,6,138987020
2019,6,138981910
2019,6,138982003
2019,9,138987362
2019,9,138992046
2019,9,138987468
2019,9,138992151
2019,6,138992253
2019,9,138992266
2019,9,138982353
2019,9,138982412
2019,9,138982441
2019,14,138982505
2019,9,138992562
2019,9,138992620
2019,9,138987718
2019,6,138982574
2019,6,138992717
2019,14,138987781
2019,12,138992759
2019,9,138992846
2019,6,138992850
2019,3,140983465
2019,2,140977183
2019,2,140977213
2019,6,140983508
2019,6,140983507
2019,6,140983510
2019,8,140983510
2019,6,140986259
2019,8,140986259
2019,6,140983535
2019,1,140977264
2019,9,140986350
2019,6,140983674
2019,6,140986403
2019,9,140986402
2019,6,140977417
2019,6,140977416
2019,6,140977430
2019,6,140983721
2019,8,138981638
2019,6,138991914
2019,6,138981923
2019,6,138982000
2019,8,138986878
2019,6,138986889
2019,6,138986895
2019,2,138981629
2019,6,138991575
2019,6,138986931
2019,8,138981658
2019,6,138987010
2019,8,138991659
2019,1,138987049
2019,3,138981739
2019,6,138991760
2019,1,138981774
2019,6,138981789
2019,6,138981817
2019,8,138987202
2019,6,138981826
2019,9,138987219
2019,6,138991851
2019,3,138981859
2019,8,138981860
2019,6,138981885
2019,6,138981886
2019,6,138987272
2019,6,138987277
2019,3,138991959
2019,6,138991961
2019,6,138982041
2019,3,138987407
2019,6,138992050
2019,6,138992049
2019,6,138982508
2019,6,138992534
2019,3,138987699
2019,6,138987699
2019,6,138992672
2019,9,138992678
2019,9,138992714
2019,6,138992738
2019,12,138992754
2019,6,138987796
2019,8,138992809
2019,6,138992815
2019,6,138992883
2019,9,138992888
2019,9,138992894
2019,6,138992906
2019,9,138992911
2019,6,138987928
2019,8,138992967
2019,9,138982786
2019,6,138987978
2019,9,138987996
2019,9,138987995
2019,3,138991597
2019,8,138986915
2019,1,138986922
2019,8,138986922
2019,2,138981690
2019,8,138987035
2019,8,138981719
2019,6,138991662
2019,8,138981720
2019,6,138991699
2019,6,138992433
2019,6,138992466
2019,9,138982539
2019,6,138992671
2019,9,138992696
2019,9,138992709
2019,9,138987785
2019,9,138987787
2019,9,138992823
2019,9,138986928
2019,1,138986980
2019,6,138987007
2019,6,138981714
2019,6,138987047
2019,9,138991831
2019,8,138981857
2019,8,138987280
2019,9,138991918
2019,9,138987289
2019,9,138981982
2019,14,138991994
2019,1,138987399
2019,6,138992029
2019,9,138982191
2019,9,138982225
2019,9,138982238
2019,6,138982287
2019,9,138982318
2019,9,138982317
2019,9,138982324
2019,14,138992279
2019,6,138992294
2019,6,138982374
2019,9,138992435
2019,3,138987621
2019,1,138982554
2019,9,138987730
2019,6,138982634
2019,6,138987837
2019,9,138992841
2019,9,138982657
2019,9,138987890
2019,3,138982729
2019,8,138982769
2019,8,138982938
2019,9,138993224
2019,6,138983011
2019,9,138993241
2019,9,138983072
2019,9,138993305
2019,9,138993316
2019,9,138983148
2019,9,138993340
2019,9,138988196
2019,9,138988203
2019,9,138993371
2019,9,138988212
2019,6,138988237
2019,9,138983300
2019,6,138983311
2019,6,138983354
2019,6,138988298
2019,6,138986882
2019,1,138991721
2019,6,138981917
2019,6,138982690
2019,8,138982690
2019,2,138992892
2019,6,138992903
2019,6,138982716
2019,9,138982727
2019,1,138987945
2019,6,138992991
2019,3,138993041
2019,1,138993091
2019,9,138988029
2019,9,138988063
2019,9,138988098
2019,9,138988103
2019,9,138983154
2019,9,138993492
2019,3,138988365
2019,3,138986888
2019,6,138981648
2019,6,138991591
2019,8,138991611
2019,6,138991622
2019,8,138981691
2019,14,138987015
2019,1,138987027
2019,6,138987044
2019,6,138991715
2019,6,138991714
2019,6,138991727
2019,8,138987118
2019,8,138987124
2019,8,138987123
2019,6,138991784
2019,2,138991791
2019,6,138987228
2019,6,138987379
2019,6,138982072
2019,9,138982081
2019,8,138987386
2019,8,138982091
2019,9,138992041
2019,6,138987454
2019,9,138992102
2019,6,138992109
2019,9,138982271
2019,8,138992160
2019,9,138982280
2019,6,138992188
2019,6,138992227
2019,9,138992289
2019,9,138992309
2019,1,138987543
2019,6,138992331
2019,6,138992334
2019,9,138992350
2019,9,138982383
2019,9,138987551
2019,9,138982496
2019,9,138992492
2019,9,138992498
2019,9,138992513
2019,14,138987666
2019,6,138987677
2019,4,138992608
2019,1,138992615
2019,1,138992621
2019,6,138992622
2019,3,138987729
2019,6,138987733
2019,9,138987741
2019,9,138987752
2019,6,138992761
2019,9,138992766
2019,1,138987851
2019,12,138987852
2019,3,138987870
2019,6,138992842
2019,6,138987898
2019,2,138982695
2019,9,138992933
2019,6,138982757
2019,6,138987949
2019,5,138987948
2019,6,138982780
2019,9,138992989
2019,9,138993015
2019,9,138987985
2019,8,138982831
2019,6,138988009
2019,6,138988010
2019,6,138982853
2019,6,138982854
2019,6,138988025
2019,9,138988054
2019,9,138993138
2019,1,138988067
2019,8,138991585
2019,8,138986916
2019,6,138991728
2019,8,138987269
2019,6,138991995
2019,6,138987355
2019,6,138991733
2019,8,138991794
2019,2,138987183
2019,8,148577035
2019,6,148577190
2019,8,148577256
2019,8,148577320
2019,8,148577327
2019,6,148577413
2019,6,148571976
2019,6,148577450
2019,9,148569454
2019,3,148577528
2019,9,148577574
2019,6,148577599
2019,8,148572017
2019,6,148577694
2019,9,148577739
2019,8,148569668
2019,9,148577819
2019,6,148572071
2019,9,148569729
2019,9,148577903
2019,8,148572105
2019,6,148578081
2019,8,148572140
2019,6,148570028
2019,1,148578152
2019,8,148570057
2019,8,148570141
2019,9,148578305
2019,9,148578308
2019,6,148578320
2019,6,148570235
2019,6,148570236
2019,6,138981643
2019,2,138981663
2019,6,138991614
2019,6,138986997
2019,6,138987025
2019,6,138991674
2019,6,138987056
2019,8,138987070
2019,9,138991909
2019,8,149523812
2019,8,148915780
2019,6,148915826
2019,8,148916031
2019,5,148926350
2019,6,148927129
2019,6,148927142
2019,6,148930504
2019,1,148930559
2019,2,148925576
2019,9,148925863
2019,9,148915744
2019,6,148926512
2019,8,148926703
2019,8,148927583
2019,2,148927879
2019,1,148924341
2019,2,148928927
2019,6,148929061
2019,8,148929332
2019,8,148930001
2019,6,148930001
2019,9,148930039
2019,8,148925557
2019,8,148925558
2019,8,148930617
2019,8,148930618
2019,6,148915953
2019,6,148915981
2019,6,148915980
2019,6,148922800
2019,8,148926720
2019,6,148927046
2019,6,148927359
2019,3,148923590
2019,3,148923589
2019,6,148927615
2019,6,148927820
2019,6,148928942
2019,3,148929353
2019,3,148925126
2019,3,148930183
2019,9,148930338
2019,6,148925499
2019,8,148925530
2019,8,148930554
2019,3,137352048
2019,6,137356176
2019,6,137356215
2019,8,137356256
2019,6,137356306
2019,8,137361159
2019,8,137356529
2019,8,137356555
2019,6,137356621
2019,6,137352136
2019,6,137356691
2019,6,137352150
2019,6,137357355
2019,6,137352339
2019,6,137352358
2019,1,137357767
2019,1,137352474
2019,6,137352513
2019,6,137357904
2019,6,137352582
2019,6,137352600
2019,6,137358075
2019,6,137352631
2019,6,137352639
2019,3,137352673
2019,9,137358154
2019,6,137358169
2019,9,137352696
2019,6,137352725
2019,6,137358277
2019,6,137352743
2019,9,137358289
2019,6,137358314
2019,6,137361310
2019,6,137352781
2019,6,137352931
2019,8,137352940
2019,6,137358638
2019,6,137359092
2019,6,137359204
2019,6,137359238
2019,2,137359253
2019,14,137353298
2019,6,137359484
2019,8,137356243
2019,1,137356253
2019,7,137356370
2019,6,137356429
2019,6,137356451
2019,8,137356452
2019,8,137356467
2019,8,137356491
2019,8,137356500
2019,8,137356514
2019,8,137356551
2019,8,137356561
2019,1,137356568
2019,8,137361166
2019,8,137356594
2019,6,137356638
2019,6,137356664
2019,1,137356694
2019,6,137361174
2019,6,137356699
2019,6,137352152
2019,6,137361194
2019,6,137357088
2019,6,137357142
2019,6,137357152
2019,6,137352259
2019,6,137357289
2019,6,137361225
2019,6,137357415
2019,6,137357453
2019,6,137357471
2019,3,137352395
2019,6,137357704
2019,6,137357724
2019,1,137357738
2019,1,137352448
2019,6,137357750
2019,6,137357752
2019,1,137352469
2019,12,137357787
2019,1,137357786
2019,6,137357798
2019,6,137357807
2019,6,137357823
2019,6,137357845
2019,9,137357914
2019,6,137352547
2019,6,137352550
2019,6,137357922
2019,6,137352557
2019,6,137357946
2019,9,137357973
2019,9,137357975
2019,6,137357983
2019,6,137352577
2019,9,137358001
2019,9,137358012
2019,6,137358020
2019,6,137358043
2019,9,137358046
2019,6,137352619
2019,6,137358056
2019,6,137358076
2019,6,137358087
2019,8,137358087
2019,9,137358099
2019,3,137352643
2019,6,137352650
2019,6,137358130
2019,6,137352670
2019,6,137358146
2019,9,137352678
2019,6,137358173
2019,6,137352703
2019,6,137361302
2019,9,137358221
2019,9,137358239
2019,6,137352717
2019,6,137358249
2019,9,137358244
2019,9,137352724
2019,9,137352731
2019,9,137358273
2019,6,137358282
2019,6,137358286
2019,3,137358286
2019,6,137358296
2019,9,137361312
2019,6,137352778
2019,3,137352783
2019,9,137358366
2019,6,137352842
2019,1,137352845
2019,6,137358568
2019,1,137352928
2019,6,137352951
2019,8,137358787
2019,9,137358816
2019,6,137353081
2019,6,137353110
2019,9,137359034
2019,6,137359033
2019,4,137359129
2019,6,137359183
2019,2,137353209
2019,6,137353231
2019,2,137359228
2019,6,137353274
2019,6,137359360
2019,6,137353319
2019,6,137359416
2019,9,137359475
2019,6,137359672
2019,9,137359733
2019,8,137359746
2019,6,137359766
2019,2,137361404
2019,9,137353550
2019,9,137359857
2019,9,137359860
2019,8,137352062
2019,3,137356237
2019,3,137356236
2019,8,137356247
