"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,144211971
2019,21,144204637
2019,21,144211978
2019,21,144211982
2019,21,144211986
2019,21,144211985
2019,21,144211993
2019,21,144212001
2019,21,144212006
2019,21,144212008
2019,21,144204673
2019,21,144212013
2019,21,144204678
2019,21,144204677
2019,21,144212031
2019,21,144212036
2019,21,144204691
2019,21,144204700
2019,21,144204705
2019,21,144204719
2019,21,144204734
2019,21,144204733
2019,21,144204749
2019,21,144204752
2019,21,144212069
2019,21,144212078
2019,21,144212090
2019,21,144204783
2019,21,144212098
2019,21,144207101
2019,21,144204797
2019,21,144204796
2019,21,144212113
2019,21,144212127
2019,21,144212130
2019,21,144212129
2019,21,144212136
2019,21,144204818
2019,21,144212145
2019,21,144204819
2019,21,144212149
2019,21,144204824
2019,21,144204838
2019,21,144204846
2019,21,144212176
2019,21,144212183
2019,21,144212189
2019,21,144207118
2019,21,144212199
2019,21,144212201
2019,21,144212203
2019,21,144204895
2019,21,144204907
2019,21,144204911
2019,21,144212225
2019,21,144204922
2019,21,144212229
2019,21,144212231
2019,21,144204929
2019,21,144207123
2019,21,144204941
2019,21,144212262
2019,21,144204957
2019,21,144204958
2019,21,144204960
2019,21,144212269
2019,21,144212271
2019,21,144212273
2019,21,144204970
2019,21,144212283
2019,21,144204973
2019,21,144207128
2019,21,144212297
2019,21,144212309
2019,21,144212312
2019,21,140977653
2019,21,140984011
2019,21,140984016
2019,22,140986556
2019,21,140984020
2019,21,140984028
2019,22,140977695
2019,21,140984041
2019,21,140984056
2019,22,140977733
2019,21,140977744
2019,21,140977747
2019,22,140977751
2019,21,140977768
2019,22,140984085
2019,21,140986582
2019,21,140986583
2019,21,140984090
2019,21,140986586
2019,21,140984096
2019,21,140984101
2019,21,140977794
2019,21,140984108
2019,21,140977810
2019,21,140977816
2019,21,140977815
2019,21,140977822
2019,21,140984134
2019,21,140986617
2019,21,140986619
2019,21,140984141
2019,21,140984140
2019,21,140984147
2019,21,140977850
2019,21,140977869
2019,22,140984184
2019,21,140977891
2019,21,140977894
2019,21,140977896
2019,21,140977900
2019,21,140977908
2019,21,140986648
2019,21,140986649
