"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,129144587,133937962,24,40398591
2019,129149281,133937982,18,40391126
2019,129144604,133928468,18,40398598
2019,129144608,133931615,1,40398601
2019,129149320,133938026,3,40398605
2019,129144629,133938036,20,40391143
2019,129149326,133938036,21,40391142
2019,129144630,133938036,20,40398610
2019,129144648,133938065,3,40398613
2019,129149365,133928515,24,40391154
2019,129149365,133928514,24,40398618
2019,129149387,133938096,7,40391159
2019,129149387,133931637,7,40391160
2019,129149473,133938184,18,40391203
2019,129149471,133938184,24,40391200
2019,129149473,133938185,18,40391202
2019,129149471,133938185,24,40391201
2019,129144694,133938190,18,40391207
2019,129149504,133928565,5,40391223
2019,129144710,133928568,3,40398644
2019,129144717,133931663,21,40391231
2019,129144719,133938241,21,40391239
2019,129144721,133938249,18,40398650
2019,129144721,133938248,18,40391246
2019,129144732,133938270,1,40391251
2019,129149617,133938318,1,40391281
2019,129149625,133928617,18,40398671
2019,129149642,133938339,1,40391289
2019,129144772,133938352,1,40391294
2019,129144785,133928638,15,40398683
2019,129149691,133928644,15,40398685
2019,129144819,133931719,21,40398695
2019,129144820,133928670,1,40398696
2019,129144824,133931723,27,40398697
2019,129144826,133928676,21,40398698
2019,129144851,133938448,14,40398710
2019,129144871,133938499,1,40398717
2019,129144918,133928772,24,40398738
2019,129150015,133938687,26,40401453
2019,129150021,133938694,9,40401456
2019,129150021,133938693,9,40401455
2019,129150040,133938715,18,40401464
2019,129150040,133938714,18,40401463
2019,129152978,133938714,18,40401465
2019,129152978,133938715,18,40393081
2019,129144957,133938817,1,40398750
2019,129152993,133938840,18,40401514
2019,129150144,133938840,18,40401516
2019,129144965,133931810,15,40393085
2019,129150223,133938922,18,40401555
2019,129144989,133928830,24,40398766
2019,129153007,133938951,18,40393092
2019,129150255,133938951,18,40401565
2019,129150253,133938951,18,40401564
2019,129150252,133938951,18,40401563
2019,129153006,133938951,18,40393091
2019,129150289,133938991,27,40401585
2019,129150296,133938999,9,40401591
2019,129150305,133939008,24,40398772
2019,129145014,133939019,19,40398775
2019,129145028,133928864,18,40398782
2019,129150375,133931833,3,40398793
2019,129145053,133928878,27,40398799
2019,129145059,133939103,1,40398800
2019,129145064,133939118,18,40398802
2019,129145069,133939129,9,40398805
2019,129150457,133928900,18,40393110
2019,129150457,133931843,18,40393111
2019,129145084,133939164,1,40401661
2019,129145084,133939165,18,40398811
2019,129145092,133928915,15,40401663
2019,129150484,133939189,19,40401666
2019,129145102,133928926,1,40398816
2019,129150521,133939219,3,40401677
2019,129145107,133928935,5,40398820
2019,129145107,133928936,5,40398821
2019,129150526,133928937,16,40401678
2019,129145111,133939225,18,40398822
2019,129145127,133928951,1,40401684
2019,129145130,133939248,18,40398828
2019,129150551,133939247,18,40401686
2019,129150551,133939248,18,40401687
2019,129145130,133939247,18,40398827
2019,129145131,133931859,15,40398829
2019,129150568,133928959,18,40401697
2019,129150566,133928959,18,40398835
2019,129153061,133928961,18,40393118
2019,129153061,133928960,18,40401696
2019,129150567,133928961,18,40393117
2019,129150567,133928960,18,40401694
2019,129150566,133928961,18,40398837
2019,129150566,133928960,18,40398836
2019,129150568,133928961,18,40393120
2019,129150568,133928960,18,40393119
2019,129153061,133928959,18,40401695
2019,129150567,133928959,18,40401693
2019,129145156,133939269,18,40393126
2019,129145183,133928992,27,40398850
2019,129153081,133931901,5,40393134
2019,129145191,133939301,3,40398852
2019,129145198,133939308,18,40401714
2019,129145213,133931925,16,40393146
2019,129145220,133929027,1,40398860
2019,129150657,133929045,18,40398874
