"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,120923818,117895354,4,,
2019,120923823,117895359,6,,
2019,120923832,117895368,7,1,
2019,120923846,117898907,7,,
2019,120923848,117895381,7,,
2019,120918797,117898911,1,,
2019,120923867,117895411,1,,
2019,120918809,117895420,7,,
2019,120918811,117895423,7,1,
2019,120918812,117895423,4,,
2019,120918815,117898927,7,,
2019,120923883,117895435,7,,
2019,120923887,117895438,7,,
2019,120923889,117895441,7,,
2019,120918818,117895447,1,,
2019,120918821,117898937,1,,
2019,120923902,117895460,7,,
2019,120923905,117895465,7,,
2019,120918828,117895474,7,1,
2019,120923915,117895477,7,,
2019,120923921,117895482,4,,
2019,120923920,117895482,5,,
2019,120918830,117895482,7,,
2019,120923930,117895491,7,,
2019,120925833,117901405,7,1,
2019,120929745,117889145,1,,
2019,120929761,117901425,4,,
2019,120930255,117902003,7,,
2019,120930324,117902089,3,,
2019,120930331,117902099,6,,
2019,120930335,117902104,7,,
2019,120919493,117902108,7,,
2019,120930345,117899714,6,,
2019,120930351,117902125,4,,
2019,120930367,117902146,7,,
2019,120930386,117902166,4,,
2019,120919511,117902179,7,,
2019,120930409,117902191,7,,
2019,120930415,117902199,7,,
2019,120930436,117902222,6,,
2019,120930444,117902233,3,,
2019,120930447,117902236,7,,
2019,120926032,117889399,5,,
2019,120930457,117889399,7,,
2019,120930473,117902267,6,,
2019,120930487,117902285,6,,
2019,120930511,117902316,7,,
2019,120930510,117902316,5,,
2019,120930515,117902327,7,,
2019,120930518,117902331,7,,
2019,120919572,117902345,7,,
2019,120930540,117902355,6,,
2019,120930576,117902395,7,,
2019,120930586,117902406,1,,
2019,120930597,117902427,6,,
2019,120934613,117899847,1,,
2019,120926078,117899847,6,,
2019,120934617,117902460,7,,
2019,120926093,117902505,7,,
2019,120930666,117902510,6,,
2019,120934650,117902515,7,,
2019,120930697,117902550,7,,
2019,120930706,117902561,4,,
2019,120930712,117899913,7,,
2019,120930715,117902571,7,,
2019,120934678,117899922,5,,
2019,120934687,117899935,1,,
2019,120934691,117902597,7,,
2019,120930759,117902615,7,,
2019,120930770,117902624,7,,
2019,120934711,117902638,7,,
2019,120930784,117902641,7,,
2019,120930788,117902647,7,,
2019,120926108,117902662,7,,
2019,120926107,117902662,5,,
2019,120934723,117902674,7,,
2019,120930813,117902684,7,,
2019,120934725,117889512,1,,
2019,120930820,117902695,7,,
2019,120930821,117902699,7,,
2019,120930822,117902701,7,,
2019,120930839,117902722,7,,
2019,120930846,117902732,1,,
2019,120930855,117902743,6,,
2019,120930868,117902761,7,,
2019,120930871,117902766,7,,
2019,120930884,117902775,7,,
2019,120926127,117902801,7,,
2019,120934759,117889533,7,,
2019,120930924,117902829,6,,
2019,120930930,117902834,7,,
2019,120930933,117889540,4,,
2019,120930943,117902849,1,,
2019,120930956,117902868,7,,
2019,120930961,117902870,7,,
2019,120930974,117902891,7,,
2019,120930980,117889555,7,,
2019,120930993,117902914,7,,
2019,120934820,117900116,7,,
2019,120931015,117902945,7,1,
2019,120926170,117889588,7,,
2019,120926174,117902961,7,,
2019,120931039,117902974,7,1,
2019,120931052,117902989,1,,
2019,120931062,117903000,7,1,
2019,120931083,117903028,7,,
2019,120934864,117903053,7,,
2019,120931112,117903076,4,,
2019,120934878,117903090,5,,
2019,120934877,117903090,7,,
2019,120926201,117889633,4,,
2019,120931138,117903121,6,,
2019,120931144,117903130,6,,
2019,120931158,117889643,1,,
2019,120926209,117889643,6,,
2019,120931163,117903147,4,,
2019,120931167,117903154,4,,
2019,120926215,117903164,1,,
2019,120931176,117903169,4,,
2019,120931196,117903199,7,,
2019,120931218,117903231,7,,
2019,120934917,117900227,7,,
2019,120931255,117903265,6,,
2019,120931261,117903274,7,,
2019,120931270,117903282,7,,
2019,120934925,117903305,7,,
2019,120931300,117903313,6,,
2019,120931306,117903319,7,,
2019,120931310,117903324,7,,
2019,120931324,117903341,7,,
2019,120931327,117903346,7,,
2019,120926234,117903350,7,,
2019,120931331,117903350,5,,
2019,120931347,117903368,1,,
2019,120931359,117903385,7,,
2019,120931371,117903405,7,,
2019,120931385,117903424,7,,
2019,120926241,117903437,7,,
2019,120934961,117900286,4,,
2019,120934962,117903442,7,,
2019,120931398,117903451,4,,
2019,120931407,117903457,4,,
2019,120934972,117903476,5,,
2019,120931421,117903476,7,,
2019,120931435,117903495,7,,
2019,120931434,117903495,5,,
2019,120934982,117900320,7,,
2019,120931469,117903534,1,,
2019,120934998,117903534,5,,1
2019,120931471,117903534,7,1,
2019,120935001,117903545,7,,
2019,120931495,117903561,1,,
2019,120931507,117903567,7,,
2019,120931522,117903581,7,,
2019,120926254,117889702,6,,
2019,120935024,117900368,4,,
2019,120935035,117903628,7,,
2019,120926263,117903632,7,,
2019,120935038,117889707,7,,
2019,120931571,117903639,3,,
2019,120931574,117903643,7,,
2019,120935060,117903653,4,,
2019,120931598,117903672,7,,
2019,120926297,117903675,7,,
2019,120935086,117900448,7,,
2019,120935085,117900448,5,,
2019,120926300,117889754,4,,
2019,120935097,117900459,7,,
2019,120931619,117903695,1,,
2019,120931624,117903698,7,,
2019,120931626,117903701,7,,
2019,120935108,117900473,7,,
2019,120935114,117900482,7,,
2019,120926324,117903715,7,,
2019,120931640,117903720,7,,
2019,120931644,117903725,7,,
2019,120931647,117903727,7,,
2019,120931649,117903732,6,,
2019,120926335,117903736,7,,
2019,120935127,117903739,4,,
2019,120926339,117903742,7,,
2019,120931659,117903745,7,,
2019,120926345,117903750,7,,
2019,120926346,117903750,5,,
2019,120926347,117903752,1,,
2019,120931671,117903759,6,,
2019,120931690,117903784,7,,
2019,121842390,118971278,5,,
2019,121860305,118971278,7,,
2019,121842397,118971286,7,,
2019,121842406,118971297,1,,
2019,121842417,118971310,7,,
2019,121842462,118971359,7,,
2019,121842471,118971368,7,,
2019,121858391,118966759,7,,
2019,121842486,118966762,7,,
2019,121858399,118971399,7,,
2019,121858402,118971410,7,,
2019,121858404,118966775,4,,
2019,121842519,118971425,7,,
2019,121842532,118971446,7,,
2019,121842539,118971454,7,,
2019,121842545,118966791,5,,
2019,121842544,118966791,7,,
2019,121842557,118971469,7,1,
2019,121842556,118971469,5,,1
2019,121842561,118971473,7,,
2019,121842620,118971540,7,,
2019,121842622,118971546,1,,
2019,121858452,118971562,4,,
2019,121860319,118971573,4,,
2019,121842651,118971592,7,,
2019,121860322,118971598,7,,
2019,121842661,118971600,7,,
2019,121842677,118971615,7,,
2019,121858483,118971641,7,,
2019,121842716,118971669,6,,
2019,121858514,118971677,4,,
2019,121842732,118971685,4,,
2019,121858527,118971695,6,,
2019,121842776,118971733,6,,
2019,121842808,118971767,7,,
2019,121858582,118961324,4,,
2019,121842814,118971771,7,,
2019,121858600,118967010,7,,
2019,121842843,118971802,7,,
2019,121842860,118967091,6,,
2019,121842864,118971830,6,,
2019,121858670,118971831,7,,
2019,121858672,118967097,7,,
2019,121858682,118971838,7,,
2019,121842873,118971845,4,,
2019,120931694,117903786,4,,
2019,120931699,117903791,7,,
2019,120931704,117903796,4,,
2019,120931706,117900547,6,,
2019,120935176,117903799,7,,
2019,120935175,117903799,4,,
2019,120935178,117900555,1,,
2019,120935181,117900560,7,,
2019,120935185,117903810,7,,
2019,120931722,117903818,4,,
2019,120931725,117903826,3,,
2019,120931735,117903839,1,,
2019,120931744,117903845,5,,
2019,120931742,117903845,7,,
2019,120931749,117903852,4,,
2019,120935208,117900587,7,,
2019,120935220,117900599,4,,
2019,120931781,117903884,7,,
2019,120931788,117903891,7,,
2019,120935244,117903897,4,,
2019,120935253,117900633,1,,
2019,122538710,119759123,7,,
2019,121858692,118967121,7,,
2019,121858693,118967121,5,,
2019,121842879,118971850,6,,
2019,121858696,118971853,4,,
2019,121842887,118971860,6,,
2019,121858718,118971865,7,,
2019,121842896,118971870,7,,
2019,121858727,118971876,6,,
2019,121842903,118971880,7,,
2019,121858734,118971883,8,,
2019,121860358,118971887,7,,
2019,121858748,118967171,6,,
2019,121842924,118971907,4,,
2019,121842929,118971913,6,,
2019,121858768,118971931,7,,
2019,121842949,118971936,5,,
2019,121842948,118971936,7,,
2019,121842953,118967209,7,,
2019,121842955,118971944,7,,
2019,121858787,118971956,1,,
2019,121858790,118961345,4,,
2019,121860366,118971963,7,,
2019,121858812,118971976,7,,
2019,121842976,118971979,4,,
2019,121842982,118971986,7,,
2019,121842988,118971991,6,,
2019,121842991,118971994,7,,
2019,121842993,118971997,7,,
2019,121842996,118972001,7,,
2019,121858888,118967331,7,1,
2019,121843055,118967331,5,,1
2019,121858891,118972064,4,,
2019,121858900,118967344,7,,
2019,121860389,118972085,6,,
2019,121843082,118972091,7,,
2019,121843092,118972097,4,,
2019,121843096,118972101,7,,
2019,121843114,118972118,7,2,
2019,121858929,118967390,7,,
2019,121843123,118972132,1,,
2019,121843188,118967491,1,,
2019,121859036,118967493,6,,
2019,121859041,118972224,7,,
2019,121843204,118972232,7,,
2019,121860402,118972238,7,,
2019,121843214,118972243,7,,
2019,121843217,118972247,7,,
2019,121843233,118967549,7,,
2019,121843237,118967556,6,,
2019,121859099,118972278,4,,
2019,121843245,118972281,4,,
2019,121843246,118972282,7,,
2019,121859107,118972286,7,,
2019,121843254,118972300,7,,
2019,121843264,118972308,7,,
2019,121843266,118972312,7,,
2019,121843268,118972314,6,,
2019,121843284,118972331,7,,
2019,121843294,118972339,4,,
2019,121843303,118972344,7,,
2019,121843307,118972347,7,,
2019,121859161,118972348,7,,
2019,121859239,118972451,1,,
2019,121843411,118972460,5,,
2019,121859250,118972460,7,,
2019,121843416,118967715,6,,
2019,121859273,118972488,3,,
2019,121843458,118972500,6,,
2019,121843510,118967763,1,,
2019,121843511,118967763,6,,
2019,121843519,118972569,6,,
2019,121843516,118972569,5,,
2019,121843543,118972598,4,,
2019,121843552,118972606,6,,
2019,121859318,118967789,7,,
2019,121843567,118972625,5,,
2019,121843568,118972625,6,,
2019,121843583,118972645,7,,
2019,121843584,118967808,7,,
2019,121843595,118967814,7,1,
2019,121859339,118972660,5,,
2019,121859342,118967823,7,,
2019,121843616,118972672,7,,
2019,121843623,118972685,4,,
2019,121859357,118972685,7,,
2019,121859358,118967839,7,,
2019,121859369,118967848,6,,
2019,121843654,118972717,7,1,
2019,121843673,118972734,1,,
2019,121843684,118972747,4,,
2019,121843689,118972753,7,,
2019,121843699,118967875,7,,
2019,121859406,118967884,7,1,
2019,121843708,118972784,7,,
2019,121843713,118972792,7,,
2019,121843734,118972815,7,,
2019,121843737,118972819,4,,
2019,121859442,118967918,4,,
2019,121843781,118972862,7,,
2019,121843790,118972876,7,,
2019,121843797,118961453,7,,
2019,121859462,118967945,7,,
2019,121860457,118972894,1,,
2019,121843819,118972902,5,,
2019,121869639,118973881,6,,
2019,121869643,118973888,7,,
2019,121865264,118968876,7,1,
2019,121865263,118968876,5,,1
2019,121869657,118973904,6,,
2019,121865284,118973915,7,,
2019,121865296,118968909,7,1,
2019,121869675,118973930,6,,
2019,121865314,118973936,7,1,
2019,121869757,118974026,6,,
2019,121865441,118969080,6,,
2019,121869794,118974071,7,1,
2019,121869809,118974081,6,,
2019,121865480,118974097,7,,
2019,121869823,118974097,5,,
2019,121865495,118974106,7,,
2019,121865498,118974109,7,,
2019,121869845,118974115,7,,
2019,121869847,118974118,7,,
2019,121869848,118974118,5,,
2019,121869861,118974133,7,,
2019,121869883,118974155,6,,
2019,121869888,118969167,8,,
2019,121869904,118974177,6,,
2019,121869928,118974201,7,1,
2019,121865566,118969203,7,,
2019,121869938,118974209,6,,
2019,121869941,118974215,7,,
2019,121869942,118974217,7,,
2019,121865587,118974230,5,,
2019,121869954,118974230,7,,
2019,121865596,118969237,6,,
2019,121865607,118969242,4,,
2019,121869987,118974267,4,,
2019,121869993,118974271,6,,
2019,121869999,118969254,6,,
2019,121870001,118974278,7,,
2019,121870020,118974295,7,,
2019,121870030,118974307,7,,
2019,121865631,118974309,7,,
2019,121870034,118974309,4,,
2019,121870042,118974320,7,,
2019,121870051,118974325,7,,
2019,121870059,118969308,4,,
2019,121870064,118974342,7,,
2019,121870086,118974358,4,,
2019,121865683,118969347,7,,
2019,121865688,118969352,1,,
2019,121865698,118974376,7,,
2019,121870113,118969385,7,,
2019,121865734,118969414,4,,
2019,121865770,118974429,7,,
2019,121865782,118974442,7,,
2019,121865786,118969488,6,,
2019,121865800,118969500,4,,
2019,121870178,118969504,7,,
2019,121865805,118974462,3,,
2019,121865809,118974465,3,,
2019,121865819,118969526,7,,
2019,121870197,118969532,7,,
2019,121870201,118974482,4,,
2019,121865829,118969542,1,,
2019,121870205,118974490,7,,
2019,121865852,118969562,7,,
2019,121865857,118974497,7,,
2019,121865896,118969618,7,,
2019,121870238,118974534,7,,
2019,121870248,118974544,7,,
2019,121865908,118974546,7,,
2019,121865917,118974562,2,,
2019,121870266,118974566,7,,
2019,121870271,118974570,7,,
2019,121865926,118974573,7,,
2019,121865927,118974575,7,,
2019,121870283,118974583,7,,
2019,121870287,118974588,3,,
2019,121865948,118974598,6,,
2019,121870316,118961486,7,,
2019,121870334,118969713,1,,
2019,121870350,118974658,7,,
2019,121870353,118974661,6,,
2019,121870359,118969730,7,,
2019,121865998,118974679,4,,
2019,121870362,118974679,7,,
2019,121870364,118961491,7,,
2019,121870366,118974691,7,,
2019,121870373,118974700,7,,
2019,121870389,118974719,7,,
2019,121866028,118974725,1,,
2019,121866039,118974739,8,,
2019,121866043,118974761,7,,
2019,121870435,118974771,4,,
2019,121870442,118974781,1,,
2019,121870448,118974796,3,,
2019,121870507,118974873,7,,
2019,121870553,118974924,7,,
2019,121866127,118974935,7,,
2019,121870577,118974954,4,,
2019,121870591,118974976,7,,
2019,121870592,118974976,5,,
2019,121866138,118974981,7,,
2019,121866141,118974986,7,,
2019,121870601,118974991,7,,
2019,121866148,118969905,7,,
2019,121870625,118975016,7,,
2019,121870635,118975026,7,,
2019,121870645,118961525,7,,
2019,121870709,118975104,7,,
2019,121866170,118961537,4,,
2019,121866174,118975117,8,,
2019,121870724,118975122,4,,
2019,125750576,123083682,7,,
2019,125748392,123083837,7,,
2019,125748407,123083856,6,,
2019,125750669,123083871,7,,
2019,125750680,123083900,6,,
2019,125748470,123083940,7,,
2019,125750719,123089431,7,,
2019,125748522,123084001,4,,
2019,125748602,123084086,6,,
2019,125750832,123089569,7,,
2019,125748717,123084242,7,,
2019,125748825,123084392,3,,
2019,125751030,123089822,7,,
2019,125749178,123084803,7,,
2019,125749451,123085120,1,,
2019,125749465,123085141,1,,
2019,125749526,123085213,7,,
2019,125757152,123093289,6,,
2019,125757156,123093295,8,,
2019,125757163,123093302,8,,
2019,125757195,123093333,3,,
2019,125757248,123093385,3,,
2019,125757402,123093548,7,,
2019,125753120,123093606,7,,
2019,125757472,123093623,7,,
2019,125757486,123093630,7,,
2019,125757530,123093667,7,,
2019,125753167,123097201,1,,
2019,125757568,123093701,7,,
2019,125753218,123097243,7,,
2019,125753233,123093789,7,,
2019,125753248,123097282,7,,
2019,125753249,123097284,4,,
2019,125757681,123093821,7,,
2019,125753265,123093833,5,,1
2019,125757692,123093833,7,1,
2019,125757701,123093843,7,,
2019,125749449,123085121,7,,
2019,125749470,123085150,7,,
2019,125752982,123093311,7,,
2019,125757227,123093367,1,,
2019,125757281,123097037,7,,
2019,125757303,123097047,7,,
2019,125757372,123097074,7,,
2019,125753089,123097113,7,,
2019,125757435,123093584,7,1,
2019,125757464,123093618,7,,
2019,125757496,123093638,7,,
2019,125753140,123093645,1,,
2019,125182659,122779764,5,,
2019,125182658,122779764,7,,
2019,125187589,122787908,4,,
2019,125187590,122787910,6,,
2019,125187633,122787980,7,1,
2019,125758078,123094270,7,,
2019,125753459,123094270,5,,
2019,125748302,123083723,7,,
2019,125750600,123083723,5,,
2019,125748357,123083799,4,,
2019,125748364,123083805,7,,
2019,125750649,123089357,7,,
2019,125748478,123089415,7,,
2019,125748779,123084334,7,,
2019,125748916,123084498,7,,
2019,125748951,123084539,6,,
2019,125749098,123084717,6,,
2019,125749102,123084721,7,,
2019,125749117,123084736,1,,
2019,125749131,123084751,1,,
2019,125749133,123084754,7,,
2019,125749188,123084820,7,,
2019,125749195,123084830,7,,
2019,125749206,123084843,4,,
2019,125749212,123084849,7,,
2019,125751067,123089865,7,,
2019,125749312,123084957,5,,
2019,125749311,123084957,7,,
2019,125749322,123084968,7,,
2019,125749339,123084987,7,,
2019,125749340,123084987,5,,
2019,125754845,123085582,6,,
2019,125751449,123085672,7,,
2019,125754931,123085682,7,,
2019,125751485,123085729,7,,
2019,125754975,123085753,7,,
2019,125754979,123085757,7,,
2019,125751564,123090366,3,,
2019,125755092,123085869,7,,
2019,125755097,123085877,7,,
2019,125751791,123090606,5,,
2019,125751792,123090606,7,,
2019,125752022,123091781,3,,
2019,125752051,123091825,7,1,
2019,125752050,123091825,5,,1
2019,125752132,123091891,4,,
2019,125752155,123091015,1,,
2019,125755998,123091933,7,,
2019,125752176,123091933,5,,
2019,125756008,123091951,6,,
2019,125756015,123091957,7,,
2019,125756075,123096129,7,,
2019,125752360,123092172,7,,
2019,125752384,123092199,1,,
2019,125752409,123092235,4,,
2019,125756305,123096342,7,,
2019,125756673,123092770,7,1,
2019,125756715,123096608,1,,
2019,125756732,123092844,5,,
2019,125752723,123092844,7,,
2019,125756865,123092979,7,,
2019,125757178,123093320,7,,
2019,125757185,123096980,7,,
2019,125757190,123096988,7,,
2019,125757211,123097002,6,,
2019,125757233,123093372,7,,
2019,125757250,123097022,6,,
2019,125753033,123093441,7,,
2019,125757342,123093489,7,,
2019,125757446,123093594,7,,
2019,125757499,123093640,7,1,
2019,125187632,122787980,5,,1
2019,125187634,122787982,7,,
2019,125190095,122775487,7,,
2019,125182871,122780019,7,,
2019,125183033,122780186,7,,
2019,125187726,122780224,7,,
2019,125183101,122780256,3,,
2019,125183205,122788164,7,,
2019,125183241,122788187,7,,
2019,125183247,122780402,7,,
2019,125183246,122780402,5,,
2019,125187812,122788190,7,1,
2019,125187829,122788208,7,,
2019,125187840,122788223,7,,
2019,125187856,122788242,7,,
2019,125183340,122780502,4,,
2019,125187874,122788269,7,,
2019,125183376,122788295,7,,
2019,125187914,122788320,7,,
2019,125183409,122788335,7,,
2019,125183435,122780608,7,,
2019,125183469,122788376,7,,
2019,125187975,122780656,7,,
2019,125183514,122788407,7,,
2019,125188018,122780739,7,,
2019,125183542,122788426,7,,
2019,125183550,122780745,3,,
2019,125183577,122788449,6,,
2019,125190308,122788476,7,,
2019,125188066,122788490,7,,
2019,125183637,122788512,7,,
2019,125190323,122788516,7,,
2019,125190327,122788526,7,,
2019,125190330,122788535,5,,1
2019,125190331,122788535,7,1,
2019,125190342,122788566,7,,
2019,125188153,122788570,7,,
2019,125183731,122788589,5,,
2019,125183732,122788589,7,,
2019,125188220,122788647,7,,
2019,125188223,122781024,7,,
2019,125183801,122788652,7,,
2019,125183819,122781047,7,,
2019,125188272,122781082,7,1,
2019,125188283,122788712,6,,
2019,125183884,122788731,4,,
2019,125188312,122788740,7,,
2019,125190402,122775834,7,,
2019,125183913,122791162,7,,
2019,125188331,122791165,5,,1
2019,125188333,122791165,7,1,
2019,125183944,122788807,1,,
2019,125190415,122775845,1,,
2019,125183962,122791211,7,,
2019,125183980,122791228,7,,
2019,125188415,122788863,7,,
2019,125183991,122788885,6,,
2019,125188438,122788893,7,,
2019,125184001,122788907,7,,
2019,125188462,122788921,7,,
2019,125190446,122775867,7,,
2019,125188471,122791282,7,,
2019,125184023,122791284,7,,
2019,125188482,122791292,7,,
2019,125188512,122788984,3,,
2019,125188514,122788987,7,,
2019,125184081,122791343,7,,
2019,125188552,122789030,7,,
2019,125184109,122789033,7,,
2019,125188555,122789036,7,,
2019,125184120,122791383,7,,
2019,125184131,122789062,3,,
2019,125184135,122789068,7,,
2019,125188606,122789090,3,,
2019,125188617,122789100,7,,
2019,125188622,122789106,7,,
2019,125184190,122789123,7,,
2019,125188647,122789128,7,,
2019,125184193,122789133,7,,
2019,125188671,122789154,7,,
2019,125188777,122789272,6,,
2019,125188808,122789309,7,,
2019,125184310,122789315,7,,
2019,125184315,122789328,6,,
2019,125184323,122791646,7,,
2019,125188837,122791646,4,,
2019,125184355,122791687,7,1,
2019,125188882,122791697,1,,
2019,125188896,122789407,7,,
2019,125188906,122789415,7,,
2019,125188913,122789425,7,,
2019,125184398,122791731,7,,
2019,125188917,122789429,6,,
2019,125188916,122789429,1,,
2019,125188951,122789464,7,,
2019,125188954,122791759,4,,
2019,125188955,122791759,7,,
2019,125188970,122789478,4,,
2019,125190532,122789482,7,,
2019,125188978,122789489,7,,
2019,125188977,122789489,5,,
2019,125188985,122789495,7,,
2019,125188994,122789508,7,,
2019,125184446,122789512,1,,
2019,125184465,122791822,7,,
2019,125189032,122789554,7,,
2019,125189067,122789592,7,,
2019,125189111,122789650,7,,
2019,125189118,122789658,7,,
2019,125189123,122789664,7,,
2019,125189130,122789670,7,,
2019,125189142,122789685,3,,
2019,125184560,122789693,7,,
2019,125184561,122789695,7,,
2019,125189172,122789708,7,,
2019,125189177,122791971,7,,
2019,125194584,122791981,7,,
2019,125189193,122791989,3,,
2019,125189205,122792020,7,,
2019,125194605,122789739,6,,
2019,125189208,122789743,7,,
2019,125189212,122789745,7,,
2019,125190558,122776009,5,,
2019,125194613,122776009,7,,
2019,125194681,122789817,7,,
2019,125189271,122792105,7,,
2019,125194686,122792109,7,,
2019,125189289,122789833,7,,
2019,125194707,122789838,7,,
2019,125189323,122792175,7,,
2019,125189330,122792184,7,,
2019,125194744,122792184,3,,
2019,125194749,122789882,7,,
2019,125194814,122789989,7,,
2019,125195119,122792656,4,,
2019,125199605,122792661,7,1,
2019,125195125,122792661,5,,1
2019,125199616,122790211,4,,
2019,125199656,122792722,7,,
2019,125199681,122790270,7,,
2019,125195214,122790305,6,,
2019,125195226,122790320,6,,
2019,125199721,122790324,7,,
2019,125199723,122792791,6,,
2019,125753207,123093756,7,,
2019,125753279,123093855,7,,
2019,125195271,122790383,5,,
2019,125199762,122790383,7,,
2019,125199770,122790390,7,,
2019,125195279,122792847,4,,
2019,125195308,122792879,6,,
2019,125199827,122790464,7,,
2019,125195326,122790478,7,,
2019,125195436,122793026,7,,
2019,125199970,122793059,7,,
2019,125199987,122790678,1,,
2019,125200003,122793111,4,,
2019,125200033,122790733,4,,
2019,125200075,122790791,4,,
2019,125190763,122790797,7,,
2019,125195539,122796242,7,,
2019,125195550,122790819,7,1,
2019,125200095,122790819,5,,1
2019,125200120,122790855,7,,
2019,125200192,122790946,6,,
2019,125190814,122791009,6,,
2019,125195662,122793311,7,,
2019,125200287,122791066,7,,
2019,125200290,122791069,7,,
2019,125195693,122791085,7,,
2019,125190851,122801114,4,,
2019,125200333,122801129,6,,
2019,125200342,122793379,6,,
2019,125200350,122801154,6,,
2019,125195725,122796344,6,,
2019,125200370,122801173,6,,
2019,125195764,122793436,7,,
2019,125200411,122793436,5,,
2019,125195767,122801233,7,1,
2019,125200428,122801257,1,,
2019,125200436,122796391,7,,
2019,125195792,122796398,4,,
2019,125200458,122801294,1,,
2019,125195810,122793480,7,,
2019,125200485,122801333,7,,
2019,125190935,122801348,7,,
2019,125195837,122793513,7,,
2019,125195844,122801387,7,,
2019,125190961,122801394,7,,
2019,125190965,122801402,7,,
2019,125200554,122801415,1,,
2019,125195865,122793535,7,1,
2019,125190980,122796469,6,,
2019,125200573,122796471,7,,
2019,125195875,122801440,6,,
2019,125190998,122801446,7,,
2019,125195889,122796488,7,,
2019,125200604,122793571,1,,
2019,125195890,122793571,7,,
2019,125195900,122793584,5,,1
2019,125191015,122793584,7,1,
2019,125191019,122793591,7,,
2019,125200644,122796513,7,,
2019,125191035,122793606,7,,
2019,125191034,122793606,5,,
2019,125200659,122796521,7,,
2019,125195922,122801531,7,,
2019,125200686,122801558,5,,
2019,125200689,122801558,7,,
2019,125200699,122801571,7,,
2019,125200701,122796541,7,,
2019,125200715,122801582,7,,
2019,125200719,122801586,4,,
2019,125200723,122801591,7,,
2019,125200728,122801596,7,,
2019,125195926,122796560,7,,
2019,125191071,122801620,7,,
2019,125195961,122796582,7,,
2019,125195975,122793665,6,,
2019,125195976,122801640,7,,
2019,125191106,122796611,1,,
2019,125191112,122801650,7,,
2019,125191120,122793700,7,,
2019,125191133,122801671,5,,1
2019,125191132,122801671,7,1,
2019,125196040,122801680,5,,1
2019,125200801,122801680,7,1,
2019,125196045,122793744,6,,
2019,125200803,122793749,7,,
2019,125196053,122801685,7,,
2019,125191165,122793785,7,,
2019,125191167,122801698,4,,
2019,125200825,122801702,7,1,
2019,125196090,122801702,5,,1
2019,125191178,122796691,7,,
2019,125196112,122793822,4,,
2019,125200845,122801722,1,,
2019,125196121,122793838,7,,
2019,125200850,122801726,7,,
2019,125196130,122793851,5,,
2019,125196132,122793851,7,,
2019,125200866,122793874,4,,
2019,125200867,122801742,1,,
2019,125200869,122801744,7,,
2019,125196161,122801747,4,,
2019,125191216,122801754,7,,
2019,125196188,122801778,7,,
2019,125200948,122801855,7,,
