"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,125027362,122618797,1,,
2019,125036511,122625618,7,,
2019,125036523,122625629,7,1,
2019,125033594,122625695,5,,1
2019,125033596,122625695,7,1,
2019,125036570,122627191,7,,
2019,125027485,122625752,7,,
2019,125033665,122625752,1,,
2019,125027516,122627246,7,,
2019,125033783,122625830,7,2,
2019,125033781,122625830,5,,1
2019,125036707,122625904,7,,
2019,125033879,122625904,4,,
2019,125033908,122627319,1,,
2019,125036730,122627319,4,,
2019,125033959,122625963,7,,
2019,125033957,122625963,4,,
2019,125027648,122627341,6,,
2019,125036760,122627341,4,,
2019,125027657,122627350,4,,
2019,125036772,122627350,7,,
2019,125034021,122626018,4,,
2019,125034064,122626047,1,,
2019,125059161,122637663,1,,
2019,125047128,122637663,6,,
2019,125047160,122647912,1,,
2019,125059446,122647972,1,,
2019,125047225,122644560,7,,
2019,125059464,122647988,7,,
2019,125059461,122647988,1,,
2019,125053501,122637763,1,,
2019,125047258,122637763,7,,
2019,125059688,122644751,7,,
2019,125059687,122644751,4,,
2019,125059708,122637838,7,,
2019,125059707,122637838,5,,
2019,125059713,122644775,7,1,
2019,125047380,122637854,7,,
2019,125047542,122644990,7,,
2019,125053826,122648252,7,,
2019,125060088,122648252,1,,
2019,125047661,122645161,4,,
2019,125060220,122645161,7,,
2019,125060224,122645166,1,,
2019,125047679,122645184,6,,
2019,125047678,122645184,1,,
2019,125060298,122645218,1,,
2019,125060297,122645218,4,,
2019,125047775,122645310,4,,
2019,125060525,122645401,7,,
2019,125060562,122648435,7,,
2019,125047927,122648509,7,,
2019,125060756,122648509,1,,
2019,125060895,122645666,6,,
2019,125054231,122645708,7,,
2019,125060939,122645721,7,,
2019,125048029,122645778,7,,
2019,125048114,122645923,7,,
2019,125048123,122645948,4,,
2019,125061197,122645948,7,,
2019,125061245,122645992,1,,
2019,125054535,122645997,7,,
2019,125048171,122646038,7,,
2019,125021938,122609931,7,,
2019,125021973,122613448,7,,
2019,125022000,122610005,7,,
2019,125022011,122616297,7,,
2019,125014361,122616301,7,,
2019,125017174,122610043,7,,
2019,125022058,122610071,7,,
2019,125017231,122610126,7,,
2019,125022135,122610152,5,,
2019,125022137,122610152,7,,
2019,125022145,122610159,1,,
2019,125022152,122616354,7,,
2019,125017258,122616354,4,,
2019,125022170,122610179,7,,
2019,125017276,122610180,1,,
2019,125014448,122613582,7,,
2019,125022203,122616386,7,,
2019,125014470,122613592,7,1,
2019,125022221,122610227,7,,
2019,125931476,123282296,5,,1
2019,125929354,123282296,7,1,
2019,125929361,123282309,7,,
2019,125929507,123282431,5,,1
2019,125929508,123282431,7,1,
2019,125929522,123280846,4,,
2019,125929523,123280846,7,,
2019,125934641,123282562,7,1,
2019,125934666,123282581,7,1,
2019,125934665,123282581,5,,1
2019,125934703,123282619,1,,
2019,125934704,123282619,7,,
2019,125934727,123280919,7,1,
2019,125934756,123282670,7,,
2019,125934778,123282697,7,,
2019,125934948,123282848,4,,
2019,125934950,123282848,7,,
2019,125935060,123282948,7,,
2019,125935065,123282955,7,,
2019,125931718,123282960,7,,
2019,125931768,123281080,7,,
2019,125935145,123283035,7,,
2019,125935392,123283306,7,,
2019,125935397,123283315,7,,
2019,125935436,123283351,7,,
2019,125935466,123283387,7,,
2019,125935491,123283409,7,,
2019,125935561,123283475,4,,
2019,125935679,123283583,1,,
2019,125935684,123283583,6,,
2019,125935734,123283628,7,,
2019,125935798,123283676,7,,
2019,125935797,123283676,4,,
2019,125932026,123283681,7,,
2019,125935822,123283697,2,,
2019,125935964,123283797,4,,
2019,125936040,123286462,7,,
2019,125932181,123283896,7,,
2019,125936122,123283932,7,,
2019,125936143,123283947,7,,
2019,125936220,123284029,7,1,
2019,125932304,123284064,1,,
2019,125932326,123286577,7,,
2019,125932452,123286682,7,,
2019,125932458,123284183,7,,
2019,125936506,123284278,7,,
2019,125936546,123284317,7,,
2019,125932636,123284317,4,,
2019,125936543,123284317,1,,
2019,125936603,123284363,7,1,
2019,125936681,123284432,7,,
2019,125936700,123286989,4,,
2019,125932989,123284533,5,,1
2019,125933000,123284533,7,1,
2019,125936833,123284544,7,,
2019,125933027,123287144,7,,
2019,125933071,123284572,7,,
2019,125936910,123284616,7,1,
2019,125936908,123284616,5,,1
2019,125936915,123287220,7,,
2019,125933224,123287288,7,2,
2019,125933221,123287288,5,,1
2019,125933276,123284737,4,,
2019,125933311,123287372,7,,
2019,125937152,123284818,7,1,
2019,125937155,123287397,5,,
2019,125937157,123287397,7,,
2019,125934304,123286066,7,1,
2019,125944723,123291969,7,,
2019,125944818,123289028,4,,
2019,125940419,123289080,7,,
2019,125944962,123292154,7,,
2019,125944961,123292154,1,,
2019,125940477,123292188,5,,1
