"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,136011068
2019,4,136021831
2019,4,136018936
2019,4,136018952
2019,4,136026211
2019,4,136018978
2019,4,136026261
2019,4,136019038
2019,4,136019097
2019,4,136022021
2019,4,136019152
2019,4,136019164
2019,4,136026494
2019,4,136022107
2019,4,136019178
2019,4,136019196
2019,4,136022179
2019,4,136027804
2019,3,136019947
2019,3,136027806
2019,3,136023381
2019,3,136027814
2019,3,136023390
2019,3,136019949
2019,3,136019950
2019,2,136027819
2019,3,136023603
2019,4,136023604
2019,4,136028071
2019,4,136028074
2019,4,136023611
2019,4,136023618
2019,4,136028084
2019,4,136023623
2019,4,136020153
2019,4,136028086
2019,4,136023626
2019,4,136023654
2019,4,136023653
2019,4,136028133
2019,4,136028132
2019,4,136028135
2019,4,136020197
2019,4,136023659
2019,4,136028141
2019,4,136028146
2019,4,136028144
2019,1,136028152
2019,4,136020204
2019,1,136023670
2019,4,136020205
2019,4,136023673
2019,4,136023674
2019,4,136023675
2019,4,136028157
2019,4,136023676
2019,4,136020213
2019,4,136023681
2019,4,136023679
2019,4,136023678
2019,4,136028168
2019,4,136028174
2019,4,136020218
2019,4,136020217
2019,4,136028175
2019,4,136023688
2019,4,136020219
2019,4,136023693
2019,4,136023697
2019,4,136023695
2019,4,136023694
2019,4,136028179
2019,1,136020226
2019,4,136020222
2019,4,136023700
2019,4,136028183
2019,3,136023698
2019,3,136023699
2019,1,135827954
2019,4,136015665
2019,4,136017974
2019,3,136015680
2019,4,136009797
2019,4,136018021
2019,4,136009863
2019,4,136009876
2019,4,136010052
2019,4,136010058
2019,4,136010057
2019,4,136010170
2019,3,136016044
2019,4,136016048
2019,4,136018260
2019,4,136016049
2019,4,136016053
2019,4,136016055
2019,1,136016065
2019,1,136016064
2019,4,136016074
2019,1,136018292
2019,4,136016107
2019,4,136010285
2019,4,136016116
2019,3,136010295
2019,4,136016128
2019,4,136016129
2019,4,136018323
2019,3,136016135
2019,3,136016137
2019,3,136010918
2019,4,136021737
2019,4,136021745
2019,4,136018829
2019,4,136021779
2019,4,136021793
2019,4,136021801
2019,4,136021848
2019,4,136026185
2019,4,136026210
2019,4,136021914
2019,4,136021916
2019,4,136021924
2019,4,136026264
2019,4,136026278
2019,4,136019040
2019,4,136019041
2019,4,136026363
2019,4,136022005
2019,4,136026376
2019,4,136026377
2019,4,136019098
2019,3,136019100
2019,4,136022024
2019,4,136026454
2019,4,136019158
