"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,130138297,5
2019,132554464,4
2019,130134942,6
2019,130138313,4
2019,130138315,5
2019,130138343,3
2019,132554503,5
2019,130134964,4
2019,130138379,4
2019,130134993,4
2019,130135000,4
2019,130135016,4
2019,130135026,5
2019,130127845,4
2019,130127855,4
2019,130138520,4
2019,130142907,4
2019,130135124,4
2019,130135138,4
2019,130135143,4
2019,130138731,5
2019,130138821,4
2019,130135270,4
2019,130135288,3
2019,130135288,1
2019,130135288,8
2019,130135288,6
2019,130138895,4
2019,130143406,4
2019,130139527,4
2019,130135788,5
2019,130135791,5
2019,130135794,5
2019,130143484,4
2019,130143503,5
2019,130143509,4
2019,130143511,5
2019,130139742,5
2019,130143589,4
2019,130102280,4
2019,130111286,4
2019,130113892,4
2019,130102278,4
2019,130111404,4
2019,130111486,5
2019,130102532,5
2019,130102811,4
2019,130112555,4
2019,130115722,5
2019,130112608,5
2019,130115727,5
2019,130118716,1
2019,130112605,5
2019,130112604,5
2019,130115733,5
2019,130112624,4
2019,130115804,4
2019,130115806,4
2019,130115919,4
2019,130118852,3
2019,130118863,6
2019,130115957,4
2019,130118873,4
2019,130115997,5
2019,130119312,4
2019,130119346,5
2019,130123038,4
2019,130119474,5
2019,130116710,5
2019,130116740,5
2019,130116739,5
2019,130116841,4
2019,130119598,5
2019,130116933,5
2019,130119678,5
2019,130123277,4
2019,130128230,4
2019,130128232,5
2019,130124545,4
2019,130121491,4
2019,130124906,5
2019,130121809,5
2019,130121812,5
2019,130125387,5
2019,130121925,5
2019,130130494,5
2019,130130495,5
2019,130121940,5
2019,130121973,4
2019,130121977,4
2019,130121976,5
2019,130130604,4
2019,130122081,4
2019,130122157,5
2019,130122182,4
2019,130130676,5
2019,130122294,5
2019,130122301,4
2019,130122330,5
2019,130122403,5
2019,130125817,5
2019,130130895,4
2019,130122578,5
2019,130125922,5
2019,130125923,5
2019,130122675,4
2019,130131013,4
2019,130131136,5
2019,130132951,4
2019,130126412,5
2019,130131576,5
2019,130133478,5
2019,130126490,5
2019,130133503,4
2019,130126518,5
2019,130133564,4
2019,130126557,5
2019,130131701,5
2019,130126563,4
2019,130131726,4
2019,130127150,5
2019,130132432,4
2019,130127179,4
2019,130134103,5
2019,130127194,5
2019,130134132,5
2019,130134139,5
2019,130134152,4
2019,130134207,4
2019,130134210,4
2019,130134231,5
2019,130134236,4
2019,130134258,4
2019,130134319,5
2019,130134328,5
2019,130132702,4
2019,130132897,4
2019,130134566,5
2019,130134842,4
2019,130134848,4
2019,130134872,3
2019,130138204,4
2019,130138203,4
2019,130138201,4
2019,130127760,3
2019,130127760,8
2019,130134932,4
2019,130134954,4
2019,130138381,5
2019,130127831,4
2019,130138479,4
2019,130127848,5
2019,130127860,5
2019,130135043,4
2019,130135087,5
2019,130135093,4
2019,130138611,4
2019,130138619,5
2019,130142928,5
2019,130138679,4
2019,130138720,4
2019,130138726,5
2019,130138725,5
2019,130135160,4
2019,130135161,4
2019,130138743,5
2019,130138747,5
2019,130135188,5
2019,130135231,5
2019,130135240,5
2019,130138839,4
2019,130135269,4
2019,130138853,4
2019,130138857,4
2019,130135274,4
2019,130138912,5
2019,130135349,5
2019,130135364,5
2019,130139073,5
2019,130143227,4
2019,130139481,3
2019,130139481,6
2019,130139487,4
2019,130117904,5
2019,130111995,4
2019,130118350,5
2019,130118398,5
2019,130118536,4
2019,130118601,5
2019,130112577,5
2019,130118651,5
2019,130118650,4
2019,130116080,4
2019,130112868,5
2019,130116303,3
2019,130116303,8
2019,130119215,5
2019,130116489,5
2019,130117046,5
2019,130123365,2
2019,130117231,5
2019,130117379,3
2019,130119943,5
2019,130119944,5
2019,130117418,4
2019,130119976,4
2019,130120004,8
2019,130117565,4
2019,130120045,2
2019,130117737,4
2019,130120115,5
2019,130120128,4
2019,130117851,1
2019,130120173,5
2019,130127954,4
2019,130127971,5
2019,130127992,4
2019,130120255,5
2019,130120263,5
2019,130120274,4
2019,130120765,5
2019,130128821,5
2019,130120770,5
2019,130129850,4
2019,130113853,5
2019,130102243,5
2019,130102284,5
2019,130102340,4
2019,130102388,5
2019,130111430,4
2019,130102486,4
2019,130114181,1
2019,130112217,4
2019,130112259,6
2019,130112294,5
2019,130118373,5
2019,130118490,5
2019,130112458,5
2019,130115551,4
2019,130118783,5
2019,130112663,5
2019,130118790,5
2019,130115871,4
2019,130118810,4
2019,130118917,4
2019,130116191,4
2019,130119091,5
2019,130116273,4
2019,130123837,4
2019,130120465,5
2019,130120505,4
2019,130123974,5
2019,130120549,4
2019,130120576,5
2019,130120586,4
2019,130124021,4
2019,130124047,4
2019,130128670,5
2019,130128686,4
2019,130128713,5
2019,130120701,4
2019,130120704,5
2019,130129142,5
2019,130129253,4
2019,130121101,5
2019,130129429,4
2019,130121170,5
2019,130129511,4
2019,130124515,4
2019,130121298,5
2019,130121301,4
2019,130124643,5
2019,130124693,4
2019,130121858,5
2019,130130503,4
2019,130125511,5
2019,130130612,4
2019,130122138,5
2019,130122193,5
2019,130122240,4
2019,130122355,4
2019,130130742,4
2019,130130800,5
2019,130130879,5
2019,130122538,4
2019,130122552,4
2019,130131028,4
2019,130131060,5
2019,130122786,5
2019,130122805,6
2019,130131079,5
2019,130122890,4
2019,130133048,4
2019,130133050,4
2019,130126135,2
2019,130126134,8
2019,130126166,5
2019,130131327,4
2019,130133151,4
2019,130133184,4
2019,130133187,4
2019,130133191,5
2019,130126208,5
2019,130131373,6
2019,130131372,6
2019,130131371,6
2019,130133249,6
2019,130133264,4
2019,130133267,5
2019,130133269,4
2019,130134854,5
2019,130138173,4
2019,130127700,4
2019,130134862,4
2019,130135878,5
2019,130143602,4
2019,130143602,2
2019,130143612,8
2019,130111271,3
2019,130111608,5
2019,130111624,5
2019,130111644,5
2019,130102622,4
2019,130102647,5
2019,130114328,5
2019,130102724,5
2019,130102740,4
2019,130115087,4
2019,130115128,5
2019,130115134,5
2019,130118240,5
2019,130115157,4
2019,130118263,4
2019,130112233,2
2019,130115281,4
2019,130112268,4
2019,130115329,4
2019,130115328,4
2019,130118321,4
2019,130118406,4
2019,130112389,4
2019,130112416,6
2019,130118458,5
2019,130115683,5
2019,130118669,4
2019,130118741,4
2019,130118808,4
2019,130118840,6
2019,130118851,2
2019,130115962,5
2019,130118900,5
2019,130116057,4
2019,130116320,5
2019,130119208,5
2019,130116462,5
2019,130129053,5
2019,130121872,5
2019,130131546,4
2019,130133449,4
2019,130126513,5
2019,130126596,4
2019,130133641,5
2019,130133653,5
2019,130131907,4
2019,129105312,5
2019,129105391,5
2019,129108266,5
2019,129105406,5
2019,129105724,4
2019,129105734,5
2019,129105768,4
2019,129105794,5
2019,129105815,5
2019,129108593,4
2019,129105820,4
2019,129105881,4
2019,129105964,4
2019,129106033,4
2019,129106039,5
2019,129106134,4
2019,129106216,4
2019,129108786,4
2019,129106255,5
2019,129108936,5
2019,129113937,4
2019,129114015,5
2019,129106875,4
2019,129107041,5
2019,129107074,5
2019,129107090,6
2019,129107107,4
2019,129107105,1
2019,129114499,4
2019,129107173,4
2019,129107280,4
2019,129114678,4
2019,129107315,4
2019,129109110,5
2019,129107428,4
2019,129107435,4
2019,129107602,4
2019,129107688,4
2019,129107689,4
2019,129107712,5
2019,129118008,5
2019,129115347,4
2019,129118118,5
2019,129118124,4
2019,129109378,5
2019,129109376,5
2019,129109374,5
2019,129115381,5
2019,129109380,5
2019,129109377,5
2019,129109379,5
2019,129115382,5
2019,129109373,5
2019,129115383,5
2019,129109375,5
2019,129118212,4
2019,129115621,5
2019,129118312,4
2019,129118352,5
2019,129118382,4
2019,129118381,4
2019,129118404,4
2019,129118407,5
2019,129118408,5
2019,129118409,5
2019,129115709,4
2019,129115708,4
2019,129118424,5
2019,129109556,2
2019,129109561,4
2019,129118511,5
2019,129115786,4
2019,130111080,5
2019,130111081,5
2019,130111087,5
2019,130113911,4
2019,130102299,5
2019,130102344,5
2019,130102352,5
2019,130113993,4
2019,130114005,5
2019,130114018,5
2019,130111450,4
2019,130111561,4
2019,130102584,6
2019,130102599,1
2019,130102614,4
2019,130114275,5
2019,130114283,4
2019,130114316,4
2019,130102714,5
2019,130102715,5
2019,130111708,4
2019,130117977,4
2019,130117978,4
2019,130118273,4
2019,130115273,4
2019,130112250,4
2019,130112249,5
2019,130118313,4
2019,130115305,4
2019,130115310,4
2019,130118331,4
2019,130118333,1
2019,130112302,5
2019,130118337,4
2019,130115361,5
2019,130115609,4
2019,130112556,4
2019,130118665,4
2019,130118706,4
2019,130115831,5
2019,130118782,4
2019,130118860,4
2019,130118859,4
2019,130115955,4
2019,130118893,4
2019,130118898,4
2019,130118989,5
2019,130118992,5
2019,130116145,5
2019,130116148,4
2019,130119011,4
2019,130116160,5
2019,130119062,4
2019,130116326,5
2019,130123388,4
2019,130117290,5
2019,130119902,3
2019,130117315,4
2019,130117363,8
2019,130119940,5
2019,130119962,4
2019,130123450,6
2019,130123450,3
2019,130117445,4
2019,130117470,4
2019,130117485,4
2019,130120016,4
2019,130117547,5
2019,130117808,4
2019,130120146,4
2019,130117872,5
2019,130128003,5
2019,130120267,4
2019,130123963,4
2019,130128497,4
2019,130128531,4
2019,130120662,4
2019,130120946,5
2019,130129095,5
2019,130124332,4
2019,130121092,4
2019,130121098,5
2019,130129421,4
2019,130121189,4
2019,130129474,4
2019,130124489,5
2019,130129627,5
2019,130129628,5
2019,130124516,4
2019,130124734,5
2019,130124920,5
2019,130121708,4
2019,130121717,5
2019,130121747,4
2019,130121765,4
2019,130121781,4
2019,130125381,1
2019,130121957,4
2019,130122049,4
2019,130130602,4
2019,130125576,5
2019,130130627,4
2019,130122164,4
2019,130122247,5
2019,130122293,4
2019,130122295,5
2019,130130781,4
2019,130125824,4
2019,130130816,4
2019,130132977,5
2019,130126119,5
2019,130133325,5
2019,130126305,5
2019,130133339,6
2019,130131502,6
2019,130133370,4
2019,130133368,4
2019,130133366,4
2019,130126321,4
2019,130133388,4
2019,130133389,4
2019,130133438,4
2019,130126438,4
2019,130126441,4
2019,130133491,4
2019,130133493,4
2019,130126492,4
2019,130133525,5
2019,130126559,4
2019,130133583,5
2019,130131724,5
2019,130133610,4
2019,130133624,4
2019,130131752,4
2019,130131868,4
2019,130132007,5
2019,130133858,5
2019,130132088,5
2019,130133994,4
2019,130127032,5
2019,130132437,5
2019,130127168,4
2019,130127172,4
2019,130127176,5
2019,130134097,5
2019,130132457,2
2019,130127232,5
2019,130127250,4
2019,130134187,5
2019,130134198,5
2019,130134199,5
2019,130132544,4
2019,130127299,5
2019,130127321,4
2019,130127369,5
2019,130132664,5
2019,130134467,4
2019,130132835,5
2019,130137934,5
2019,130138032,4
2019,130127603,5
2019,130138046,5
2019,130134682,5
2019,130127704,6
2019,130127702,4
2019,130127718,4
2019,130134889,4
2019,130134892,5
2019,130138212,4
2019,130143006,5
2019,130135341,5
2019,130135339,5
2019,130135340,5
2019,130138945,5
2019,130139027,5
2019,130135376,5
2019,130139145,5
2019,130139170,4
2019,130139195,5
2019,130135456,4
2019,130139215,4
2019,130135460,4
2019,130143188,5
2019,130143189,5
2019,130135463,5
2019,130139217,5
2019,130135476,5
2019,130135481,5
2019,130135502,4
2019,130139263,4
2019,130135517,5
2019,130135628,5
2019,130139448,4
2019,130135655,5
2019,130135668,4
2019,130139465,4
2019,130139484,4
2019,130135729,8
2019,130139603,4
2019,130139607,5
2019,130143447,5
2019,130135781,5
2019,130135787,4
2019,130135785,5
2019,130139635,5
2019,130135786,4
2019,130143462,4
2019,130135804,5
2019,130135807,5
2019,130143574,4
2019,130143575,4
2019,130135857,5
2019,130135894,4
2019,130135899,4
2019,130143630,2
2019,130143630,4
2019,131266294,5
2019,131261693,5
2019,130117951,1
2019,130117979,4
2019,130117999,4
2019,131261946,4
2019,130111943,4
2019,130118198,5
2019,130118212,5
2019,130118224,4
2019,130118232,2
2019,130118232,4
2019,130118232,8
2019,130119150,5
2019,130119217,5
2019,130119277,5
2019,130119294,4
2019,130119299,5
2019,130122974,4
2019,130116511,4
2019,130122994,5
2019,130119394,4
2019,130119453,5
2019,130119495,5
2019,130116715,4
2019,130123162,5
2019,130123194,4
2019,130119647,4
2019,130119663,4
2019,130123293,5
2019,130119757,4
2019,130117168,5
2019,130117190,5
2019,130119899,4
2019,130119917,5
2019,130123433,4
2019,130119925,5
2019,130117352,5
2019,130123435,5
2019,130119961,4
2019,130119981,4
2019,130117465,4
2019,130120006,4
2019,130117535,5
2019,130120050,4
2019,130117640,4
2019,130128031,5
2019,130120478,5
2019,130128401,4
2019,130120503,5
2019,130128452,5
2019,130120526,4
2019,130123980,4
2019,130120675,4
2019,130124108,5
2019,130124142,5
2019,130124213,5
2019,130129026,4
2019,130121543,5
2019,130121545,5
2019,130130443,5
2019,130125404,4
2019,130125440,5
2019,130121989,5
2019,130125500,4
2019,130122055,4
2019,130122072,4
2019,130122174,5
2019,130130652,5
2019,130125613,5
2019,130125612,5
2019,130122217,5
2019,130122239,4
2019,130122313,5
2019,130125727,5
2019,130122371,4
2019,130122374,5
2019,130125855,5
2019,130125872,5
2019,130126084,4
2019,130126095,5
2019,130126256,4
2019,130133356,4
2019,130126330,8
2019,130102274,4
2019,130102578,5
2019,130102596,2
2019,130102604,5
2019,130114276,5
2019,130118423,5
2019,130112705,5
2019,130119350,4
2019,130116592,5
2019,130123036,5
2019,130119492,4
2019,130119512,4
2019,130116766,4
2019,130123132,4
2019,130119543,4
2019,130123147,4
2019,130119553,5
2019,130116790,4
2019,130123181,4
2019,130119574,4
2019,130123228,4
2019,130119666,4
2019,130123248,4
2019,130123249,4
2019,130119677,4
2019,130116968,5
2019,130128177,5
2019,130120852,5
2019,130120975,5
2019,130129173,5
2019,130129236,4
2019,130121048,5
2019,130129274,5
2019,130121404,4
2019,130124689,4
2019,130111273,4
2019,130111381,5
2019,130113964,5
2019,130111379,5
2019,130102508,5
2019,130102555,5
2019,130111641,5
2019,130102625,5
2019,130102644,5
2019,130102810,4
2019,130102861,5
2019,130115471,4
2019,130112523,4
2019,130115658,6
2019,130112564,5
2019,130118633,5
2019,130112657,4
2019,130118969,4
2019,130112841,5
2019,130129825,4
2019,130121458,5
2019,130129963,4
2019,130124878,5
2019,130121599,4
2019,130121635,4
2019,130121808,5
2019,130125283,5
2019,130122372,5
2019,130122388,5
2019,130130767,1
2019,130122392,5
2019,130122503,5
2019,130130923,4
2019,130122590,6
2019,130130956,5
2019,130122652,5
2019,130131004,4
2019,130122704,5
2019,130131027,4
2019,130125965,3
2019,115455486,4
2019,115455610,4
2019,115455749,5
2019,115464718,5
2019,115464744,5
2019,115455830,5
2019,115455833,3
2019,115458672,8
2019,115464806,5
2019,115464939,5
2019,115455928,5
2019,115464943,3
2019,115466321,4
2019,115465815,5
2019,115466446,5
2019,115463930,5
2019,115463953,5
2019,115464279,5
2019,115458571,5
2019,115455823,4
2019,115455859,6
2019,115455867,5
2019,115458693,5
2019,115464909,5
2019,115455918,5
2019,115455936,5
2019,115455950,4
2019,115458744,5
2019,115455989,4
2019,115456021,5
2019,115465218,5
2019,115456117,5
2019,115465485,5
2019,115465506,4
2019,115466339,5
2019,115465851,5
2019,115442934,5
2019,115442995,4
2019,115438089,4
2019,115443117,4
2019,115433638,8
2019,115443432,4
2019,115433823,4
2019,115433829,5
2019,115438403,5
2019,115438402,5
2019,115438414,5
2019,115444209,5
2019,115444740,4
2019,115448560,4
2019,115451893,1
2019,115448902,4
2019,115448934,5
2019,115451978,5
2019,115449037,5
2019,115449518,4
2019,115452442,4
2019,115449755,4
2019,115449823,4
2019,115449846,4
2019,115449866,5
2019,115452786,5
2019,115452795,5
2019,115456758,5
2019,115452807,4
2019,115452815,4
2019,115452813,4
2019,115452821,5
2019,115450126,5
2019,115452851,5
2019,115452855,4
2019,115456812,4
2019,115452867,5
2019,115452880,5
2019,115450183,5
2019,115452901,4
2019,115452900,4
2019,115452903,5
2019,115452905,5
2019,115452907,5
2019,115450233,4
2019,115452924,5
2019,115452927,4
2019,115452931,5
2019,115452930,4
2019,115452986,2
2019,115442739,5
2019,115442750,4
2019,115437989,4
2019,115443254,4
2019,115443461,4
2019,115438228,5
2019,115433659,4
2019,115438345,4
2019,115438376,5
2019,115433820,4
2019,115443847,5
2019,115443864,5
2019,115443988,4
2019,115433949,5
2019,115438527,4
2019,115438533,4
2019,115433968,4
2019,115433969,4
2019,115444178,5
2019,115444583,4
2019,115444613,4
2019,115438848,4
2019,115434343,4
2019,115434351,5
2019,115444711,5
2019,115438885,4
2019,115434407,5
2019,115434414,5
2019,115438929,4
2019,115434437,4
2019,115435631,4
2019,115446869,5
2019,115435718,4
2019,115435725,4
2019,115435731,5
2019,115446913,5
2019,115446932,4
2019,115451867,5
2019,115451899,5
2019,115451907,5
2019,115451908,5
2019,115451917,4
2019,115451918,4
2019,115451945,5
2019,115441050,4
2019,115448955,5
2019,115448985,5
2019,115452080,5
2019,115452229,4
2019,115452316,5
2019,115456338,5
2019,115449551,3
2019,115449601,5
2019,115449706,5
2019,115449707,5
2019,115452456,5
2019,115452467,2
2019,115452477,6
2019,115452477,1
2019,115449726,5
2019,115456481,5
2019,115452544,5
2019,115452583,5
2019,115449835,5
2019,115452588,5
2019,115452589,5
2019,115456562,4
2019,115456636,4
2019,115452716,4
2019,115452730,5
2019,115450099,2
2019,115452804,5
2019,115456805,4
2019,115452877,4
2019,115456866,5
2019,115452926,4
2019,115452966,5
2019,115434537,4
2019,115439955,4
2019,115435678,4
2019,115448575,4
2019,115440972,4
2019,115451883,1
2019,115451878,4
2019,115451879,1
2019,115451877,4
2019,115451881,4
2019,115451898,4
2019,115448967,4
2019,115441059,5
2019,115451994,5
2019,115449024,5
2019,115452024,5
2019,115452051,4
2019,115452081,8
2019,115452158,4
2019,115452182,3
2019,115452468,5
2019,115449783,4
2019,115456610,5
2019,115449943,4
2019,115449959,4
2019,115449962,3
2019,115456662,5
2019,115456705,5
2019,115456781,4
2019,115452824,6
2019,115450315,4
2019,115450338,5
2019,115456943,5
2019,115453141,4
2019,115450512,4
2019,115457121,4
2019,115450616,4
2019,115450646,5
2019,115457448,5
2019,115453711,5
2019,115453719,5
2019,115457565,4
2019,115461417,5
2019,115457577,4
2019,115457583,5
2019,115461422,5
2019,115461453,5
2019,115457603,4
2019,115457604,4
2019,115461462,3
2019,115461462,2
2019,115461462,6
2019,115457613,5
2019,115461480,4
2019,115457619,5
2019,115461481,5
2019,115453776,5
2019,115457622,4
2019,115461503,5
2019,115457628,5
2019,115457637,5
2019,115457640,5
2019,115461539,3
2019,115461539,4
2019,115453814,5
2019,115461559,5
2019,115453847,5
2019,115437997,4
2019,115442869,4
2019,115438034,4
2019,115433477,5
2019,115433509,4
2019,115443162,4
2019,115438160,4
2019,115443287,5
2019,115443326,4
2019,115443453,5
2019,115443464,5
2019,115443554,5
2019,115433769,4
2019,115443718,4
2019,115438288,4
2019,115433787,4
2019,115443859,3
2019,115443873,4
2019,115438410,5
2019,115433849,5
2019,115438554,4
2019,115444183,4
2019,115438642,5
2019,115444592,4
2019,115434347,4
2019,115434439,4
2019,115446820,5
2019,115435659,5
2019,115435664,5
2019,115439961,5
2019,115435679,4
2019,115439975,5
2019,115435711,5
2019,115440013,4
2019,115448824,5
2019,115448825,5
2019,115451947,5
2019,115451995,5
2019,115452974,5
2019,115450320,5
2019,115453018,4
2019,115457119,4
2019,115457157,4
2019,115450736,4
2019,115450734,5
2019,115450733,4
2019,115450735,4
2019,115450851,4
2019,115450900,4
2019,115457327,4
2019,115451002,5
2019,115451061,4
2019,115451063,4
2019,115461475,5
2019,115461491,4
2019,115453784,5
2019,115453788,5
2019,115461534,5
2019,115453791,5
2019,115461572,5
2019,115461596,5
2019,115457671,5
2019,115461627,5
2019,115461628,4
2019,115433401,4
2019,115433405,4
2019,115433439,4
2019,115433442,5
2019,115433451,4
2019,115433453,4
2019,115442937,5
2019,115442935,5
2019,115433485,4
2019,115433487,5
2019,115433500,5
2019,115433597,4
2019,115443358,5
2019,115433622,4
2019,115438193,4
2019,115433624,5
2019,115443380,4
2019,115438192,4
2019,115438222,4
2019,115438226,4
2019,115433667,4
2019,115443702,5
2019,115438293,5
2019,115443742,4
2019,115438385,5
2019,115443872,3
2019,115438450,5
2019,115433890,5
2019,115444036,5
2019,115444084,5
2019,115433943,5
2019,115438524,5
2019,115444110,4
2019,115438587,5
2019,115444164,5
2019,115438649,5
2019,115434094,5
2019,115438822,5
2019,115442789,2
2019,115443082,5
2019,115438111,4
2019,115443309,4
2019,115438203,4
2019,115438216,4
2019,115433702,5
2019,115433714,5
2019,115443712,4
2019,115438326,5
2019,115438370,4
2019,115438423,5
2019,115433856,5
2019,115443950,5
2019,115444716,5
2019,115434386,4
2019,115434408,4
2019,115438933,5
2019,115438949,4
2019,115445547,5
2019,115446792,4
2019,115435609,4
2019,115440022,4
2019,115440035,5
2019,115451768,4
2019,115451894,5
2019,115451962,5
2019,115452031,5
2019,115452176,4
2019,115452349,4
2019,115456412,4
2019,115452515,4
2019,115449770,5
2019,115449786,5
2019,115456495,5
2019,123198105,4
2019,123198112,4
2019,123207976,4
2019,123202770,4
2019,123198174,4
2019,123198271,5
2019,123208366,4
2019,123202953,5
2019,123198392,5
2019,123202978,5
2019,123208436,4
2019,123198480,5
2019,123198505,4
2019,123198543,5
2019,123208577,5
2019,123198573,5
2019,123198611,5
2019,123198620,5
2019,123198622,4
2019,123198667,5
2019,123198675,5
2019,123203107,5
2019,123198697,4
2019,123208715,5
2019,123198755,5
2019,123198756,5
2019,123208749,4
2019,123199021,4
2019,123199048,5
2019,123203260,4
2019,123203281,5
2019,123199104,5
2019,123199109,4
2019,123209312,4
2019,123199454,4
2019,123209433,4
2019,123199653,4
2019,123199653,2
2019,123204010,5
2019,123200023,5
2019,123210485,8
2019,123210492,4
2019,123210497,4
2019,123210502,4
2019,123200290,4
2019,123200325,4
2019,123200356,4
2019,123200358,4
2019,123210615,4
2019,123210749,5
2019,123210747,5
2019,123204569,5
2019,115444739,4
2019,115434376,5
2019,115444783,5
2019,115444846,4
2019,115444888,4
2019,115445045,5
2019,115435636,4
2019,115439974,4
2019,115435694,4
2019,115446902,5
2019,115435752,4
2019,115446942,4
2019,115451767,4
2019,115440932,7
2019,115448675,5
2019,115440964,5
2019,115451861,5
2019,115451864,1
2019,115451896,5
2019,115451967,5
2019,115451992,5
2019,115449072,5
2019,115452054,5
2019,115452061,4
2019,118074776,4
2019,118074774,4
2019,118075949,4
2019,118076020,5
2019,118086214,4
2019,118086311,6
2019,118086673,5
2019,118086703,5
2019,118086818,6
2019,118087056,5
2019,118087081,5
2019,118087107,5
2019,118087121,5
2019,118087123,5
2019,118087129,3
2019,118087131,4
2019,115457553,5
2019,115453708,4
2019,115461387,5
2019,115461388,5
2019,115453795,5
2019,115457648,5
2019,115457649,5
2019,115453811,5
2019,115453819,4
2019,115457662,4
2019,115461593,4
2019,115452073,4
2019,115452085,4
2019,115456156,4
2019,115449237,4
2019,115452149,4
2019,115449275,5
2019,115452207,5
2019,115452328,5
2019,115452333,5
2019,115452348,4
2019,115452388,4
2019,115452412,5
2019,115449670,4
2019,115449668,5
2019,115452433,8
2019,115452461,5
2019,115452524,4
2019,115452525,5
2019,115452557,4
2019,115449817,5
2019,115452592,5
2019,115456543,5
2019,115452595,5
2019,115449936,4
2019,115452698,4
2019,115456671,4
2019,115456693,5
2019,115456703,5
2019,115450038,4
2019,115452808,5
2019,115452839,5
2019,115452843,5
2019,115456817,4
2019,115456837,4
2019,115452902,5
2019,115452906,4
2019,115456856,5
2019,115452922,5
2019,115456884,5
2019,115452939,5
2019,115452964,5
2019,115452988,5
2019,115452989,5
2019,115450301,5
2019,115456912,5
2019,115450303,5
2019,115450302,5
2019,115452996,5
2019,115453032,5
2019,115453031,5
2019,115453029,5
2019,115453151,4
2019,115453213,4
2019,115450601,5
2019,115453238,4
2019,115450620,6
2019,115453255,8
2019,115457259,5
2019,115457260,5
2019,115450847,6
2019,115450862,5
2019,115453406,4
2019,115450928,4
2019,115450930,4
2019,115457414,4
2019,115453521,4
2019,115453534,5
2019,115433437,4
2019,115442793,4
2019,115438074,4
2019,115438099,4
2019,115438208,4
2019,115438239,4
2019,115433800,5
2019,115443804,4
2019,115433967,4
2019,115438641,5
2019,115444551,5
2019,115444625,4
2019,115434374,5
2019,115434384,4
2019,115444873,5
2019,115434443,4
2019,115434558,4
2019,115446834,5
2019,115435698,5
2019,115451802,5
2019,115451998,4
2019,115452065,5
2019,115452165,4
2019,115452177,4
2019,115456208,4
2019,115456217,4
2019,115456255,4
2019,115449396,4
2019,115452308,4
2019,115452307,4
2019,115449553,5
2019,115452370,5
2019,115449621,5
2019,115449624,5
2019,115456383,5
2019,115449623,5
2019,115452411,5
2019,115452500,5
2019,115456468,5
2019,115452505,5
2019,115452555,5
2019,115452591,6
2019,115449843,4
2019,115456545,4
2019,115449857,5
2019,115452655,5
2019,115456638,4
2019,115456637,4
2019,115449968,5
2019,115452712,5
2019,115456684,4
2019,115456695,5
2019,115456704,5
2019,115452732,5
2019,115450049,5
2019,115452751,4
2019,115420062,5
2019,115423680,4
2019,115413871,5
2019,115420235,5
2019,115423734,4
2019,115423738,5
2019,115423737,5
2019,115423739,4
2019,115413888,5
2019,115423751,5
2019,115420275,4
2019,115420326,4
