"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,134651353,148430813
2019,134651359,148437446
2019,134646714,148441352
2019,134646717,148441356
2019,134646718,148430820
2019,134651383,148430822
2019,134642381,148430827
2019,134651395,148430830
2019,134646741,148441390
2019,134646747,148441397
2019,134646753,148441408
2019,134646767,148430861
2019,134651448,148437489
2019,134642406,148441439
2019,134642410,148430869
2019,134646784,148430875
2019,134651465,148441451
2019,134646786,148437502
2019,134646793,148441460
2019,134646794,148437512
2019,134651519,148437526
2019,134646817,148441500
2019,134646822,148441508
2019,134646837,148437540
2019,134642460,148437544
2019,134646853,148430949
2019,134646855,148441532
2019,134642469,148437554
2019,134646867,148437560
2019,134642496,148431009
2019,134646930,148441606
2019,134646935,148441609
2019,134646959,148441629
2019,134646991,148431071
2019,134646991,148431069
2019,134647021,148431096
2019,134642545,148441687
2019,134647045,148431119
2019,134647053,148441700
2019,134647108,148437633
2019,134651776,148446222
2019,134647157,148446222
2019,134642582,148446222
2019,134651780,148446226
2019,134647162,148446226
2019,134651783,148441777
2019,134647172,148446230
2019,134651808,148441797
2019,134651813,148437666
2019,134651819,148446298
2019,134651819,148446297
2019,134647244,148446331
2019,134647252,148446340
2019,134651853,148446349
2019,134647278,148446370
2019,134651884,148441856
2019,134642661,148437711
2019,134642665,148441882
2019,134647330,148446428
2019,134647353,148441907
2019,134647352,148446446
2019,134651933,148441903
2019,134642678,148437732
2019,134647354,148446445
2019,134651993,148446521
2019,123216902,136675767
2019,123212815,136675828
2019,123217001,136675928
2019,123212920,136677804
2019,123217011,136675938
2019,123212926,136675938
2019,123212939,136675944
2019,123221391,136675974
2019,123213011,136675999
2019,123213024,136676009
2019,123217057,136681534
2019,123213062,136676041
2019,123213068,136681557
2019,123221609,136681700
2019,123217146,136681710
2019,123213285,136681733
2019,123213300,136686276
2019,123213311,136681752
2019,123213327,136686300
2019,123213335,136686305
2019,123221680,136681777
2019,123217198,136686328
2019,123221705,136686343
2019,123213403,136686363
2019,123217224,136678040
2019,123217232,136686399
2019,123221755,136678056
2019,123221757,136678056
2019,123221769,136686422
2019,123213485,136678068
2019,123221782,136681882
2019,123212706,136677672
2019,123221783,136681882
2019,123221883,136681947
2019,123213600,136681956
2019,123213643,136681997
2019,123221941,136678185
2019,123213750,136686713
2019,123217420,136678257
2019,123222032,136682101
2019,123213779,136686738
2019,123213789,136686744
2019,123213789,136682116
2019,123217428,136682116
2019,123217428,136686744
2019,123222057,136686757
2019,123222057,136678287
2019,123217438,136678291
2019,123217438,136682126
2019,123217438,136678290
2019,123222067,136682143
2019,123217453,136678308
2019,123213832,136686795
