"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,9,137861364,25830524
2019,12,137861383,25830528
2019,12,137844720,25830569
2019,12,137845127,25830614
2019,12,137861987,25830649
2019,5,137862264,25838815
2019,12,137862302,25830710
2019,19,137862335,25830719
2019,17,137862350,25838826
2019,12,137862376,25830723
2019,12,137845518,25830730
2019,9,137862419,25830734
2019,12,137862428,25830737
2019,20,137862549,25834342
2019,12,137862573,25830763
2019,12,137862592,25830768
2019,12,137862636,25830780
2019,12,137858899,25838858
2019,20,137862774,25830809
2019,17,137858942,25830812
2019,12,137858942,25830811
2019,12,137845579,25834355
2019,12,137862911,25830843
2019,12,137858985,25830846
2019,12,137845606,25830861
2019,12,137863354,25830942
2019,3,137863354,25830941
2019,12,137859115,25838913
2019,12,137863538,25830969
2019,12,137863548,25830974
2019,18,137863796,25831017
2019,12,137846001,25831019
2019,12,137864163,25834476
2019,20,137866173,25831101
2019,12,137864709,25831198
2019,12,137866868,25831302
2019,9,137865770,25834634
2019,12,137865813,25831387
2019,10,137865986,25831419
2019,12,137860003,25831540
2019,12,137867338,25834697
2019,12,137867360,25834701
2019,12,137867394,25834709
2019,12,137867401,25831617
2019,18,137871609,25831618
2019,12,137844836,25830586
2019,12,137874944,25842371
2019,12,137870679,25835468
2019,12,137870698,25835473
2019,12,137874974,25842385
2019,18,141923595,27517405
2019,12,141920777,27517411
2019,12,141920823,27522573
2019,12,141920826,27522574
2019,12,141920960,27522597
2019,18,141921015,27522610
2019,12,141921018,27522612
2019,18,141921043,27517445
2019,12,141924810,27522870
2019,2,141924837,27522878
2019,20,141927152,27517732
2019,20,141924935,27522909
2019,3,141924951,27517760
2019,12,141924990,27517772
2019,12,141925023,27522936
2019,12,141927263,27517802
2019,12,141925060,27522947
2019,20,141925072,27517810
2019,12,141927295,27522956
2019,12,141927342,27522974
2019,20,141927608,27523072
2019,12,141927659,27523077
2019,2,141928035,27523181
2019,18,141928045,27518069
2019,12,141928226,27523234
2019,5,141928336,27523275
2019,3,141928336,27523276
2019,12,141931262,27518137
2019,18,141928393,27523296
2019,12,141928416,27523305
2019,9,141928514,27523338
2019,12,141928574,27523355
2019,12,141928615,27523373
2019,12,141928769,27523422
2019,20,141928783,27523425
2019,9,141928820,27523434
2019,12,141931509,27518204
2019,10,141928944,27523462
2019,18,141928977,27518217
2019,18,141929006,27523474
2019,3,141929181,27523513
2019,19,141931634,27518239
2019,12,141929218,27523528
2019,3,141929234,27523535
2019,12,141929258,27518245
2019,12,141929279,27523548
2019,12,141929318,27523560
2019,12,141929508,27523601
2019,12,141931800,27518283
2019,12,141929570,27523615
2019,12,141929614,27523625
2019,20,141929633,27523629
2019,12,141929663,27523637
2019,19,141930554,27523840
2019,20,141930632,27518418
2019,12,141930648,27523862
2019,12,141930657,27523865
2019,20,141936522,27518545
2019,4,141933140,27523999
2019,12,141936545,27524000
2019,12,141938572,27524358
2019,3,141934205,27524365
2019,12,141938704,27524387
2019,12,141934299,27518784
2019,12,141938784,27518789
2019,20,141938846,27524407
2019,12,141938862,27524409
2019,10,141938949,27524429
2019,12,141939068,27524449
2019,3,141939078,27524452
2019,12,141940070,27524655
2019,12,141940091,27524667
2019,2,141940128,27524673
2019,5,141935110,27518928
2019,2,141940288,27524714
2019,12,141940301,27524717
2019,12,141940335,27524732
2019,12,141941215,27524921
2019,12,141941225,27524924
2019,18,141935556,27524938
2019,12,141935663,27519063
2019,12,141935668,27524985
2019,12,141941562,27524997
2019,12,141941580,27525001
2019,20,141941621,27525009
2019,12,141941637,27525012
2019,18,141935736,27525033
2019,19,141936131,27519131
2019,12,141942951,27525392
2019,12,141942958,27525397
2019,12,141946651,27519293
2019,12,141942981,27525407
2019,12,141943048,27525432
2019,12,141943172,27525473
2019,20,141943219,27525483
2019,12,141943253,27525494
2019,20,141943290,27519330
2019,12,141946812,27519339
2019,12,141944515,27525831
2019,12,141944610,27525861
2019,12,141947350,27519492
2019,12,141944722,27525888
2019,3,141947401,27525898
2019,12,141947438,27519517
2019,18,141944805,27525906
2019,12,141947450,27519520
2019,12,141947453,27519522
2019,12,141947521,27519533
2019,20,141944870,27525917
2019,3,141944880,27519537
2019,12,141947544,27519539
2019,12,141944885,27519543
2019,12,141944889,27525921
2019,12,141944892,27525922
2019,12,141944895,27525923
2019,12,141947587,27519548
2019,12,141944904,27525924
2019,12,141944913,27525927
2019,12,141944915,27519550
2019,12,141947606,27519553
2019,12,141944923,27525929
2019,12,141947639,27519562
2019,12,141944944,27525934
2019,12,141944948,27525935
2019,2,141944953,27525938
2019,12,141944956,27525940
2019,12,141944963,27525944
2019,12,141944966,27519575
2019,9,141944977,27525945
2019,12,141947690,27519580
2019,18,141947696,27525949
2019,12,141945011,27525957
2019,12,141945013,27525959
2019,12,141945024,27525962
2019,12,141947797,27519596
2019,18,141945038,27525964
2019,12,141945057,27525967
2019,18,141945059,27525968
2019,5,141945059,27525969
2019,12,141945086,27525976
2019,12,141947885,27519612
2019,12,141945092,27525979
2019,12,141945108,27525983
2019,12,141947917,27519625
2019,3,141947919,27519627
2019,12,141947939,27519629
2019,12,141947940,27519630
2019,12,141947942,27519631
2019,10,141945131,27525990
2019,12,141947991,27519646
2019,12,141947990,27519644
2019,17,141947991,27519647
2019,17,141947990,27519645
2019,12,141948004,27519652
2019,12,141945182,27526000
2019,20,141948053,27519661
2019,20,141945188,27526001
2019,12,141945190,27526002
2019,9,141945193,27526003
2019,12,141945217,27526011
2019,3,141945222,27526012
2019,12,141948128,27519683
2019,12,141945228,27526013
2019,12,141945229,27519686
2019,20,141945245,27526018
2019,12,141948176,27519704
2019,9,141948182,27519705
2019,12,141945259,27526023
2019,12,141945273,27526027
2019,18,141945275,27526029
2019,12,141948211,27519714
2019,12,141945282,27519715
2019,12,141945285,27526033
2019,18,141945293,27526036
2019,20,141945309,27526039
2019,12,141945315,27526040
2019,12,141945317,27526042
2019,12,141948239,27526045
2019,12,141948241,27519721
2019,12,141945329,27526046
2019,20,141945335,27526049
2019,12,141945343,27526051
2019,12,141945344,27519722
2019,19,141945347,27526052
2019,12,141945349,27526053
2019,9,141945354,27526054
2019,9,141945357,27526055
2019,6,141945360,27526058
2019,12,141945364,27526060
2019,12,141945371,27526062
2019,12,141945394,27526067
2019,12,141948278,27519732
2019,18,141948278,27519733
2019,12,141948282,27519734
2019,12,141945438,27526071
2019,19,141945469,27526074
2019,12,141945479,27526078
2019,12,141945484,27526079
2019,18,141945485,27526080
2019,12,141945502,27526083
2019,12,141945503,27526084
2019,12,141945595,27526099
2019,12,141945597,27526100
2019,2,141945598,27526101
2019,18,141945599,27526102
2019,20,141945606,27526103
2019,3,141945607,27526104
2019,12,141945621,27526105
2019,19,141945624,27526107
2019,12,141945630,27526108
2019,12,141945642,27526109
2019,12,141945650,27526110
2019,20,141945664,27526111
2019,12,141945668,27526112
2019,12,141945676,27526113
2019,12,141945681,27526114
2019,12,141945684,27526115
2019,12,141945687,27526116
2019,20,141945689,27526117
2019,12,141945694,27526118
2019,10,141945715,27526120
2019,18,141945733,27526121
2019,12,141945735,27526122
2019,18,141945739,27526123
2019,12,141945743,27526124
2019,12,141945748,27526125
2019,12,141945750,27526126
2019,12,141945758,27526127
2019,12,141945773,27526129
2019,12,141924226,27517555
2019,12,141926591,27522765
2019,12,141924274,27517567
2019,12,141924333,27517578
2019,12,141924364,27517587
2019,12,141924398,27522791
2019,12,141926734,27522794
2019,20,141926818,27517620
2019,12,141926829,27522813
2019,12,141926847,27522815
2019,12,141926849,27522817
2019,12,141926854,27522818
2019,12,141926871,27517627
2019,2,141926873,27522821
2019,12,141924639,27517648
2019,12,141924651,27517651
2019,19,141926956,27517657
2019,18,141927007,27522852
2019,12,141927065,27517682
2019,12,141924931,27517751
2019,2,141924949,27517758
2019,12,141927317,27522964
2019,12,141925223,27517861
2019,18,141927448,27523018
2019,12,141928340,27518129
2019,12,141933000,27518514
2019,12,141936439,27523974
2019,12,141936505,27518541
2019,12,141936511,27523991
2019,12,141936550,27524002
2019,12,141936630,27524019
2019,12,141936833,27524061
2019,20,141936841,27524064
2019,6,141936975,27524079
2019,11,141933407,27524095
2019,12,141933637,27518656
2019,12,141933641,27518657
2019,20,141937529,27524164
2019,12,141937596,27524173
2019,11,141937635,27524179
2019,12,141933730,27518679
2019,9,141937854,27524222
2019,12,141933788,27518693
2019,12,141937922,27524235
2019,12,141933792,27518694
2019,20,141937947,27524240
2019,12,141937967,27524245
2019,12,141938010,27524254
2019,12,141934540,27518823
2019,12,141934562,27524450
2019,19,141939189,27524477
2019,20,141934648,27518842
2019,12,141934665,27518846
2019,9,141939452,27524529
2019,12,141939547,27524546
2019,12,141939566,27524549
2019,12,141939578,27524553
2019,12,141939603,27524559
2019,12,141934909,27524599
2019,12,141934920,27524603
2019,12,141941242,27524928
2019,12,141935561,27519042
2019,12,141935560,27524940
2019,20,141941343,27524955
2019,12,141941384,27524963
2019,9,141935648,27519060
2019,12,141941555,27524996
2019,12,141941740,27525034
2019,3,141942033,27525076
2019,20,141942034,27525077
2019,12,141942067,27525089
2019,12,141942072,27525092
2019,12,141936167,27519147
2019,19,141946200,27519158
2019,20,141942573,27525235
2019,12,141946529,27519251
2019,12,141946550,27519257
2019,12,141942696,27525292
2019,12,141946572,27525305
2019,12,141942723,27525304
2019,12,141942734,27525310
2019,12,141942741,27525313
2019,3,141942766,27525327
2019,20,141942777,27525334
2019,18,141942789,27525338
2019,20,141942853,27525359
2019,12,141942869,27525366
2019,9,141942868,27525365
2019,12,141942874,27525368
2019,9,141943059,27525434
2019,12,141943128,27519314
2019,12,136752863,25481715
2019,12,136748506,25487388
2019,12,136738800,25485895
2019,12,136738802,25481717
2019,12,136748559,25485908
2019,20,136752924,25481731
2019,12,136738874,25485913
2019,12,136738875,25485914
2019,12,136752949,25481737
2019,12,136752967,25487411
2019,2,136738898,25485917
2019,12,136753027,25485922
2019,12,136748689,25491756
2019,12,136738945,25487432
2019,12,136753081,25491758
2019,12,136748710,25485926
2019,12,136748721,25487440
2019,12,136748736,25491763
2019,3,136748827,25485937
2019,12,136748958,25491795
2019,12,136753325,25487490
2019,12,136753339,25491803
2019,9,136739157,25487496
2019,19,136739165,25485955
2019,12,136753367,25491810
2019,12,136669317,25456303
2019,12,136669395,25467169
2019,12,136673331,25462942
2019,3,136669449,25467180
2019,12,136669571,25456353
2019,12,136673507,25467207
2019,12,136673837,25456454
2019,17,136676240,25463081
2019,12,136673896,25456465
2019,12,136676337,25463104
2019,12,136674014,25463127
2019,9,136676477,25456527
2019,18,136676516,25463169
2019,3,136676584,25467526
2019,12,136674288,25463194
2019,12,136674338,25456563
2019,20,136676817,25463251
2019,12,136674592,25467609
2019,10,136676848,25456611
2019,12,136670317,25467603
2019,12,136676864,25463268
2019,12,136670475,25467650
2019,9,136674777,25463302
2019,12,136670494,25456643
2019,12,136677045,25463305
2019,20,136677069,25463310
2019,20,136674841,25467669
2019,20,136674840,25467668
2019,20,136674866,25467675
2019,20,136677086,25456655
2019,20,136670576,25467678
2019,12,136670598,25456661
2019,20,136670635,25467692
2019,18,136670657,25456682
2019,12,136674962,25467699
2019,12,136674985,25467707
2019,12,136670683,25467708
2019,18,136677177,25456688
2019,9,136670690,25456694
2019,12,136670691,25456695
2019,12,136677187,25463341
2019,9,136675008,25467719
2019,12,131710109,24187924
2019,12,131711602,24192128
2019,12,131711608,24192129
2019,12,131710584,24197007
2019,12,131716537,24188170
2019,9,131722272,24197324
2019,12,131722448,24197357
2019,12,131722473,24192379
2019,12,131717307,24188344
2019,18,131712900,24192383
2019,2,131722643,24197390
2019,12,131722658,24197391
2019,12,131722660,24197392
2019,10,131722669,24197393
2019,12,131722672,24197394
2019,20,131722682,24197396
2019,3,131712990,24192407
2019,12,131722779,24197420
2019,6,131722988,24197464
2019,12,131723010,24197466
2019,16,131723035,24197472
2019,20,138555808,26042336
2019,12,138563846,26038499
2019,20,138558680,26035336
2019,12,138558868,26035375
2019,12,138564232,26038576
2019,9,138558962,26042466
2019,11,138566445,26042469
2019,9,138566579,26038639
2019,12,138566629,26042504
2019,10,138567006,26042591
2019,12,138567153,26035564
2019,12,138567189,26042634
2019,12,138567195,26038766
2019,9,138565240,26038785
2019,12,138559750,26035583
2019,12,138565273,26035588
2019,12,138567271,26035590
2019,12,138559787,26035594
2019,9,138567298,26042657
2019,12,138559842,26035605
2019,12,138560018,26038843
2019,20,138560037,26035637
2019,12,138567593,26042714
2019,18,138567670,26042731
2019,12,138565692,26042738
2019,12,138567748,26042743
2019,20,138560137,26035656
2019,12,138568110,26042797
2019,12,138566112,26038942
2019,12,138560331,26038944
2019,12,138568343,26042847
2019,12,138568373,26042851
2019,12,138568706,26042913
2019,12,138571459,26042927
2019,12,138560524,26035730
2019,12,138568785,26042933
2019,12,138568794,26042938
2019,2,138568815,26042944
2019,12,138571515,26039018
2019,12,138560563,26039019
2019,5,138568878,26042957
2019,12,138560578,26039021
2019,4,138571560,26039025
2019,12,138571572,26039028
2019,20,138560611,26042967
2019,12,138568928,26042968
2019,12,138571588,26039029
2019,9,136683227,25472369
2019,12,136679096,25468704
2019,18,136688370,25468707
2019,12,136688370,25472373
2019,12,136683259,25472381
2019,12,136688380,25468717
2019,12,136683289,25472390
2019,12,136683425,25472444
2019,12,136688564,25468795
2019,9,136683445,25472451
2019,12,136688583,25468804
2019,9,136683464,25472459
2019,12,136688587,25468807
2019,10,136688619,25468814
2019,12,136688619,25468815
2019,18,136683537,25472488
2019,18,136688689,25468831
2019,12,136683617,25472506
2019,12,136688765,25468848
2019,12,136679231,25463901
2019,12,136688823,25472534
2019,12,136688852,25468890
2019,12,136688868,25468894
2019,12,136688874,25468897
2019,12,136688897,25468910
2019,9,136683750,25472575
2019,12,136688915,25472579
2019,18,136683805,25472605
2019,12,136683820,25472612
2019,19,136688998,25468946
2019,12,136679315,25468952
2019,12,136689009,25468955
2019,12,136679319,25468956
2019,12,136683842,25472624
2019,12,136679329,25463950
2019,18,136683864,25472632
2019,12,136683867,25472633
2019,12,136683880,25468979
2019,12,136683885,25468981
2019,18,136683919,25472647
2019,12,136683919,25472646
2019,12,136683929,25472655
2019,12,136689114,25469008
2019,12,136689113,25469007
2019,12,136683972,25469013
2019,12,136689144,25469028
2019,12,136689148,25469032
2019,18,136679394,25463984
2019,18,136689293,25469102
2019,17,136684048,25472709
2019,12,136684048,25472710
2019,9,136684064,25472719
2019,5,136684066,25472720
2019,9,136684070,25472722
2019,9,131726096,24198133
2019,12,131731367,24198183
2019,12,136750753,25488008
2019,12,136740516,25486361
2019,12,136754989,25492304
2019,12,136750764,25488015
2019,12,136750774,25488020
2019,12,136740553,25486372
2019,20,136740557,25486373
2019,12,136740559,25488030
2019,12,136755015,25486375
2019,12,136740561,25492328
2019,12,136750806,25488045
2019,12,136740583,25486391
2019,12,136740584,25486392
2019,12,136750810,25492336
2019,12,136750817,25486398
2019,10,136740597,25488059
2019,12,136740615,25492344
2019,12,136750866,25492354
2019,3,136750904,25488086
2019,12,136750909,25488090
2019,12,136755098,25486428
2019,12,136740679,25488092
2019,2,136750956,25492367
2019,12,136755194,25488118
2019,12,136755196,25488120
2019,12,136740773,25488127
2019,12,136740793,25486458
2019,12,136751068,25492390
2019,12,136740820,25492394
2019,12,136755255,25492395
2019,20,136755258,25488148
2019,20,136740827,25486465
2019,12,136740836,25488151
2019,18,136740839,25486467
2019,3,136751117,25486469
2019,11,136751116,25492405
2019,12,136755284,25492412
2019,12,136751129,25492415
2019,11,136756140,25492424
2019,20,136755409,25488187
2019,17,136740983,25492442
2019,20,136756294,25486495
2019,12,136740989,25488189
2019,12,136741061,25486502
2019,12,136756431,25488205
2019,12,137528051,25732114
2019,12,137519708,25721546
2019,12,137519760,25721556
2019,12,137524292,25727700
2019,12,137519800,25732147
2019,12,137519817,25721574
2019,12,137519820,25721575
2019,12,137524370,25727726
2019,20,137528250,25727733
2019,12,137524395,25727735
2019,2,137528286,25732168
2019,12,137528290,25732170
2019,12,137528302,25732172
2019,20,137528345,25732185
2019,18,137528368,25732190
2019,12,137528370,25732192
2019,12,137528371,25732193
2019,20,137530172,25732593
2019,12,137531843,25737014
2019,20,137526017,25737026
2019,12,137536938,25737077
2019,12,137541202,25728203
2019,12,137536948,25728204
2019,12,137541212,25728206
2019,12,137541220,25733109
2019,12,137537011,25733122
2019,3,137537035,25733130
2019,12,137537077,25733146
2019,12,137537111,25733158
2019,12,137541284,25733163
2019,9,137532214,25737126
2019,20,137537141,25733167
2019,12,137532247,25733169
2019,12,137532271,25737138
2019,12,137537178,25733176
2019,12,137537212,25733187
2019,12,137537216,25733188
2019,12,137537237,25733194
2019,12,137532339,25737159
2019,12,137532343,25737160
2019,3,137537244,25733197
2019,12,137541312,25728239
2019,12,131643740,24178229
2019,3,131639767,24169177
2019,12,131644114,24178325
2019,12,131644130,24178330
2019,18,131644144,24178333
2019,9,131644146,24178335
2019,10,131644147,24178336
2019,3,131644149,24178338
2019,12,131644148,24178337
2019,18,131680200,24180511
2019,12,131680203,24180513
2019,12,131680208,24186215
2019,12,131680213,24180519
2019,18,131680216,24187149
2019,12,131680233,24180528
2019,12,131680235,24180530
2019,10,131685239,24186231
2019,12,131680247,24180537
2019,12,131680249,24180539
2019,4,131685242,24186234
2019,12,131680254,24180543
2019,12,131680258,24180547
2019,12,131680259,24187169
2019,9,131680261,24180550
2019,9,131680264,24180551
2019,18,131685275,24186251
2019,12,131680274,24186253
2019,12,131680275,24180555
2019,12,131680278,24180556
2019,19,131649546,24183356
2019,12,131649573,24183361
2019,12,131645433,24178598
2019,18,131645461,24178604
2019,12,131640546,24169367
2019,12,131645483,24178607
2019,19,131645492,24178610
2019,9,131645504,24178613
2019,20,131645509,24178615
2019,12,131645531,24178619
2019,12,131645575,24183388
2019,12,131649735,24183389
2019,16,131645649,24178648
2019,12,131645655,24178649
2019,20,131645690,24178660
2019,12,131645800,24178683
2019,12,131645801,24178684
2019,9,131645802,24178685
2019,12,131645806,24178686
2019,12,131645813,24178688
2019,12,131645838,24178692
2019,12,131645849,24178695
2019,12,131645873,24178701
2019,20,131645878,24178702
2019,12,131645954,24178726
2019,12,131645965,24183585
2019,18,131650533,24183588
2019,12,131645992,24178734
2019,12,131641014,24178743
2019,12,131650652,24178756
2019,12,131646050,24178758
2019,12,131646072,24178767
2019,9,131656255,24178795
2019,12,131651117,24183709
2019,9,131656277,24178798
2019,3,131656369,24178819
2019,12,131651599,24169619
2019,12,131656376,24178823
2019,20,131656379,24178826
2019,18,136682977,25472259
2019,2,136682978,25472260
2019,12,136682999,25472267
2019,9,136678979,25472278
2019,9,136683033,25472279
2019,18,136683036,25472280
2019,12,136678986,25463795
2019,9,136683057,25472292
2019,12,136688181,25468623
2019,18,136678995,25472308
2019,18,136678998,25463801
2019,12,136683101,25472314
2019,12,136688243,25468649
2019,9,136688246,25472335
2019,12,136688246,25472334
2019,18,136688246,25472333
2019,12,136683144,25468650
2019,12,136683145,25472336
2019,18,136688254,25468653
2019,10,136679040,25463820
2019,12,136688259,25468655
2019,12,136683163,25472340
2019,12,136688268,25472343
2019,12,136683172,25463825
2019,12,136679053,25472351
2019,12,136688296,25468667
2019,12,136688297,25468668
2019,18,136688299,25468671
2019,12,136688299,25468670
2019,12,136679056,25468673
2019,12,136679060,25463828
2019,12,136683198,25472356
2019,12,136683201,25463833
2019,12,136683203,25468681
2019,9,136688312,25468682
2019,17,136688312,25468683
2019,9,136688313,25468684
2019,10,136683211,25472358
2019,12,136683211,25472359
2019,12,136688325,25468692
2019,9,136688325,25468691
2019,12,136688330,25468693
2019,20,136683216,25472360
2019,12,136679087,25463843
2019,12,137532632,25737231
2019,12,137537438,25728257
2019,18,137533063,25737365
