"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,31973741,1,31999879
2019,31264558,1,31275734
2019,31261301,1,31272450
2019,31253057,3,31264497
2019,31265202,1,31276388
2019,31261757,1,31272896
2019,31265228,1,31272906
2019,31265385,1,31276569
2019,34869620,1,35245096
2019,34811847,1,35192065
2019,34869609,1,35260026
2019,34811829,1,35192046
2019,34811837,1,35192052
2019,34811941,1,35245208
2019,34859805,1,35192186
2019,34869779,1,35260190
2019,34869784,1,35260193
2019,34859830,1,35245259
2019,34812005,1,35192231
2019,34859883,1,35245314
2019,34812039,1,35245327
2019,34859897,1,35245328
2019,34859922,7,35260296
2019,34812083,1,35192314
2019,34869913,8,35192317
2019,34812103,1,35245378
2019,34859950,1,35192330
2019,34859959,1,35245385
2019,34869954,1,35260362
2019,34812128,1,35245392
2019,34812151,1,35192380
2019,34859980,1,35245405
2019,34870000,1,35192384
2019,34870001,1,35260406
2019,34870002,1,35260407
2019,34870010,1,35260415
2019,34812166,1,35260427
2019,34859991,1,35192400
2019,34812186,1,35192413
2019,34870049,1,35260465
2019,34870053,1,35260474
2019,34812194,1,35192418
2019,34812203,1,35260491
2019,34812207,1,35192434
2019,34860028,1,35260510
2019,34860029,1,35245445
2019,34870095,1,35260516
2019,34812225,1,35245459
2019,34860042,1,35245458
2019,34860080,1,35260579
2019,34870161,1,35260592
2019,34870173,1,35245497
2019,34860101,1,35245504
2019,34860100,1,35245503
2019,34860107,1,35245512
2019,34860106,1,35245511
2019,34860108,1,35245513
2019,34870185,1,35260617
2019,34812325,1,35192550
2019,34812333,1,35192559
2019,34812332,1,35192558
2019,34860132,1,35192573
2019,34812344,1,35192572
2019,34870221,1,35260651
2019,34812407,1,35245587
2019,34870243,1,35260669
2019,34860191,1,35245590
2019,34812424,1,35192662
2019,34870259,1,35260683
2019,34812513,1,35192754
2019,34812542,1,35192782
2019,34812546,1,35245720
2019,34870366,1,35260790
2019,34860325,1,35245725
2019,34870368,1,35245728
2019,34870369,1,35260792
2019,34812580,1,35192818
2019,34860355,1,35245756
2019,34812603,1,35192840
2019,34812609,1,35260844
2019,34860392,1,35245790
2019,34860404,1,35192878
2019,34812645,1,35192889
2019,34870467,1,35260894
2019,34860422,1,35245818
2019,34860424,22,35245819
2019,34812679,1,35192920
2019,34812691,1,35192932
2019,34812692,1,35192933
2019,34860429,1,35245824
2019,34812698,1,35245826
2019,34812702,1,35192941
2019,34870479,1,35260907
2019,34812704,1,35192943
2019,34812708,1,35192947
2019,34812723,1,35192959
2019,34812725,1,35260925
2019,34860454,1,35245847
2019,34860455,1,35245848
2019,34812735,1,35192972
2019,34870511,1,35192984
2019,34812749,1,35192994
2019,34870517,1,35260948
2019,34812779,1,35193029
2019,34812780,1,35193032
2019,34812792,1,35245922
2019,34870598,1,35193060
2019,34860572,1,35193066
2019,34860573,1,35245952
2019,34812817,1,35261034
2019,34870611,1,35245968
2019,34870625,1,35261052
2019,34812832,1,35193087
2019,34860607,1,35245985
2019,34870664,1,35261095
2019,34870691,1,35261123
2019,34870696,2,35261127
2019,34812931,1,35193196
2019,34812951,1,35246062
2019,34812957,1,35193217
2019,34870790,1,35261219
2019,34812968,1,35193226
2019,34812967,1,35193225
2019,34870803,1,35193232
2019,34860714,1,35246093
2019,34860729,1,35246105
2019,34870925,1,35261360
2019,34813214,8,35261452
2019,34813234,1,35193480
2019,34813233,7,35193479
2019,34871043,3,35261484
2019,34871050,1,35261493
2019,34813249,7,35193495
2019,34860961,1,35246336
2019,34861009,1,35246396
2019,34871176,1,35261613
2019,34871180,1,35261617
2019,34871197,1,35261633
2019,34871198,1,35261634
2019,34813360,1,35193606
2019,34861061,1,35193610
2019,34871212,1,35261647
2019,34871260,1,35261696
2019,34813393,1,35193639
2019,34871273,1,35261710
2019,34871272,1,35261709
2019,34813412,7,35261758
2019,34861151,1,35246527
2019,34813457,1,35261811
2019,34813459,1,35193712
2019,34813464,7,35193715
2019,34871396,1,35261832
2019,34871395,1,35246569
2019,34861194,1,35246571
2019,34813469,1,35193721
2019,34813481,1,35246589
2019,34871435,1,35261871
2019,34871437,1,35261876
2019,34861224,1,35246605
2019,34861245,1,35246625
2019,34813522,1,35193767
2019,34871455,1,35261897
2019,34861292,3,35193805
2019,34861294,1,35261973
2019,34871539,1,35261972
2019,34813569,1,35193812
2019,34813578,1,35193824
2019,34813592,1,35193838
2019,34861326,1,35262002
2019,34861327,1,35246714
2019,34813591,1,35262004
2019,34871587,1,35262018
2019,34871599,1,35193865
2019,34861370,8,35246760
2019,34861373,3,35246763
2019,34871617,1,35262047
2019,34871632,1,35262062
2019,34861404,1,35246798
2019,34861406,1,35246800
2019,34871705,3,35262125
2019,34871728,1,35262146
2019,34871736,3,35262155
2019,34813689,1,35193945
2019,34871745,1,35262162
2019,34861443,1,35246838
2019,34871774,1,35262194
2019,34813712,1,35262202
2019,34871790,1,35262210
2019,34871846,1,35262266
2019,34813754,1,35194010
2019,34861518,1,35194013
2019,34861530,1,35246922
2019,34813771,1,35262291
2019,34813777,1,35194035
2019,34813781,1,35194040
2019,34871883,1,35262301
2019,34813783,1,35194042
2019,34871888,1,35262307
2019,34813791,1,35194050
2019,34813795,1,35262312
2019,34813801,1,35194060
2019,34813809,1,35262325
2019,34861556,1,35246943
2019,34861559,1,35246945
2019,34813818,1,35246946
2019,34861562,1,35246948
2019,34871907,8,35262332
2019,34813832,1,35194091
2019,35927855,1,36049966
2019,35929715,1,36045145
2019,35929723,1,36045155
2019,35923701,1,36049990
2019,35927911,1,36035272
2019,35929754,1,36045191
2019,35923727,1,36050013
2019,35929755,1,36045192
2019,35923731,1,36050016
2019,35927940,1,36035300
2019,35929761,1,36045198
2019,35929762,1,36035318
2019,35923895,1,36050177
2019,35928188,1,36050184
2019,35928189,6,36035551
2019,35929931,1,36045364
2019,35929934,1,36045367
2019,35923899,1,36050187
2019,35928196,3,36035557
2019,35923900,1,36050188
2019,35923902,1,36050189
2019,35928197,1,36035562
2019,35929941,1,36035561
2019,35929945,1,36045375
2019,35923906,1,36050193
2019,35929950,1,36045379
2019,35928201,1,36035566
2019,35929955,1,36045385
2019,35928202,1,36045386
2019,35929957,1,36045388
2019,35929960,1,36045392
2019,35928210,1,36045397
2019,35928216,1,36035579
2019,35928218,1,36035581
2019,35928219,1,36035582
2019,35929966,1,36045400
2019,35929975,1,36045409
2019,35929984,1,36045422
2019,35928261,1,36035619
2019,35929986,1,36045424
2019,35929994,1,36045432
2019,35930000,1,36045437
2019,35930001,1,36045438
2019,35930002,1,36045439
2019,35928270,1,36045444
2019,35928271,5,36035629
2019,35930013,1,36045451
2019,35930012,1,36045450
2019,35930015,1,36045453
2019,35930019,1,36045457
2019,35928285,1,36035642
2019,35928286,1,36035643
2019,35928287,1,36035644
2019,35928292,1,36035649
2019,35930028,1,36035653
2019,35930029,1,36045466
2019,35930033,1,36035657
2019,35928300,1,36035661
2019,35930052,1,36045485
2019,35928305,1,36035669
2019,35928307,1,36045491
2019,35930064,1,36035676
2019,35930067,1,36035678
2019,35930069,1,36045496
2019,35930068,1,36045495
2019,35930072,1,36045499
2019,35928312,1,36035681
2019,35930077,1,36045503
2019,35930078,1,36045504
2019,35930080,1,36045506
2019,35930086,1,36045513
2019,34869631,1,35260046
2019,34869636,1,35245111
2019,34869637,1,35260051
2019,34859692,1,35245121
2019,34859705,1,35245134
2019,34869659,1,35260070
2019,34811901,1,35192120
2019,34870272,1,35245611
2019,34860301,1,35245701
2019,34812514,1,35245704
2019,34812606,1,35192843
2019,34812618,1,35192859
2019,34812644,1,35192888
2019,34812655,1,35260884
2019,34812665,1,35192905
2019,34812683,1,35192924
2019,34812712,1,35192951
2019,34870490,1,35192956
2019,34870500,1,35192971
2019,34870503,1,35260937
2019,34870522,1,35260952
2019,34870789,1,35246070
2019,34870957,1,35261397
2019,34860856,1,35246234
2019,34813168,1,35261398
2019,34860865,1,35246242
2019,34870972,1,35261415
2019,34860880,1,35246260
2019,34860902,1,35246278
2019,34813375,3,35193622
2019,34871226,1,35261663
2019,34871228,1,35261665
2019,34861074,1,35246458
2019,34871257,1,35261693
2019,34871258,1,35261694
2019,34871256,1,35193638
2019,34871268,8,35261705
2019,34871284,1,35261719
2019,34871285,1,35261720
2019,34871442,1,35193749
2019,34861306,1,35246693
2019,34813576,1,35193823
2019,34861380,1,35193882
2019,34871635,1,35246775
2019,34871640,8,35262067
2019,34813678,7,35193930
2019,34871709,1,35262129
2019,34871715,1,35262135
2019,34871722,1,35193940
2019,34813688,1,35193944
2019,34813690,1,35193946
2019,34813692,1,35193947
2019,34813695,1,35262171
2019,34871752,1,35262170
2019,34871765,1,35262185
2019,34871768,1,35246835
2019,34871769,1,35262189
2019,34861458,1,35246850
2019,34861459,1,35246851
2019,34871801,1,35262220
2019,34813760,1,35194017
2019,34813762,1,35194019
2019,34813776,1,35194034
2019,34871878,1,35262298
2019,34861539,1,35246930
2019,34813798,1,35194057
2019,34871899,1,35262320
2019,34813806,1,35194065
2019,34813823,1,35194081
2019,34813845,1,35194104
2019,34813871,1,35194128
2019,34813877,2,35194133
2019,34813878,1,35194134
2019,34813879,1,35194135
2019,34813884,1,35194141
2019,34813889,7,35194147
2019,34813890,7,35194148
2019,34813892,1,35194150
2019,34813896,1,35194154
2019,34813904,1,35194161
2019,34813908,1,35194165
2019,34813926,1,35194182
2019,34871936,7,35262368
2019,34871942,1,35262376
2019,34871941,1,35262375
2019,34813945,1,35262388
2019,36229818,1,36375306
2019,36225032,7,36370426
2019,36223382,1,36368819
2019,36223384,1,36375327
2019,36229845,1,36375337
2019,36229847,1,36375339
2019,36225058,1,36375343
2019,36223410,1,36368848
2019,36229860,1,36368855
2019,36225062,1,36370457
2019,36223417,1,36368856
2019,36225064,1,36370459
2019,36225066,1,36375361
2019,36223423,1,36370461
2019,36223425,1,36368862
2019,36223427,1,36370470
2019,36223430,1,36375370
2019,36223435,3,36375374
2019,36223491,1,36368927
2019,36225151,1,36368937
2019,36223509,1,36368941
2019,36223512,1,36368944
2019,36223515,1,36368946
2019,36225162,1,36375441
2019,36229949,1,36375442
2019,36223518,1,36375443
2019,36225163,1,36368950
2019,36223520,1,36368952
2019,36223521,1,36368953
2019,36225168,1,36370567
2019,36229951,1,36375446
2019,36223526,1,36368958
2019,36223529,1,36375449
2019,36223528,1,36368960
2019,36225172,1,36370571
2019,36223533,1,36368963
2019,36223534,1,36368964
2019,36229959,1,36368965
2019,36225178,1,36370576
2019,36225180,1,36370578
2019,31962394,1,31993627
2019,31258109,1,31271533
2019,31258132,1,31269343
2019,31258172,1,31271571
2019,31260434,1,31271579
2019,31252375,1,31269415
2019,31252551,1,31263966
2019,31252552,1,31263967
2019,31252559,1,31263975
2019,31258633,1,31269826
2019,31260728,1,31271880
2019,31252739,1,31264163
2019,31264005,1,31272078
2019,31252740,1,31272077
2019,31264010,1,31275191
2019,31264026,1,31272100
2019,31264057,1,31275234
2019,31252770,1,31275263
2019,31264100,1,31275269
2019,31252800,1,31264227
2019,31264242,1,31275414
2019,31264245,3,31275418
2019,31264252,1,31275424
2019,31264273,1,31264261
2019,31264272,1,31272222
2019,31264278,1,31275444
2019,31264282,1,31275446
2019,31261087,1,31272244
2019,31261090,1,31275462
2019,31261097,1,31272255
2019,31264314,1,31264288
2019,31261098,1,31275472
2019,31264335,1,31264305
2019,31264337,1,31275495
2019,31252863,1,31272296
2019,31264346,1,31272299
2019,31252883,1,31275520
2019,31252895,1,31264333
2019,31252907,1,31275544
2019,31264451,1,31275621
2019,31261231,1,31275626
2019,31252962,1,31275628
2019,31261240,1,31272395
2019,31264459,1,31275632
2019,31264469,1,31272402
2019,31252974,1,31264411
2019,31264471,1,31264410
2019,31252976,1,31264416
2019,31264542,1,31264454
2019,31264561,1,31275738
2019,33148302,1,33174679
2019,33155262,1,33179207
2019,33152638,1,33182624
2019,33155484,1,33185093
2019,33152742,1,33182734
2019,33152754,1,33182745
2019,33152962,7,33185359
2019,33155707,1,33179663
2019,33159117,3,33185488
2019,33358828,1,33395021
2019,33358845,1,33395036
2019,33358847,1,33395040
2019,33358853,1,33399946
2019,33358882,1,33395076
2019,33355157,1,33399969
2019,33363776,1,33387756
2019,33358905,1,33399979
2019,33363788,1,33387772
2019,33355182,1,33399993
2019,33358950,1,33395154
2019,33363889,1,33387870
2019,33355247,1,33400046
2019,33355249,1,33395213
2019,33364040,1,33388022
2019,33359094,1,33395303
2019,33355347,1,33400143
2019,33359096,1,33395306
2019,33355360,1,33400152
2019,33364057,1,33388042
2019,33359106,1,33395316
2019,33359109,1,33395319
2019,33355364,1,33400155
2019,33364069,1,33388052
2019,33364089,1,33400177
2019,33355381,1,33400176
2019,33359132,1,33400179
2019,33359140,1,33395348
2019,33359144,1,33400187
2019,33364102,1,33388084
2019,33359150,1,33388087
2019,33364113,1,33388095
2019,33359165,1,33388112
2019,33359164,1,33388111
2019,33355407,1,33400205
2019,33364140,1,33388124
2019,33355411,1,33388126
2019,33364147,1,33388132
2019,33364153,1,33388137
2019,33359199,1,33395405
2019,33364212,1,33388196
2019,33384885,1,33426183
2019,33382170,1,33423377
2019,33382171,1,33426186
2019,33384890,1,33426187
2019,33382177,1,33423386
2019,33388776,1,33430049
2019,33388777,1,33423384
2019,33384902,1,33430054
2019,33382181,7,33423393
2019,33195837,1,33222285
2019,33196260,4,33222702
2019,33199804,1,33230621
2019,33199850,1,33236080
2019,33204545,1,33223127
2019,33196902,1,33223355
2019,31961720,1,31992943
2019,31961721,7,31992944
2019,31961722,3,31992946
2019,33148451,1,33174829
2019,33093598,1,33114886
2019,33093599,1,33114887
2019,33101615,1,33122886
2019,33101784,1,33123051
2019,33104673,1,33125899
2019,33104676,1,33125903
2019,33108888,1,33123105
2019,33104843,1,33123159
2019,33104879,1,33126097
2019,33155375,1,33184975
2019,33148608,1,33184977
2019,33155414,1,33179363
2019,33158693,1,33185055
2019,31256849,1,31268129
2019,31259686,1,31268132
2019,31256865,1,31268141
2019,31256942,1,31270876
2019,31256959,1,31268226
2019,31259741,1,31268238
2019,31251746,1,31268246
2019,31256980,1,31263084
2019,31256997,1,31268260
2019,31259767,1,31270919
2019,31259768,1,31270920
2019,31251776,1,31263115
2019,31251834,1,31263190
2019,31251846,1,31263200
2019,31251873,1,31263228
2019,31257188,1,31263232
2019,31251874,1,31263230
2019,31259918,1,31271069
2019,31259941,1,31271096
2019,31251913,1,31263272
2019,31259960,1,31271117
2019,31251930,1,31263287
2019,31259970,1,31271125
2019,31251938,1,31263297
2019,31251944,1,31263303
2019,31257306,1,31271139
2019,31257316,1,31268556
2019,31251955,1,31263315
2019,31257315,1,31263316
2019,31260010,1,31263333
2019,31257361,1,31268592
2019,31257395,1,31271183
2019,31257411,1,31268649
2019,31252018,1,31263390
2019,31257426,1,31268666
2019,31252031,1,31263402
2019,31252030,1,31263400
2019,31252034,1,31263404
2019,31252067,1,31263442
2019,31257500,1,31263443
2019,31260093,1,31271241
2019,31252070,1,31263447
2019,31257513,1,31268742
2019,31260111,1,31263458
2019,31252081,1,31263460
2019,31260116,1,31271260
2019,31257540,1,31268772
2019,31257561,1,31268791
2019,31257569,7,31263481
2019,31257577,1,31271273
2019,31252099,1,31263486
2019,31260142,1,31271280
2019,31252144,1,31263534
2019,31257738,1,31263538
2019,31257762,1,31268991
2019,31251839,1,31263194
2019,31257137,1,31268386
2019,31257138,1,31268387
2019,31259916,2,31271065
2019,31259940,1,31271095
2019,31259943,1,31263269
2019,31257269,1,31268509
2019,31259959,1,31268510
2019,31251931,1,31263289
2019,31251952,1,31263310
2019,31257370,1,31271173
2019,31252007,1,31268642
2019,31252009,1,31263381
2019,31260047,1,31271193
2019,31257443,1,31268680
2019,31257519,1,31268749
2019,31257534,1,31268764
2019,31257769,1,31268997
2019,31257791,1,31263556
2019,31257811,1,31269039
2019,31260232,1,31269064
2019,31252197,1,31263577
2019,31257887,1,31269117
2019,31252236,1,31263608
2019,31257974,1,31269204
2019,31260392,1,31271543
2019,31260391,1,31271542
2019,31258144,1,31269353
2019,31252345,1,31263748
2019,31252349,1,31269378
2019,31258179,1,31269384
2019,31260438,8,31271585
2019,31258193,8,31269401
2019,31260446,1,31271594
2019,31258617,1,31269809
2019,31260719,1,31271872
2019,31252744,1,31275196
2019,31260939,8,31272093
2019,31260963,1,31272122
2019,31252782,1,31275311
2019,31252788,1,31264216
2019,31252789,1,31264217
2019,31264195,1,31275371
2019,31264205,1,31272185
2019,31252810,1,31264244
2019,31252812,1,31264246
2019,31252817,1,31264253
2019,31264254,3,31272214
2019,31264258,1,31275429
2019,31252818,1,31264255
2019,31261066,1,31264260
2019,31264274,1,31264264
2019,31252830,1,31275451
2019,31261081,1,31275453
2019,31261094,6,31272250
2019,31252853,1,31272275
2019,31261134,1,31275501
2019,31252872,1,31264315
2019,31252881,1,31264323
2019,31261159,1,31272319
2019,31264385,1,31275549
2019,31264446,1,31275617
2019,31252972,23,31264406
2019,31264473,1,31275642
2019,31261264,1,31275671
2019,31252994,1,31272419
2019,31264501,1,31275673
2019,31261288,1,31272438
2019,31264711,1,31275893
2019,31253120,1,31264564
2019,31264732,1,31275916
2019,31264749,1,31275936
2019,31253149,1,31264588
2019,31261457,1,31264598
2019,34863376,1,35248706
2019,31962561,1,31993790
2019,31962562,1,31993791
2019,31967811,1,31998949
2019,31962566,7,31993794
2019,31962567,1,31993796
2019,31958660,7,32000031
2019,31962569,7,31993798
2019,31962573,7,31993803
2019,31967822,1,31998960
2019,31962578,1,31993808
2019,31962579,1,31993807
2019,31967837,1,31998973
2019,31958669,1,31993810
2019,31962585,8,31998977
2019,31962586,1,31993815
2019,31962588,1,31998982
2019,31962589,1,31993818
2019,31962591,1,31993820
2019,31967848,7,31998987
2019,31962593,1,31993822
2019,31967857,1,31998996
2019,31958677,1,32000048
2019,31962604,3,31993834
2019,31967876,1,31993839
2019,31962614,1,31993846
2019,31967877,1,31999014
2019,31962617,1,31993849
2019,34863385,1,35265449
2019,34873912,1,35264379
2019,34873914,1,35264381
2019,34873915,1,35264382
2019,34873919,1,35264386
2019,34873939,1,35264405
2019,34863473,1,35248803
2019,34863474,1,35264412
2019,31963089,1,31994321
2019,34863475,1,35248804
2019,34863476,1,35248805
2019,34873960,1,35264427
2019,34873968,3,35264436
2019,34873967,1,35264435
2019,31968929,1,32000301
2019,31963116,1,31994347
2019,31963119,1,31994350
2019,31963128,1,31994359
2019,31963134,1,31994366
2019,31963139,1,31994371
2019,31258253,1,31271624
2019,31258619,1,31269811
2019,31252556,1,31263973
2019,31260716,1,31271869
2019,31260720,1,31263981
2019,31258638,1,31263979
2019,31252567,1,31263989
2019,31264007,1,31272079
2019,31264006,7,31275188
2019,31264009,1,31275190
2019,31260951,1,31264185
2019,31264043,1,31275222
2019,31264059,7,31275235
2019,31260969,1,31264192
2019,31264091,1,31272139
2019,31264090,1,31272138
2019,31264104,1,31264204
