"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,126868427,1,
2019,131269385,6,
2019,131269527,6,
2019,131266209,1,
2019,131261532,1,
2019,131261535,1,
2019,131269673,6,
2019,131261717,2,
2019,131267592,6,
2019,131273426,10,
2019,131274710,1,
2019,131274771,1,
2019,131276415,6,
2019,126850249,10,
2019,126851183,9,
2019,126851225,1,
2019,126842245,1,
2019,126861629,1,
2019,126863336,9,
2019,126863988,9,
2019,126864151,10,
2019,126862863,1,
2019,126864264,9,
2019,126873259,6,
2019,129137365,9,
2019,129139654,1,
2019,129137540,10,
2019,126874033,2,
2019,129139713,10,
2019,126875485,9,
2019,126866274,1,
2019,126866957,10,
2019,126877278,10,
2019,129139734,10,
2019,129139781,1,
2019,129139785,9,
2019,129139878,10,
2019,126848860,10,
2019,126849134,10,
2019,126842490,1,
2019,126842508,1,
2019,126858185,1,
2019,126851049,9,
2019,126858826,9,
2019,126851179,1,
2019,126851199,1,
2019,131271170,9,
2019,126858960,1,
2019,126851462,1,
2019,126865686,1,
2019,126875591,6,
2019,126872566,9,
2019,131284925,9,
2019,126878805,8,
2019,126883207,6,
2019,131258846,2,
2019,131259759,6,
2019,131268621,8,
2019,131260109,9,
2019,131260113,10,
2019,131260167,1,
2019,131261693,9,
2019,131262135,6,
2019,131262181,6,
2019,131262713,10,
2019,131262715,10,
2019,131272916,2,
2019,131267590,2,
2019,131267595,6,
2019,131273011,2,
2019,131267641,2,
2019,131273048,6,
2019,131274125,1,
2019,131274282,9,
2019,131278600,6,
2019,131274516,6,
2019,131278609,8,
2019,131274865,1,
2019,131272010,9,
2019,131274937,1,
2019,131275063,1,
2019,131279074,1,
2019,131275128,9,
2019,131279380,10,
2019,131272637,9,
2019,131280287,1,
2019,131275933,9,
2019,131280531,10,
2019,131280905,9,
2019,131283441,10,
2019,131283503,1,
2019,131277412,1,
2019,131277736,10,
2019,131277851,10,
2019,131281618,9,
2019,131288104,10,
2019,131288373,1,
2019,131288394,1,
2019,131284738,2,
2019,131289843,6,
2019,131289852,10,
2019,126848479,9,
2019,126849141,1,
2019,126853992,10,
2019,126854023,2,
2019,126849241,9,
2019,126849241,1,
2019,126849307,9,
2019,126854766,1,
2019,126850236,2,
2019,126850235,2,
2019,126850294,10,
2019,126858113,9,
2019,126850350,1,
2019,126850464,1,
2019,126858312,1,
2019,126851662,1,
2019,126865055,1,
2019,126866008,6,
2019,126866059,1,
2019,126866394,1,
2019,126876089,10,
2019,126877275,9,
2019,126867056,9,
2019,126877317,10,
2019,126878317,9,
2019,126877619,9,
2019,126867435,2,
2019,126849068,9,
2019,126849121,4,
2019,126849229,10,
2019,126849363,10,
2019,126858112,6,
2019,126850496,2,
2019,126850628,10,
2019,126858934,1,
2019,126851676,6,
2019,126863054,1,
2019,126861619,9,
2019,126863227,9,
2019,126861636,1,
2019,126868108,1,
2019,126868211,10,
2019,126863721,9,
2019,126863720,9,
2019,126863722,9,
2019,126863760,6,
2019,126863922,6,
2019,126863924,9,
2019,126863956,10,
2019,126863955,10,
2019,132520950,9,
2019,132521003,9,
2019,132527054,2,
2019,132530077,9,
2019,132527381,6,
2019,132533296,8,
2019,132522893,1,
2019,132538577,1,
2019,132538728,6,
2019,132538750,1,
2019,132543488,1,
2019,132543621,1,
2019,132535095,8,
2019,132535621,10,
2019,132541945,10,
2019,132550231,9,
2019,132550276,9,
2019,132550277,9,
2019,132558414,9,
2019,132558456,1,
2019,132555499,6,
2019,132550780,1,
2019,132550848,1,
2019,132550927,6,
2019,132558930,1,
2019,132558974,6,
2019,132559121,6,
2019,132559121,1,
2019,132551900,2,
2019,132559503,6,
2019,132559958,10,
2019,132560065,1,
2019,132560329,10,
2019,132552799,1,
2019,132556614,10,
2019,132560496,6,
2019,132560533,1,
2019,132560572,6,
2019,132560588,9,
2019,132563278,10,
2019,132560598,9,
2019,132560617,9,
2019,132560667,9,
2019,132560668,9,
2019,132560699,10,
2019,132560704,1,
2019,132560718,10,
2019,132560720,1,
2019,126851776,10,
2019,126856893,2,
2019,126852477,9,
2019,126860707,1,
2019,126857533,1,
2019,126862028,6,
2019,126862158,8,
2019,126868246,1,
2019,126862219,1,
2019,126875714,1,
2019,126875895,1,
2019,126875993,1,
2019,126871956,6,
2019,126877303,9,
2019,126877922,10,
2019,128042233,9,
2019,128042234,1,
2019,128042234,9,
2019,128042233,1,
2019,128042681,2,
2019,128037503,9,
2019,128043780,10,
2019,128044653,10,
2019,128048609,1,
2019,128044715,10,
2019,128044714,10,
2019,128045261,9,
2019,128045391,1,
2019,128045580,1,
2019,128049264,2,
2019,128046670,9,
2019,128046677,1,
2019,128046687,9,
2019,128046714,1,
2019,128049837,6,
2019,128046863,6,
2019,128046863,1,
2019,128049837,1,
2019,128053811,6,
2019,128055891,9,
2019,128056277,1,
2019,128056295,1,
2019,128056535,1,
2019,128052723,10,
2019,128052809,9,
2019,128057001,1,
2019,128057431,9,
2019,128057659,9,
2019,128063032,9,
2019,128063841,10,
2019,128063842,10,
2019,128064119,10,
2019,128064152,6,
2019,128064172,1,
2019,128064212,1,
2019,128064211,1,
2019,128064259,10,
2019,128064296,10,
2019,128059282,2,
2019,128064631,1,
2019,128059746,2,
2019,126848519,9,
2019,126849305,9,
2019,126849430,10,
2019,126849524,1,
2019,126849643,9,
2019,126849643,1,
2019,126850274,10,
2019,126856214,9,
2019,126856208,9,
2019,126867561,1,
2019,126878758,2,
2019,126883140,10,
2019,126883392,1,
2019,126879075,9,
2019,126887971,2,
2019,126887993,1,
2019,126888025,1,
2019,126888094,9,
2019,126888092,9,
2019,126888093,9,
2019,126850968,10,
2019,126855792,9,
2019,126860206,10,
2019,126852386,1,
2019,126865989,10,
2019,126866277,2,
2019,126866438,6,
2019,126877027,9,
2019,126872797,10,
2019,128042783,2,
2019,128043208,6,
2019,128043233,9,
2019,128043301,1,
2019,128043300,1,
2019,128037470,1,
2019,128048019,10,
2019,128048738,2,
2019,128045251,1,
2019,128049112,3,
2019,128045452,10,
2019,128045657,1,
2019,128046142,9,
2019,128049626,1,
2019,128052933,2,
2019,128053078,1,
2019,128053102,9,
2019,128051826,9,
2019,128051893,1,
2019,128063011,2,
2019,128063051,6,
2019,128064215,9,
2019,128064462,10,
2019,128059302,10,
2019,128066108,10,
2019,128060244,10,
2019,128066387,10,
2019,128066566,9,
2019,128060645,9,
2019,128060793,1,
2019,128066834,1,
2019,128066863,9,
2019,128066888,1,
2019,128066969,10,
2019,126849085,9,
2019,126849357,9,
2019,126850618,2,
2019,126850764,1,
2019,126859689,9,
2019,126852046,1,
2019,126857153,1,
2019,126861244,1,
2019,126863102,1,
2019,126863102,9,
2019,126861651,9,
2019,126861649,9,
2019,126863843,1,
2019,126868521,1,
2019,126864290,9,
2019,126873199,9,
2019,126873600,1,
2019,126865760,2,
2019,126865758,2,
2019,126865757,2,
2019,126865759,2,
2019,126866265,2,
2019,126876686,9,
2019,126867079,10,
2019,126867147,10,
2019,126849603,10,
2019,126854283,9,
2019,126842545,9,
2019,126842546,9,
2019,126849897,1,
2019,126849964,1,
2019,126849977,1,
2019,126858104,1,
2019,126858103,1,
2019,126858105,1,
2019,126850403,1,
2019,126850894,10,
2019,126852071,1,
2019,126864776,1,
2019,129113539,1,
2019,129113189,10,
2019,129113626,2,
2019,129113712,1,
2019,129113721,1,
2019,129114299,10,
2019,129114298,10,
2019,129106879,10,
2019,129115376,10,
2019,129118384,6,
2019,129118462,10,
2019,129118461,10,
2019,129109557,10,
2019,129109558,10,
2019,129116056,1,
2019,129117287,1,
2019,129120303,1,
2019,129120552,6,
2019,129123426,9,
2019,129123423,10,
2019,129123637,1,
2019,129123639,1,
2019,129124037,1,
2019,129111881,1,
2019,129138346,9,
2019,129137094,1,
2019,129137264,1,
2019,129139793,1,
2019,129139817,1,
2019,129139951,1,
2019,129137630,1,
2019,129137882,6,
2019,132520469,1,
2019,132520939,6,
2019,132521518,10,
2019,132527323,6,
2019,132522036,10,
2019,132530765,1,
2019,132534568,1,
2019,132538634,10,
2019,132538658,1,
2019,132543456,1,
2019,132538740,2,
2019,132543593,9,
2019,132535448,1,
2019,132539401,6,
2019,132546011,2,
2019,132536624,2,
2019,132541007,1,
2019,132558645,10,
2019,128042596,1,
2019,128042613,1,
2019,128042776,9,
2019,128042776,1,
2019,128042852,10,
2019,128044042,1,
2019,128048000,1,
2019,128044275,1,
2019,128046011,9,
2019,128046198,10,
2019,128046227,1,
2019,128046226,1,
2019,128049511,9,
2019,128049511,1,
2019,128050865,10,
2019,128050937,10,
2019,128051106,1,
2019,128051107,1,
2019,128053717,6,
2019,128054045,10,
2019,128057700,1,
2019,128063518,1,
2019,131277078,1,
2019,131283425,1,
2019,131281165,9,
2019,131281399,1,
2019,131281475,9,
2019,131281709,9,
2019,131281706,9,
2019,131281708,9,
2019,131288160,2,
2019,131281736,6,
2019,131283859,10,
2019,131282367,2,
2019,131288860,2,
2019,131289354,1,
2019,131289670,1,
2019,131293258,1,
2019,131289826,1,
2019,131289965,1,
2019,131293575,10,
2019,131290268,9,
2019,131290267,9,
2019,132519470,1,
2019,132520120,9,
2019,132557952,10,
2019,128042888,1,
2019,128036824,1,
2019,128044018,1,
2019,128044822,1,
2019,128048950,6,
2019,128046707,9,
2019,128047133,2,
2019,128050073,6,
2019,128047373,6,
2019,128050716,1,
2019,128053406,1,
2019,128054070,10,
2019,128055518,10,
2019,128056768,9,
2019,128057684,9,
2019,128057686,9,
2019,128058242,2,
2019,128058830,1,
2019,128063740,10,
2019,128059097,10,
2019,128064113,1,
2019,128065911,1,
2019,128065972,1,
2019,131263027,9,
2019,131258929,10,
2019,131258930,10,
2019,131260544,1,
2019,131260588,9,
2019,131269300,1,
2019,131261738,10,
2019,131266398,10,
2019,131261833,1,
2019,131262465,1,
2019,131262465,6,
2019,131272975,1,
2019,131273038,9,
2019,131273290,10,
2019,131273292,6,
2019,124373431,1,
2019,124373802,9,
2019,124374924,1,
2019,124375101,9,
2019,124378175,2,
2019,124378172,2,
2019,124376161,1,
2019,124376260,6,
2019,124378510,5,
2019,124378509,5,
2019,124379037,8,
2019,124372047,1,
2019,124382928,9,
2019,124372303,9,
2019,124379405,9,
2019,124379411,10,
2019,124372316,1,
2019,124383689,10,
2019,124379629,1,
2019,124385076,9,
2019,124385077,9,
2019,124380939,9,
2019,124385101,9,
2019,124381209,1,
2019,124385461,1,
2019,128065933,8,
2019,128060007,1,
2019,124387121,9,
2019,124387270,1,
2019,124387270,6,
2019,124387275,10,
2019,124393047,10,
2019,124387347,1,
2019,124387383,1,
2019,124393172,8,
2019,124387440,1,
2019,124387449,1,
2019,124387477,1,
2019,124387509,1,
2019,124387532,1,
2019,124387557,9,
2019,124387568,1,
2019,124387570,9,
2019,124387588,1,
2019,128066298,9,
2019,128066422,2,
2019,128060401,1,
2019,128066494,1,
2019,128060465,1,
2019,128066530,1,
2019,128066537,9,
2019,128060543,9,
2019,128060663,3,
2019,128066620,3,
2019,128066621,3,
2019,128060664,3,
2019,128060668,3,
2019,128066626,9,
2019,128066690,8,
2019,128060764,9,
2019,128066725,9,
2019,128066749,1,
2019,128066757,10,
2019,128067051,1,
2019,128067060,1,
2019,128067085,10,
2019,128067105,10,
2019,128067190,10,
2019,128067204,6,
2019,124356657,10,
2019,124378486,6,
2019,124377024,9,
2019,124383618,1,
2019,124372372,1,
2019,124386390,10,
2019,124386391,10,
2019,132520080,10,
2019,132528985,1,
2019,132530024,6,
2019,132522125,9,
2019,132522317,6,
2019,132522767,1,
2019,132538679,6,
2019,132538784,1,
2019,132544730,10,
2019,132545392,1,
2019,132539865,10,
2019,132550514,10,
2019,132558380,6,
2019,132558519,6,
2019,132558737,6,
2019,132558737,1,
2019,132555710,1,
2019,132559412,9,
2019,124374273,9,
2019,124371113,10,
2019,124371166,9,
2019,124374964,10,
2019,124375207,1,
2019,124375713,3,
2019,124375904,1,
2019,124375904,6,
