"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125982569,51,0,,139891973
2019,125978945,3,1,,139892712
2019,125978944,3,1,05-DEC-19,139892711
2019,125978945,38,1,,139892713
2019,125982648,38,500,,139892065
2019,125982648,3,500,,139892063
2019,125979020,52,0,,139892807
2019,125982819,9,0,,139892882
2019,125982819,20,330,,139892884
2019,125982819,6,330,,139892881
2019,125982819,36,110,,139892238
2019,125979168,37,200,,139892966
2019,125979167,36,525,,139892964
2019,125979167,10,50,,139892963
2019,125982949,63,1,,139897382
2019,125979206,25,448,,139893008
2019,125979205,3,1,,139893006
2019,125983044,36,3435,,139897497
2019,125983068,49,60,,139893122
2019,125983068,25,500,,139897523
2019,125983068,13,1190,,139893120
2019,125983068,63,166,,139897528
2019,125979374,3,375,,139893183
2019,125979375,16,420,,139893184
2019,125979375,38,100,,139893186
2019,125983176,38,1,,139897657
2019,125983189,3,33,,139897690
2019,125983195,38,50,,139897695
2019,125979463,38,1,31-MAY-19,139897691
2019,125983201,54,250,,139897698
2019,125979481,11,4,,139897724
2019,125979481,10,,,139893310
2019,125979540,3,300,,139893395
2019,125953332,38,2000,,139863769
2019,125953332,37,30000,,139863764
2019,125958046,3,1,,139859135
2019,125958055,3,1,,139859145
2019,125958056,63,100,,139863835
2019,125958059,22,0,,139863841
2019,125958059,20,1000,,139863840
2019,125958135,19,39,,139859235
2019,125953511,63,350,,139864006
2019,125953460,63,0,,139863939
2019,125953456,10,,,139859221
2019,125958117,63,0,02-OCT-19,139863932
2019,125953460,3,5000,,139863938
2019,125958117,3,5000,01-OCT-19,139863930
2019,125953579,38,1,,139864090
2019,125958230,63,2,,139864135
2019,125958230,7,20,,139864131
2019,125958230,51,0,,139864133
2019,125953635,63,1,,139864175
2019,125953635,7,1800,,139859399
2019,125958346,26,300,,139864344
2019,125958340,3,1000,18-OCT-19,139859491
2019,125958346,3,1000,,139859494
2019,125958374,51,0,,139864398
2019,125958374,63,353,,139864401
2019,125958374,22,0,,139859524
2019,125958374,6,100,,139864384
2019,125958374,25,450,,139859530
2019,125958374,9,0,,139864389
2019,125953774,3,15000,,139859517
2019,125958374,26,165,,139859531
2019,125958374,16,180,,139859523
2019,125953915,17,1000,,139859637
2019,125958453,3,1,,139859636
2019,125958500,51,0,,139859697
2019,125953991,10,,,139864677
2019,125954031,3,3000,,139859726
2019,125958518,3,1,19-AUG-19,139864722
2019,125954031,16,200,,139864725
2019,125954200,63,5,,139864951
2019,125954203,63,1000,,139859860
2019,125954200,16,10,,139864949
2019,125954223,23,300,,139864971
2019,125954240,38,50,,139864992
2019,125954240,3,4000,,139864990
2019,125951118,36,500,,139855937
2019,125951122,63,2500,,139855939
2019,125951171,9,0,,139851155
2019,125951171,63,0,,139851157
2019,125951171,25,430,,139856012
2019,125951171,20,480,,139856011
2019,125955758,13,499,,139851162
2019,125955772,24,20000,,139851183
2019,125955774,7,1999,,139851184
2019,125951204,63,1000,,139856053
2019,125951286,25,1,,139856161
2019,125951319,16,650,,139856212
2019,125951319,36,400,,139856213
2019,125951325,63,15,,139856232
2019,125951328,20,400,,139856234
2019,125955963,38,100,,139851421
2019,125956017,24,1000,,139851483
2019,125956030,16,1000,,139851496
2019,125951437,37,1000,,139856414
2019,125951465,22,0,,139856442
2019,125951485,63,0,,139856463
2019,125951484,38,33,,139856461
2019,125951489,3,1,,139851627
2019,125956321,63,100,,139851895
2019,125956457,38,50,,139852070
2019,125951768,17,479,,139856807
2019,125951768,26,130,,139856808
2019,125956491,21,1,07-AUG-19,139856820
2019,125956492,21,2,,139852108
2019,125951788,17,20,,139856844
2019,125951788,25,15,,139856845
2019,125951788,57,32,,139856843
2019,125951788,26,630,,139856841
2019,125951788,36,160,,139856842
2019,125951800,38,75,,139856858
2019,125951800,27,20,,139856859
2019,125951800,63,2,,139852140
2019,125951858,63,62,,139856934
2019,125956572,38,1,,139852198
2019,125951889,3,5000,,139852210
2019,125951905,63,400,,139856988
2019,125951905,6,200,,139856987
2019,125956605,3,900,,139856996
2019,125951921,63,3145,,139857008
2019,125951961,3,2000,,139857072
2019,125957031,37,500,,139857752
2019,125957033,6,120,,139857753
2019,125952298,63,155,,139857767
2019,125952389,3,315,,139862601
2019,125957116,25,250,,139862604
2019,125952512,20,334,,139862748
2019,125952518,3,1000,,139858008
2019,125957331,63,240,,139858149
2019,125957331,7,500,,139858148
2019,125952674,63,200,30-MAY-19,139858270
2019,125952675,63,200,,139862942
2019,125952675,38,260,,139862940
2019,125952674,6,1,30-MAY-19,139858266
2019,125952675,6,1,,139862941
2019,125952674,38,100,30-MAY-19,139858264
2019,125952675,26,100,,139858273
2019,125967254,10,20,,139874385
2019,125969655,38,12000,,139871884
2019,125969663,63,70,,139874444
2019,125969707,10,,,139874483
2019,125969714,63,500,,139871970
2019,125980846,3,5500,10-AUG-19,139889832
2019,125980848,3,5500,,139889833
2019,125977657,8,1,,139889866
2019,125977741,36,290,,139886172
2019,125977741,16,4730,,139886168
2019,125977741,6,130,,139886166
2019,125977741,63,44,,139886176
