"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,129126298,133912630,18,40387555
2019,129128837,133919975,27,40387561
2019,129128852,133912656,24,40381074
2019,129128934,133918098,1,40385963
2019,129126350,133918115,16,40387577
2019,129126353,133918118,18,40385980
2019,129134033,133918118,18,40385979
2019,129126356,133920028,18,40381126
2019,129126356,133920029,18,40381127
2019,129128979,133920033,24,40381132
2019,129128996,133918133,1,40387585
2019,129129016,133912843,16,40381153
2019,129129047,133912873,21,40381166
2019,129129051,133918154,18,40381167
2019,129129057,133918155,1,40381168
2019,129134087,133912884,24,40385996
2019,125082912,128566195,18,38742039
2019,125082912,128566197,18,38742038
2019,125082912,128566198,18,38737555
2019,125082912,128566200,18,38742037
2019,125082912,128566199,18,38737556
2019,125082945,128570453,17,38737587
2019,125082990,128566273,14,38735246
2019,125082990,128564539,14,38742109
2019,125079779,128564552,18,38735255
2019,129129084,133912913,9,40381177
2019,129129138,133912969,19,40381215
2019,129129147,133912982,16,40381221
2019,129129150,133912987,18,40381223
2019,125087966,128570571,18,38735298
2019,125087966,128570570,18,38735299
2019,125087966,128570569,18,38737676
2019,125087983,128570587,18,38737692
2019,129126460,133913016,18,40387641
2019,125079908,128566368,1,38742169
2019,125079908,128566369,1,38742170
2019,125079908,128566367,1,38742171
2019,125083092,128564668,18,38742176
2019,125088024,128564686,16,38742186
2019,125088024,128564683,16,38735346
2019,125083117,128566403,3,38742192
2019,125083141,128566426,24,38742207
2019,125079974,128566426,24,38737739
2019,129129207,133913039,18,40381238
2019,125080050,128564809,24,38735426
2019,125083200,128564815,27,38742239
2019,125083201,128564815,16,38742240
2019,125080112,128566531,18,38737804
2019,125083254,128566563,18,38735485
2019,125083254,128566564,18,38737824
2019,125088227,128566586,17,38737827
2019,125080181,128566620,18,38735504
2019,125080202,128566643,21,38735516
2019,125088635,128575331,18,38738075
2019,125089902,128573705,19,38746804
2019,125089922,128568231,3,38738774
2019,125082356,128573722,18,38738779
2019,125082356,128573723,18,38738780
2019,125082354,128573722,18,38746818
2019,125082354,128573721,18,38746817
2019,125082354,128573723,18,38738777
2019,125082356,128573721,18,38738778
2019,125082377,128577076,1,38746840
2019,125086254,128568343,18,38744128
2019,125082480,128568347,19,38746913
2019,125086259,128573845,24,38744135
2019,125086262,128568347,24,38738876
2019,125082481,128568347,15,38738877
