"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,6,148371437
2019,6,148371436
2019,6,148372036
2019,9,148359058
2019,9,148359245
2019,6,148372543
2019,6,148372545
2019,6,148359250
2019,3,148359250
2019,6,148359458
2019,9,148359881
2019,9,148373855
2019,2,148373974
2019,3,148373974
2019,6,148373974
2019,6,148374075
2019,8,148374075
2019,6,148360078
2019,8,148360078
2019,9,148374800
2019,2,148374817
2019,3,148374817
2019,6,148374817
2019,9,148360486
2019,9,148378775
2019,9,148378785
2019,9,148375669
2019,6,148375818
2019,6,148375913
2019,6,148376007
2019,9,148376006
2019,9,148360828
2019,9,146320278
2019,9,146333196
2019,9,148356430
2019,6,148366306
2019,6,148352543
2019,3,148352571
2019,8,148352564
2019,6,148352604
2019,9,148352650
2019,9,148352658
2019,3,148366844
2019,6,148366852
2019,6,148366908
2019,9,148356892
2019,9,148367242
2019,9,148367566
2019,6,148357043
2019,1,148353477
2019,3,148367832
2019,6,148353583
2019,9,148368083
2019,9,148353888
2019,6,148353920
2019,9,148357519
2019,9,148357534
2019,9,148357569
2019,9,148354253
2019,9,148368673
2019,9,148368690
2019,6,148368781
2019,6,148354404
2019,9,148354556
2019,9,148357817
2019,6,148354894
2019,3,148370886
2019,3,148376291
2019,8,148372081
2019,3,148377005
2019,9,148359663
2019,6,148377397
2019,6,148377441
2019,6,148377442
2019,9,148377451
2019,9,148377452
2019,6,148373876
2019,6,148377618
2019,6,148373899
2019,2,148360009
2019,8,148360009
2019,3,148360009
2019,8,148377740
2019,8,148360091
2019,8,148374177
2019,2,148377880
2019,9,148374581
2019,9,148378122
2019,9,148374688
2019,6,148374701
2019,9,148378158
2019,2,148374774
2019,3,148374774
2019,6,148374774
2019,6,148374780
2019,8,148374816
2019,9,148378302
2019,6,148374934
2019,6,148378328
2019,6,148360465
2019,9,148375034
2019,9,148375168
2019,9,148375439
2019,9,148378672
2019,9,148375507
2019,9,148375506
2019,3,148379297
2019,6,148379297
2019,9,148379354
2019,1,148379371
2019,8,148379369
2019,9,148379450
2019,9,148381632
2019,9,148381752
2019,9,148381820
2019,6,148386240
2019,3,148386250
2019,9,148379686
2019,3,148386289
2019,6,148382039
2019,6,148386392
2019,3,148379808
2019,6,148382298
2019,9,148379912
2019,9,148382439
2019,6,148382476
2019,3,148379976
2019,6,148379976
2019,9,148386601
2019,3,148382585
2019,3,148386762
2019,9,148380159
2019,2,148383119
2019,6,148383127
2019,6,148383128
2019,9,148380189
2019,3,148380197
2019,9,148386888
2019,6,148383290
2019,6,148383291
2019,6,148386968
2019,9,148380296
2019,9,148383926
2019,9,148384154
2019,6,148384385
2019,6,148384387
2019,9,148384402
2019,6,148380883
2019,6,148380882
2019,9,148387339
2019,6,148384592
2019,6,148387406
2019,6,148387413
2019,6,148387412
2019,6,148381111
2019,3,148384645
2019,6,148384660
2019,6,148381129
2019,9,148391207
2019,9,148391382
2019,6,148384966
2019,6,148384965
2019,9,148385000
2019,6,148385054
2019,6,148391486
2019,6,148391488
2019,6,148391498
2019,6,148387623
2019,6,148385117
2019,9,148412287
