"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,118080966,1,
2018,118083137,1,
2018,118083633,10,
2018,118084512,3,
2018,118084890,1,
2018,118085219,1,
2018,118085248,9,
2018,118085369,1,
2018,118085492,1,
2018,118085565,1,
2018,118085590,9,
2018,118085617,1,
2018,118085838,9,
2018,118085932,1,
2018,118086043,1,
2018,118096934,1,
2018,118097053,1,
2018,118099172,2,
2018,118099321,1,
2018,118099502,1,
2018,118099851,10,
2018,118100132,9,
2018,118100653,2,
2018,118100652,2,
2018,118111581,2,
2018,118111647,9,
2018,118111650,1,
2018,118111882,6,
2018,118112058,2,
2018,118112071,1,
2018,118104741,10,
2018,118112097,1,
2018,118108077,1,
2018,118112619,10,
2018,118112723,10,
2018,118108766,1,
2018,118112924,9,
2018,118112927,1,
2018,118112959,1,
2018,118112958,1,
2018,118112981,2,
2018,118113141,1,
2018,118113299,1,
2018,118113609,9,
2018,122568747,10,
2018,122576438,9,
2018,122576790,10,
2018,122569516,9,
2018,122575963,1,
2018,122382446,9,
2018,122382575,1,
2018,122379712,6,
2018,122383337,9,
2018,122383364,6,
2018,122380591,10,
2018,122380829,1,
2018,122384579,9,
2018,122384670,1,
2018,122386346,1,
2018,122385184,5,
2018,122375079,6,
2018,122385838,9,
2018,122385837,9,
2018,122385919,10,
2018,122387188,10,
2018,122387187,10,
2018,122391189,6,
2018,107662374,10,
2018,107668070,6,
2018,107669052,2,
2018,107669055,2,
2018,107671254,10,
2018,107677495,1,
2018,107713096,2,
2018,107713094,2,
2018,107714873,2,
2018,107714958,9,
2018,107718141,1,
2018,112592404,10,
2018,112586077,10,
2018,112596187,5,
2018,112587752,5,
2018,112593037,6,
2018,112593037,1,
2018,112597025,9,
2018,112593669,9,
2018,112593675,10,
2018,112593672,10,
2018,112597035,1,
2018,112597033,9,
2018,112593939,10,
2018,112595649,9,
2018,112612140,10,
2018,112612141,9,
2018,112612139,9,
2018,112612264,10,
2018,112612276,1,
2018,112612276,6,
2018,112612295,6,
2018,112612295,9,
2018,112612334,6,
2018,112612334,1,
2018,112612511,1,
2018,112617337,6,
2018,112609471,9,
2018,112609470,9,
2018,112614133,10,
2018,122373056,9,
2018,122382644,10,
2018,122382673,1,
2018,122379367,9,
2018,122382715,1,
2018,122383123,10,
2018,122383132,10,
2018,122383160,10,
2018,122383159,10,
2018,122383322,1,
2018,122383321,2,
2018,122383326,1,
2018,122383329,1,
2018,122379912,1,
2018,122383339,2,
2018,122383340,1,
2018,122383360,1,
2018,122373665,2,
2018,122383376,1,
2018,122383384,6,
2018,122373671,9,
2018,122384011,1,
2018,122384017,2,
2018,122384056,9,
2018,122374248,1,
2018,122380633,6,
2018,122384267,4,
2018,122384266,5,
2018,122380714,6,
2018,122380878,10,
2018,122384549,1,
2018,122384567,2,
2018,122384590,10,
2018,122380896,2,
2018,122384728,1,
2018,122374672,9,
2018,122374673,9,
2018,122374745,10,
2018,122374903,9,
2018,122386523,2,
2018,122385460,10,
2018,122386716,10,
2018,122385822,6,
2018,122385822,1,
2018,122385992,6,
2018,122387205,2,
2018,122387207,2,
2018,122387206,2,
2018,122391210,6,
2018,122375689,10,
2018,107740006,10,
2018,107741472,9,
2018,107742528,9,
2018,107779676,17,
2018,107785871,6,
2018,107786722,1,
2018,107789158,1,
2018,107789548,6,
2018,107792397,6,
2018,107793465,9,
2018,107798384,1,
2018,107806002,10,
2018,107809304,10,
2018,107814820,9,
2018,107820088,9,
2018,107822634,9,
2018,125062300,1,
2018,125064257,9,
2018,125064275,1,
2018,125062611,1,
2018,125069113,1,
2018,125064342,1,
2018,125062848,9,
2018,125072935,1,
2018,125072935,9,
2018,125069787,1,
2018,125069802,10,
2018,118060170,6,
2018,118082994,1,
2018,118084310,2,
2018,118084539,1,
2018,118085969,1,
2018,118085968,1,
2018,118110892,10,
2018,118121225,1,
2018,118121491,9,
2018,118121638,1,
2018,118121638,6,
2018,118121754,4,
2018,118121758,9,
2018,118121861,10,
2018,118121914,2,
2018,118121928,1,
2018,118122030,1,
2018,118125536,5,
2018,118125548,1,
2018,118125595,1,
2018,118131724,9,
2018,122566104,1,
2018,107668062,6,
2018,107668295,6,
2018,107668327,6,
2018,107675883,10,
2018,107676492,1,
2018,107678307,1,
2018,107680429,10,
2018,107682368,6,
2018,107685092,9,
2018,107685453,2,
2018,107687381,9,
2018,107689481,10,
2018,107690617,1,
2018,107699866,10,
2018,107704920,9,
2018,107707008,1,
2018,107707417,2,
2018,118063386,1,
2018,118063387,1,
2018,118064024,2,
2018,118065476,9,
2018,118065603,9,
2018,118065902,9,
2018,118081421,9,
2018,107739472,1,
2018,107742967,10,
2018,107749209,9,
2018,107786614,6,
2018,107786761,10,
2018,107807164,10,
2018,105991035,1,
2018,107810179,10,
2018,106028394,9,
2018,106033300,1,
2018,106044149,9,
2018,106045940,1,
2018,107815837,9,
2018,106055457,10,
2018,106055456,10,
2018,106055556,1,
2018,107816085,6,
2018,107816670,10,
2018,106123319,6,
2018,106123649,6,
2018,106123970,1,
2018,106124592,9,
2018,106124748,1,
2018,106124761,1,
2018,106124756,1,
2018,106124752,1,
2018,107819531,10,
2018,107822374,9,
2018,107824334,10,
2018,118114594,10,
2018,118114687,1,
2018,118114939,1,
2018,118115111,10,
2018,118116600,1,
2018,118116599,1,
2018,118115291,2,
2018,107667698,1,
2018,107669511,1,
2018,107675838,1,
2018,107680178,10,
2018,107684223,10,
2018,107684203,10,
2018,107684224,10,
2018,107684216,10,
2018,107684208,10,
2018,107687488,9,
2018,107687488,1,
2018,118115332,1,
2018,118115334,2,
2018,118115373,2,
2018,107699633,1,
2018,107700449,1,
2018,107700469,1,
2018,107704285,10,
2018,118115884,1,
2018,118121361,9,
2018,118121615,10,
2018,107711804,1,
2018,107713781,10,
2018,118122118,9,
2018,118126357,9,
2018,118122196,10,
2018,122382212,1,
2018,122382211,2,
2018,122372915,9,
2018,118122385,9,
2018,118122410,6,
2018,118122423,2,
2018,118122618,1,
2018,118122629,2,
2018,118122971,9,
2018,118123012,1,
2018,122382423,9,
2018,122382445,1,
2018,122382450,9,
2018,122379203,1,
2018,122373143,2,
2018,122373142,1,
2018,122382622,10,
2018,118124206,1,
2018,118125000,2,
2018,118125066,1,
2018,118125167,2,
2018,118125240,1,
2018,118125286,1,
2018,118125287,1,
2018,118125490,2,
2018,118125528,10,
2018,122379400,9,
2018,122382797,10,
2018,122382794,6,
2018,122373481,10,
2018,122383064,6,
2018,122379786,1,
2018,122379795,10,
2018,122383154,10,
2018,122383315,9,
2018,122383320,1,
2018,122379904,1,
2018,122379917,9,
2018,122373658,1,
2018,122379921,6,
2018,122383353,1,
2018,122373663,1,
2018,122383510,2,
2018,122383725,9,
2018,122383724,9,
2018,122374126,10,
2018,122374136,1,
2018,122384046,9,
2018,122384061,1,
2018,122380446,2,
2018,122384063,2,
2018,122380443,2,
2018,122384158,9,
2018,122384507,1,
2018,122384599,2,
2018,122374687,10,
2018,122374832,1,
2018,122374861,9,
2018,122374862,9,
2018,122375359,10,
2018,122375354,10,
2018,122375356,10,
2018,122375355,10,
2018,122375357,10,
2018,122385925,10,
2018,122385926,10,
2018,122375469,9,
2018,122386075,9,
2018,122387216,9,
2018,122387218,9,
2018,122386089,1,
2018,122386090,1,
2018,122387229,1,
2018,122581395,1,
2018,122581398,9,
2018,122570582,9,
2018,122726130,6,
2018,122726130,1,
2018,122731213,6,
2018,122726559,1,
2018,122726748,6,
2018,122731617,1,
2018,122726774,10,
2018,122726769,10,
2018,122736386,1,
2018,122736385,1,
2018,122736545,1,
2018,122727019,9,
2018,122736597,9,
2018,122727328,6,
2018,122736881,1,
2018,122727692,2,
2018,122727733,9,
2018,122727734,1,
2018,122737181,1,
2018,122732291,10,
2018,122727746,1,
2018,122727756,1,
2018,122727813,6,
2018,113167365,9,
2018,113165484,2,
2018,113160229,2,
2018,124373623,6,
2018,124378002,1,
2018,124374625,2,
2018,124371979,1,
2018,124384324,8,
2018,124372739,8,
2018,124385304,1,
2018,124383627,6,
2018,124384542,9,
2018,124377091,9,
2018,124043327,10,
2018,124040650,9,
2018,124044581,10,
2018,104913450,1,
2018,104925728,9,
2018,104925729,9,
2018,104932172,10,
2018,104934075,9,
2018,104934085,4,
2018,104934069,9,
2018,104950110,6,
2018,106885601,10,
2018,106897274,1,
2018,106899914,10,
2018,106937759,8,
2018,106937770,10,
2018,106941820,1,
2018,106943799,10,
2018,106953773,9,
2018,106957726,1,
2018,106958448,10,
2018,106962243,6,
2018,106963126,6,
2018,106963966,10,
2018,105588404,9,
2018,105602659,1,
2018,105617092,9,
2018,105657470,1,
2018,105660223,10,
2018,105662070,6,
2018,105714203,10,
2018,105715450,9,
2018,105722741,6,
2018,107670816,10,
2018,107676545,1,
2018,107682306,1,
2018,107684592,1,
2018,107698163,9,
2018,107699598,1,
2018,107699595,1,
2018,107699822,10,
2018,107699888,1,
2018,107703898,9,
2018,107705311,1,
2018,107705598,9,
2018,107705770,1,
2018,107705776,1,
2018,107708043,9,
2018,107708255,1,
2018,107708309,10,
2018,125064313,9,
2018,125077879,6,
2018,125078210,6,
2018,125082934,1,
2018,125089996,10,
2018,115441634,2,
2018,115447193,1,
2018,115447599,1,
2018,115440506,6,
2018,104911273,6,
2018,104918997,10,
2018,104922543,9,
2018,104940557,9,
2018,104951414,1,
2018,125078320,1,
2018,125066922,1,
2018,125077871,9,
2018,125064997,1,
2018,125078064,1,
2018,125066874,6,
2018,125082317,6,
2018,125082317,1,
2018,125089921,2,
2018,125089988,10,
2018,104913279,6,
2018,109078191,1,
2018,109078372,1,
2018,109078688,9,
2018,109092102,1,
2018,109093018,1,
2018,109100030,9,
2018,109100030,1,
2018,109106309,9,
2018,109103988,1,
2018,109104017,9,
2018,109104021,1,
2018,109104345,10,
2018,109112365,10,
2018,115446627,10,
2018,115440064,1,
2018,115440066,1,
2018,115440290,1,
2018,115451195,1,
2018,115451249,10,
2018,115451644,1,
2018,115461217,10,
2018,115439519,4,
2018,115436002,1,
2018,115440381,9,
2018,115451475,1,
2018,115440703,10,
2018,115440702,10,
2018,113190907,1,
2018,113196105,1,
2018,113195778,1,
2018,113196018,1,
2018,115427589,6,
2018,113190934,1,
2018,113197351,1,
2018,113202145,10,
2018,113207164,10,
2018,113207163,10,
2018,113197883,10,
2018,113197884,10,
2018,113197882,10,
2018,113202170,10,
2018,113199001,6,
2018,113208928,10,
2018,113209204,10,
2018,113209271,6,
2018,113209286,10,
2018,115437478,9,
2018,115434608,10,
2018,115445258,1,
2018,115447228,9,
2018,115440186,6,
2018,106819776,9,
2018,106824548,9,
2018,106825830,9,
2018,106825980,9,
2018,106829247,1,
2018,106833932,9,
2018,106837752,1,
2018,106856224,1,
2018,106863367,1,
2018,124038085,9,
2018,124031695,3,
2018,124035496,1,
2018,124043075,9,
2018,125083298,1,
2018,124037123,1,
2018,106835175,1,
2018,106842455,9,
2018,106847613,10,
2018,106855592,10,
2018,106860947,10,
2018,106863455,9,
2018,106867543,10,
2018,106868270,1,
2018,106879191,9,
2018,106887414,2,
2018,106892139,1,
2018,106898083,1,
2018,106902288,9,
2018,106903582,10,
2018,106904555,9,
2018,106906320,3,
2018,106954478,10,
2018,106962089,10,
2018,106964066,9,
2018,106964068,9,
2018,124042125,1,
2018,125069145,9,
2018,125089963,9,
2018,125092913,1,
2018,125092911,1,
2018,125086527,1,
2018,125090394,1,
2018,125092914,1,
2018,106006418,1,
2018,106023589,1,
2018,106028599,9,
2018,106055891,9,
2018,106057778,1,
2018,106069359,1,
2018,106069367,1,
2018,106075550,1,
2018,106125722,10,
2018,106127098,10,
2018,109082122,2,
2018,109087516,1,
2018,109087705,1,
2018,109087816,9,
2018,109087824,1,
2018,109087967,1,
2018,109089206,1,
2018,109091930,10,
2018,109096149,10,
2018,109092165,2,
2018,109092164,2,
2018,109096713,1,
2018,109092813,1,
2018,109092829,9,
2018,109096843,1,
2018,109097424,9,
2018,109097424,1,
2018,109101209,1,
2018,109105222,10,
2018,106820267,10,
2018,106824434,6,
2018,106826382,10,
2018,106826899,9,
2018,106829142,1,
2018,106831619,9,
2018,106851805,9,
2018,106853274,1,
2018,106853282,1,
2018,106860911,1,
2018,106867527,1,
2018,106874520,9,
2018,106874858,1,
2018,106877722,9,
2018,106877805,10,
2018,106885314,1,
2018,106887158,1,
2018,106903107,10,
2018,106905502,10,
2018,106906227,10,
2018,106906229,10,
2018,106912509,1,
2018,106913491,6,
2018,106959134,9,
2018,106963647,1,
2018,106872539,1,
2018,118108574,1,
2018,105592421,1,
2018,105614073,10,
2018,105614168,10,
2018,118108596,1,
2018,105617128,9,
2018,105624943,1,
2018,105624943,9,
2018,105624981,9,
2018,105625699,6,
2018,105625838,1,
2018,105626222,9,
2018,118109706,6,
2018,105630947,1,
2018,105631230,1,
2018,118109967,1,
2018,118113990,9,
2018,105661584,1,
2018,105667572,10,
2018,105667574,10,
2018,105667570,10,
2018,105667929,1,
2018,109086430,10,
2018,109086639,9,
2018,118110131,10,
2018,106958744,9,
2018,118114360,10,
2018,106892121,2,
2018,105706872,6,
2018,105713770,10,
2018,106892116,2,
2018,106897407,9,
2018,106897447,1,
2018,106902596,10,
2018,106903132,9,
2018,106903119,9,
2018,106904961,1,
2018,106957046,9,
2018,106959597,9,
2018,106961168,10,
2018,106961224,1,
2018,106961647,1,
2018,109087144,1,
2018,109078742,9,
2018,109087474,9,
2018,109084456,8,
2018,109088073,8,
2018,109094670,1,
2018,109095242,10,
2018,109091729,9,
2018,109092725,1,
2018,109096692,1,
2018,109097148,1,
2018,109101182,10,
2018,109098431,10,
2018,109104717,10,
2018,109098550,10,
2018,109101524,9,
2018,109105364,9,
2018,109099167,9,
2018,109102142,2,
2018,109099466,1,
2018,109102251,1,
2018,109102253,1,
2018,109105942,1,
2018,109110738,10,
2018,109109445,8,
2018,109112397,8,
2018,109114693,1,
2018,123207996,9,
2018,123207996,2,
2018,123199505,1,
2018,123210457,1,
2018,123210939,1,
2018,123214953,9,
2018,123214952,9,
2018,123215024,1,
2018,123215026,1,
2018,113167206,9,
2018,113164773,9,
2018,113159721,9,
2018,113171273,9,
2018,113171766,1,
2018,113171825,1,
2018,113176551,2,
2018,113177120,1,
2018,113177954,9,
2018,113170188,9,
2018,113170188,1,
2018,113181483,10,
2018,113179762,1,
2018,113175222,1,
2018,113176041,1,
2018,106818837,9,
2018,106821488,9,
2018,106824764,1,
2018,106855793,9,
2018,106856301,2,
2018,125073626,2,
2018,125073627,2,
2018,125072817,6,
2018,125077962,6,
2018,125075950,6,
2018,125066704,1,
2018,125066780,1,
2018,125076192,1,
2018,125079875,1,
2018,125093707,10,
2018,118095498,1,
2018,118108680,1,
2018,118108725,10,
2018,118108941,1,
2018,113160236,5,
2018,113167920,10,
2018,113167922,10,
2018,113171158,1,
2018,113160979,1,
2018,113171870,1,
2018,113168797,1,
2018,113181154,1,
2018,113181239,10,
2018,118109367,1,
2018,113179848,1,
2018,113174644,6,
2018,113180744,9,
2018,113186913,9,
2018,113191987,2,
2018,113187372,10,
2018,118109418,1,
2018,113193380,1,
2018,113193432,9,
2018,113184600,1,
2018,113188610,10,
2018,113188611,10,
2018,118105391,9,
2018,118109566,2,
2018,118110313,9,
2018,113190316,6,
2018,113195500,9,
2018,113195561,6,
2018,113195603,9,
2018,113190463,9,
2018,113196328,9,
2018,113196330,9,
2018,113195601,9,
2018,113190684,10,
2018,113196043,1,
2018,113197684,10,
2018,113206928,10,
2018,118111089,1,
2018,113198179,9,
2018,113207652,9,
2018,113207676,10,
2018,113207739,9,
2018,113207858,1,
2018,113207858,6,
2018,113202493,9,
2018,113202494,9,
2018,113202492,9,
2018,113202563,1,
2018,113208014,1,
2018,113208014,6,
2018,113209558,9,
2018,113209687,1,
2018,113209686,1,
2018,113209685,1,
2018,113200247,1,
2018,113210167,1,
2018,118126725,2,
2018,106820025,1,
2018,106825147,9,
2018,106847099,1,
2018,106848268,9,
2018,106848951,10,
2018,106857068,1,
2018,106863343,1,
2018,106863343,9,
2018,106865057,1,
2018,106873980,9,
2018,106873985,9,
2018,106874131,9,
2018,106874131,6,
2018,106874910,1,
2018,106876757,1,
2018,106877635,1,
2018,106887508,1,
2018,106889747,1,
2018,106904426,1,
2018,106905865,1,
2018,106905903,1,
2018,106912567,10,
2018,106936809,1,
2018,106939247,6,
2018,106939421,8,
2018,106955066,9,
2018,106957778,9,
2018,106958049,1,
2018,123198126,1,
2018,123198125,1,
2018,123209492,9,
2018,123205694,9,
2018,118093070,9,
2018,118093155,10,
2018,106826387,10,
2018,106835201,1,
2018,106844033,6,
2018,118093235,2,
2018,106846134,6,
2018,106863225,1,
2018,106868549,9,
2018,106872848,10,
2018,106874472,1,
2018,106885521,1,
2018,106889303,2,
2018,106894764,8,
2018,106894770,8,
2018,106897691,9,
2018,106898865,2,
2018,106906784,1,
2018,106908827,1,
2018,106908830,1,
2018,106935332,9,
2018,106935332,6,
2018,106939013,6,
2018,118093550,1,
2018,106955433,9,
2018,106956225,9,
2018,118093823,9,
2018,106961840,6,
2018,118093829,1,
2018,118093844,9,
2018,118093889,1,
2018,118094108,9,
2018,118094188,1,
2018,118094215,9,
2018,118094221,10,
2018,123212840,9,
2018,123217580,2,
2018,123217581,2,
2018,123217582,9,
2018,123214774,1,
2018,123215495,1,
2018,105993957,10,
2018,105998390,6,
2018,106004246,1,
2018,106004269,10,
2018,106010733,6,
2018,106022895,1,
2018,106028724,9,
2018,106028932,1,
2018,106032768,10,
2018,106032777,10,
2018,106037975,9,
2018,106046821,9,
2018,106056325,10,
2018,106072193,1,
2018,106077326,1,
2018,106081900,1,
2018,106110583,1,
2018,106110741,9,
2018,106113343,6,
2018,106116733,10,
2018,106118259,10,
2018,106119345,9,
2018,104918158,1,
2018,105985999,1,
2018,104976940,1,
2018,104978951,1,
2018,104979793,1,
2018,104979785,1,
2018,105001042,1,
2018,105003543,10,
2018,106004739,1,
2018,106015769,10,
2018,106028529,9,
2018,106029282,9,
2018,106069561,10,
2018,106075237,1,
2018,106087908,10,
2018,106087991,10,
2018,106107990,10,
2018,106110734,1,
2018,106111923,2,
2018,106111928,2,
2018,106111939,2,
2018,106113315,1,
2018,106125429,9,
2018,106125429,8,
2018,106127686,1,
2018,106850476,9,
2018,106850535,9,
2018,106850561,9,
2018,106850501,9,
2018,106853638,9,
2018,106859522,1,
2018,106859511,1,
2018,106862634,1,
2018,106863372,1,
2018,106868135,9,
2018,106872759,5,
2018,106873946,1,
2018,106875113,9,
2018,106876243,1,
2018,106887680,2,
2018,106887683,2,
2018,106887688,2,
2018,106892436,1,
2018,113167281,2,
2018,113165772,2,
2018,113172362,1,
