"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,120984991
2018,4,120985093
2018,4,120985158
2018,4,120985299
2018,4,122815383
2018,4,122815382
2018,4,122815392
2018,4,122822116
2018,4,122822126
2018,4,122822136
2018,4,122822146
2018,4,122822155
2018,4,122822154
2018,4,122817522
2018,4,122817533
2018,4,122815444
2018,4,122815950
2018,4,122822963
2018,4,122822973
2018,4,122822982
2018,4,122823287
2018,4,122816172
2018,4,122818721
2018,4,122818732
2018,4,122823443
2018,4,122816288
2018,4,122823457
2018,4,122818784
2018,4,122818789
2018,4,122816318
2018,4,122816332
2018,4,122818825
2018,3,122826357
2018,4,122818885
2018,4,122826385
2018,4,122818912
2018,4,122823588
2018,4,122823591
2018,4,122826412
2018,4,122823612
2018,4,122823659
2018,4,122818995
2018,4,122819009
2018,4,122819029
2018,4,122819028
2018,4,122819030
2018,4,122819038
2018,4,122826487
2018,4,122823698
2018,4,122826488
2018,4,122819056
2018,4,122826501
2018,4,122819086
2018,4,122819112
2018,4,122819113
2018,4,122826555
2018,4,121005116
2018,4,121005245
2018,4,121005423
2018,4,121005481
2018,4,121005477
2018,1,121005545
2018,4,121005802
2018,4,121005876
2018,4,121005875
2018,4,121006228
2018,4,121006309
2018,4,121006326
2018,4,121006413
2018,4,121006418
2018,4,121006586
2018,4,121006650
2018,4,121006812
2018,4,121006989
2018,4,121006991
2018,4,121006988
2018,4,121007068
2018,3,121007181
2018,4,121007183
2018,4,121007402
2018,4,121007461
2018,4,121007543
2018,4,121007620
2018,4,121007701
2018,4,121007726
2018,4,121007949
2018,4,121007977
2018,4,121007992
2018,4,121008026
2018,1,121008120
2018,4,121008625
2018,4,121008893
2018,4,121008928
2018,4,121008951
2018,4,121009043
2018,4,121009057
2018,4,121009110
2018,4,121009180
2018,4,121009413
2018,4,121009410
2018,4,121009434
2018,4,121009473
2018,4,121009485
2018,4,135819850
2018,4,135829852
2018,1,135831246
2018,4,135829913
2018,4,135831316
2018,4,135831337
2018,4,135829971
2018,4,135830026
2018,4,135830027
2018,4,135819997
2018,4,135830045
2018,4,135830057
2018,4,135820007
2018,4,135831445
2018,3,135830062
2018,3,135830065
2018,4,135831447
2018,1,135820012
2018,4,135820014
2018,4,135830088
2018,4,135830089
2018,4,135830175
2018,4,135830179
2018,4,135820133
