"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,105706895,17,45,,113242121
2018,105698459,63,0,15-JUL-18,113239099
2018,105703380,63,1,,113239100
2018,105703417,7,220,,113239132
2018,105698495,20,758,,113233839
2018,105698507,33,100,,113239153
2018,105707000,21,1,,113242242
2018,105706998,21,1,02-AUG-18,113242241
2018,105698567,63,10,,113239220
2018,105707045,36,1175,,113239222
2018,105707050,63,600,,113242312
2018,105707058,7,500,,113239239
2018,105707058,26,300,,113233940
2018,105698601,36,500,,113239256
2018,105698642,20,300,,113239305
2018,105698673,20,700,,113234007
2018,105703568,63,1,,113234013
2018,105698690,38,85,,113239364
2018,105703586,7,600,,113234026
2018,105707159,7,600,25-JUN-18,113234025
2018,105707166,19,7,,113242446
2018,105698724,63,0,14-JUL-18,113242459
2018,105703607,63,500,,113234054
2018,105698754,36,19,,113239441
2018,105698776,20,20,,113242521
2018,105698782,3,2000,,113239477
2018,105698790,16,100,,113239483
2018,105698811,11,2,,113242551
2018,105707268,38,164,,113239508
2018,105698816,9,0,,113239507
2018,105707273,3,3500,09-AUG-18,113239521
2018,105698825,3,3500,,113242560
2018,105703734,29,50,,113234188
2018,105703745,36,400,,113234197
2018,105698892,54,75,,113242632
2018,105698892,4,100,,113239593
2018,105698892,63,110,,113239594
2018,105698892,16,350,,113239592
2018,105703772,63,13,,113234244
2018,105707340,6,7,22-AUG-18,113239610
2018,105703772,6,7,,113239611
2018,105707364,7,20,,113242682
2018,105698941,20,400,,113234275
2018,105698941,9,0,,113242688
2018,105703799,29,200,,113239652
2018,105698962,10,,,113239669
2018,105707391,10,,,113234297
2018,105707391,11,6,,113234298
2018,105707409,38,60000,,113242723
2018,103023022,8,8,,109836471
2018,103023022,16,10,,109836469
2018,103023089,19,2,,109836547
2018,103023183,42,30,,109836644
2018,103023203,63,135,,109836667
2018,103023203,36,150,,109836665
2018,103023446,20,100,,109836947
2018,103023764,63,14,,109837306
2018,103024074,10,,,109837605
2018,103024127,63,500,,109837674
2018,103024127,54,2000,,109837670
2018,103024127,3,80000,,109837668
2018,103024679,6,140,,109838368
2018,103024707,6,50,,109838399
2018,103024760,20,296,,109838461
2018,103024926,6,10,,109838649
2018,103024926,63,24,,109838648
2018,103025065,9,0,,109838803
2018,103025065,20,1004,,109838800
2018,103026074,63,1,,109840006
2018,103026147,9,0,,109840088
2018,103026147,63,250,,109840089
2018,103026212,36,99,,109840184
2018,103026219,3,2,,109840194
2018,103026224,50,40,,109840200
2018,103034565,3,500,08-MAY-18,109850158
2018,103034595,3,100,,109850183
2018,103034658,3,1,,109850252
2018,103034729,6,80,,109850332
2018,103034902,3,5000,,109850501
2018,103034955,22,0,14-MAY-18,109850559
2018,103034955,63,25,15-MAY-18,109850561
2018,103034962,63,25,,109850568
2018,103034962,22,0,,109850567
2018,103035030,7,450,,109850645
2018,103035048,63,50,,109850663
2018,103035048,17,50,,109850660
2018,103035071,36,100,,109850683
2018,103035093,26,400,,109850704
2018,103035446,63,9500,,109851083
2018,103035463,63,550,,109851102
2018,103036881,38,50,,109852910
2018,103036986,25,10,,109853053
2018,103036982,25,10,07-MAY-18,109853047
2018,103036986,6,800,,109853050
2018,103037015,20,5,,109853097
2018,103037129,3,3500,,109853237
2018,103037124,3,3500,28-MAY-18,109853234
2018,103037151,22,0,,109853270
2018,103037702,3,2500,,109853961
2018,103037700,3,2500,30-APR-18,109853957
2018,103037751,26,10,,109854011
2018,103037751,51,0,,109854018
2018,103037776,61,3100,,109854057
2018,103037812,63,100,,109854099
2018,103037984,2,10,,109854299
2018,103038096,3,5000,,109854422
2018,103038204,37,500,,109854551
2018,103038242,8,20,,109854599
2018,103038258,61,500,,109854614
2018,103038479,20,1,,109854914
2018,103038476,63,400,,109854907
2018,103038540,6,206,,109854989
2018,103038536,63,85,13-MAY-18,109854987
2018,103038540,63,85,,109854992
2018,103038536,6,206,13-MAY-18,109854984
2018,103038586,25,200,,109855049
2018,103038586,63,0,,109855053
2018,103038586,7,2000,,109855047
2018,103038581,63,300,,109855042
2018,103038608,43,300,,109855076
2018,103038667,25,40,,109855149
2018,103038667,7,1000,,109855145
2018,103038865,29,400,,109855388
2018,103039002,10,,,109855543
2018,103039413,38,30,,109856069
2018,103039442,22,0,,109856111
2018,103039471,57,5000,,109856145
2018,103039464,63,15000,,109856139
2018,103039584,3,5000,,109856294
2018,103039818,7,799,,109856588
2018,103039908,4,900,,109856701
2018,103039908,63,70,,109856706
2018,103040403,16,500,,109857409
2018,103040403,25,600,,109857403
2018,103040504,63,1,,109857543
2018,103040595,10,,,109857650
2018,103040907,63,218,,109858007
2018,103041000,63,700,,109858116
2018,103040998,63,700,14-FEB-18,109858113
2018,103041013,20,40,,109858139
2018,103041077,63,100,,109858223
2018,103041127,37,1,,109858280
2018,103041154,63,50,,109858305
2018,103041187,63,500,,109858345
2018,103041187,3,1000,,109858343
2018,103041260,20,400,,109858431
2018,103041300,4,1200,,109858471
2018,103041331,63,1,,109858506
2018,103041331,21,5279,,109858505
2018,103041446,3,1,,109858632
2018,103041458,38,200,,109858646
2018,103041547,63,1,,109858756
2018,103041541,3,2,,109858749
2018,103041650,20,1,,109858871
2018,103041960,63,697,,109859217
2018,103041985,63,1,,109859243
2018,103041985,6,20,,109859242
2018,103041985,20,200,,109859239
2018,103041985,8,50,,109859241
2018,103042064,4,300,,109859329
2018,103042325,36,511,,109859631
2018,103042422,8,50,,109859738
2018,103042420,8,50,25-FEB-18,109859735
2018,103042447,10,,,109859772
2018,103042461,31,100,,109859797
2018,103042632,6,450,,109860017
2018,103042700,9,0,,109860111
2018,102038628,7,2400,,108550601
2018,102038623,25,150,,108550594
2018,102038628,17,800,,108550603
2018,102038628,20,1500,,108550602
2018,102038628,26,990,,108550604
2018,102038858,63,60,,108550931
2018,102039340,25,100,,108551591
2018,102039449,10,,,108551729
2018,102693307,62,50,,109408965
2018,102693321,10,,,109408981
2018,102693450,10,,,109409145
2018,102693556,10,,,109409297
2018,102693574,16,93,,109409323
2018,102693580,8,2,,109409331
2018,102693685,10,,,109409465
2018,102693704,16,75,,109409487
2018,102693713,10,,,109409499
2018,102693727,63,10,,109409519
2018,102693734,4,80,,109409524
2018,102693746,11,2,,109409535
2018,102693746,10,,,109409530
2018,102693754,8,18,,109409550
2018,102693782,9,0,,109409582
2018,102693829,36,807,,109409650
2018,102693859,42,225,,109409687
2018,102693866,51,0,,109409694
2018,102693866,9,0,,109409692
2018,102693866,25,750,,109409698
2018,102694110,47,0,,109409999
2018,102694110,9,0,,109409996
2018,102694173,6,3,,109410073
2018,102694173,25,3,,109410075
2018,102694189,36,471,,109410098
2018,102694185,36,471,17-APR-18,109410092
2018,102694231,16,1500,,109410155
2018,102694236,20,120,,109410162
2018,102694268,51,0,,109410202
2018,102694382,3,15000,,109410345
2018,102694381,36,7785,,109410342
2018,102694379,42,900,,109410340
2018,102694406,63,60,,109410368
2018,102694593,38,500,,109410616
2018,102695145,21,2059,,109411253
2018,102695233,19,148,,109411347
2018,102695264,3,1,,109411378
2018,102695274,20,359,,109411389
2018,102695340,3,250,,109411460
2018,102695416,52,0,,109411542
2018,102695499,20,1700,,109411658
2018,102696032,13,1,,109412293
2018,102696084,38,80,,109412356
2018,102696078,38,80,13-APR-18,109412350
2018,102696392,31,100,,109412707
2018,102696439,63,1,,109412760
2018,102696471,36,7406,,109412795
2018,102696471,63,500,,109412797
2018,102696504,6,530,12-APR-18,109412836
2018,102696513,6,530,,109412847
2018,102696658,33,1,,109413019
2018,102696700,3,90,,109413060
2018,102697046,16,1,,109413441
2018,102697756,63,1,,109414355
2018,102697756,9,0,,109414352
2018,102697844,16,596,,109414458
2018,102698078,10,20,,109414750
2018,102698078,63,18,,109414748
2018,102698096,7,479,,109414770
2018,102698345,3,1,10-APR-18,109415079
2018,102698351,3,1,,109415088
2018,102698451,15,450,,109415203
2018,102698451,36,290,,109415201
2018,102698871,36,20,,109415757
2018,102698871,63,346,,109415755
2018,102698879,38,350,,109415768
2018,102698914,10,1,,109415805
2018,102699026,9,0,,109415957
2018,102699026,25,15,,109415953
2018,102699026,63,0,,109415956
2018,102699109,10,,,109416048
2018,102699248,63,40,,109416216
2018,102699281,21,1,,109416249
2018,102699440,38,350,,109416470
2018,102699498,20,1,,109416540
2018,102699865,38,6798,,109417011
2018,102699980,63,0,,109417146
2018,102699978,52,0,08-APR-18,109417142
2018,102699980,52,0,,109417144
2018,102700070,10,,,109417248
2018,102700078,3,7000,04-APR-18,109417255
2018,102700179,20,25,,109417372
2018,102701096,21,1412,,109418576
2018,102701260,17,1000,,109418798
2018,102701342,31,200,,109418902
2018,102701362,34,200,,109418925
2018,102701424,19,180,,109418998
2018,102701595,8,47,,109419177
2018,102701998,4,900,,109419676
2018,102702005,38,2529,,109419683
2018,102702064,36,50,,109419733
2018,102702064,63,450,,109419747
2018,102702064,13,950,,109419732
2018,102702064,47,0,,109419741
2018,102702075,20,3000,,109419764
2018,102702490,20,3116,,109420315
2018,102702680,30,100,,109420585
2018,102703355,20,963,,109421384
2018,102703355,21,1913,,109421380
2018,102703445,3,5000,,109421478
2018,102703431,3,5000,17-APR-18,109421462
2018,102703436,10,,,109421465
2018,102703491,25,5,,109421518
2018,102703491,63,20,,109421528
2018,102703698,36,300,,109421745
2018,102767533,8,11,,109502974
2018,102767525,36,8,27-APR-18,109502969
2018,102767525,8,11,27-APR-18,109502967
2018,102767533,36,8,,109502979
2018,102767528,2,40,27-APR-18,109502970
2018,102767528,8,10,27-APR-18,109502973
2018,102767538,8,10,,109502985
2018,102767538,2,40,,109502982
2018,102767575,2,25,,109503033
2018,102767583,3,1,,109503043
2018,102767579,3,1,28-APR-18,109503039
2018,102767634,61,30,,109503107
2018,102767649,43,74,,109503129
2018,102767666,6,250,,109503152
2018,102767664,47,0,,109503153
2018,102767664,21,300,,109503150
2018,102767673,10,9,,109503164
2018,102767744,63,1,,109503240
2018,102767747,3,100,,109503245
2018,102767749,38,500,,109503247
2018,102767789,63,10,,109503306
2018,102767789,50,2,,109503298
2018,102767798,36,3000,,109503310
2018,102767806,61,75,,109503317
2018,102767836,31,1300,,109503356
2018,102767840,36,80,,109503358
2018,102767835,26,60,29-APR-18,109503352
2018,102767839,26,60,,109503357
2018,102767861,63,260,,109503384
2018,102767918,63,1,,109503449
2018,102767920,20,1,,109503452
2018,102767964,38,300,,109503509
2018,102767960,37,200,,109503503
2018,102767992,38,1,,109503534
2018,102768516,10,,,109504172
2018,102769157,7,11700,,109504945
2018,102769146,7,8850,08-APR-18,109504930
2018,102769688,63,200,,109505634
2018,102769796,63,600,,109505784
2018,102769834,63,140,,109505831
2018,102769926,63,300,,109505950
2018,102769991,29,150,,109506030
2018,102770098,6,50,,109506173
2018,102770290,36,60,,109506415
2018,102770280,36,30,19-APR-18,109506390
2018,102770290,7,500,,109506411
2018,102770280,63,200,19-APR-18,109506399
2018,102770280,7,500,19-APR-18,109506386
2018,102770267,7,200,,109506381
2018,102770290,63,200,,109506420
2018,102770501,63,20,,109506675
2018,102770501,6,75,,109506659
2018,102770501,25,27,,109506672
2018,102770501,22,0,,109506666
2018,102770570,9,0,,109506751
2018,102770570,25,30,,109506754
2018,102771530,25,210,,109507940
2018,102771530,63,2,,109507941
2018,102771525,3,600,,109507936
2018,102771714,57,4000,,109508187
2018,102771875,21,735,31-MAR-18,109508395
2018,102771885,10,,,109508407
2018,102772175,19,700,,109508739
2018,102772170,19,700,20-APR-18,109508735
2018,102807851,19,103,07-APR-18,109556237
2018,102807855,19,103,,109556240
2018,102807859,9,0,,109556242
2018,102807859,20,5,,109556249
2018,102807859,61,1,,109556246
2018,102807859,51,0,,109556250
2018,102807865,60,900,,109556258
2018,102807876,25,2,,109556267
2018,102807876,7,3,,109556275
2018,102807876,17,1,,109556270
2018,102807876,6,2,,109556263
2018,102807913,20,2093,,109556327
2018,102807924,23,1000,,109556341
2018,102807939,63,2,,109556358
2018,102807969,36,65,,109556387
2018,102807980,3,2500,,109556408
2018,102807976,3,2500,11-APR-18,109556402
2018,102807992,62,120,,109556411
2018,102807992,7,3247,,109556415
2018,102807992,63,201,,109556419
2018,102808042,36,2,,109556493
2018,102808048,38,1,,109556504
2018,102808064,9,0,,109556526
2018,102808071,63,200,,109556530
2018,102808071,25,12,,109556541
2018,102808071,19,2020,,109556536
2018,102808071,6,230,,109556528
2018,102808071,62,250,,109556534
2018,102808079,63,75,,109556548
2018,102808083,63,1,,109556555
2018,102808100,63,650,,109556574
2018,102808145,63,1,,109556627
2018,102808145,36,1,,109556629
2018,102808182,3,2500,09-APR-18,109556686
2018,102808191,3,2500,,109556696
2018,102808199,25,130,,109556706
2018,102808199,6,2300,,109556704
2018,102808199,7,50,,109556702
2018,102808215,43,2000,,109556731
2018,102808215,57,2000,,109556726
2018,102808215,16,600,,109556718
2018,102808215,6,2000,,109556724
2018,102808215,42,300,,109556720
2018,102808295,4,1200,,109556844
2018,102808311,16,1622,,109556865
2018,102808335,20,60,,109556894
2018,102808335,63,1,,109556897
2018,102808334,4,800,,109556896
2018,102808330,3,2500,18-APR-18,109556891
2018,102808333,3,2500,,109556895
2018,102808347,4,650,,109556913
2018,102808349,63,1,,109556919
2018,102808378,63,750,,109556956
2018,105708427,36,607,,113244096
2018,105708427,63,1,,113244095
2018,102808425,4,500,,109557015
2018,105708432,16,220,,113235399
2018,105708432,63,73,,113235400
2018,105708432,7,250,,113244102
2018,105708432,27,1,,113235401
2018,105708432,20,15,,113235398
2018,102808465,8,16,,109557069
2018,102808456,8,16,12-APR-18,109557060
2018,105708433,41,97,,113244108
2018,102808511,25,1,,109557129
2018,102808574,63,60,,109557216
2018,102808578,38,1700,,109557211
2018,102808561,38,1700,10-APR-18,109557195
2018,102808568,24,2500,,109557206
2018,102808608,63,20000,,109557250
2018,102808610,20,60,,109557257
2018,102808628,63,3000,,109557284
2018,102808622,38,1,,109557272
2018,102808617,3,2500,11-APR-18,109557268
2018,102808622,3,2500,,109557274
2018,102808647,4,300,,109557307
2018,102808658,21,75,,109557320
2018,102808677,63,110,,109557343
2018,102808677,19,54,,109557338
2018,102808677,6,300,,109557336
2018,102808677,7,900,,109557331
2018,102808677,25,60,,109557333
2018,102808753,63,2,,109557441
2018,102808755,3,2500,,109557444
2018,102808746,3,2500,30-APR-18,109557434
2018,102808807,61,769,,109557518
2018,102808823,3,7500,11-APR-18,109557533
2018,102808825,3,7500,,109557538
2018,102808849,38,1,,109557568
2018,102808843,3,7500,15-APR-18,109557559
2018,102808849,3,7500,,109557566
2018,102808871,3,2500,,109557596
2018,102808869,3,2500,11-APR-18,109557594
2018,105708458,63,600,,113244149
2018,102808914,20,525680,,109557646
2018,102808926,7,1000,,109557660
2018,102808930,19,350,,109557663
2018,102808941,63,200,,109557681
2018,102808965,6,100,,109557707
2018,102809074,63,1,,109557855
2018,102809074,20,60,,109557850
2018,102809074,61,200,,109557858
2018,102809074,25,1,,109557852
2018,102809103,63,3,,109557894
2018,102809103,9,0,,109557903
2018,102809103,25,20,,109557898
2018,102809103,20,400,,109557911
2018,102809205,7,150,,109558062
2018,102809217,63,510,,109558073
2018,102809217,25,180,,109558065
2018,102809217,16,60,,109558059
2018,102809236,7,1100,,109558105
2018,102809348,63,1,,109558263
2018,105708462,63,65,,113244154
2018,102809523,38,1,,109558494
2018,102809517,3,2500,18-APR-18,109558490
2018,102809523,3,2500,,109558498
2018,102809540,63,500,,109558516
2018,102809540,36,1,,109558518
2018,102809546,16,30,,109558530
2018,102809559,63,900,,109558548
2018,102809582,19,1,,109558578
2018,102809604,63,935,,109558609
2018,102809616,36,2800,,109558627
2018,102809627,6,100,,109558642
2018,102809655,63,1,,109558675
2018,102809661,9,0,,109558682
2018,102809668,19,8,13-APR-18,109558693
2018,102809672,63,8,,109558698
2018,102809672,19,8,,109558700
2018,102809668,63,8,13-APR-18,109558688
2018,102809704,58,700,,109558733
2018,102809715,38,1,,109558746
2018,102809710,63,1200,,109558742
2018,102809727,61,850,,109558760
2018,105708468,51,0,,113244160
2018,102809789,7,150,,109558860
2018,102809789,26,400,,109558864
2018,102809819,63,1,,109558911
2018,105708482,6,100,,113244176
2018,105708482,36,20,,113244174
2018,105708482,63,10,,113244175
2018,105709824,63,1,,113235417
2018,105709824,25,4,,113240808
2018,105709824,61,1000,,113240810
2018,105709824,6,1,,113240807
2018,102809983,60,2000,,109559128
2018,102809983,7,1500,,109559123
2018,102809983,62,50,,109559125
2018,102810035,37,7500,,109559201
2018,102810030,37,7500,21-APR-18,109559195
2018,105709824,20,60,,113240809
2018,105708491,38,1,,113244184
2018,105708490,38,1,29-AUG-18,113244183
2018,102810122,63,1,,109559333
2018,102810225,19,15,,109559483
2018,102810401,19,700,,109559697
2018,102810426,38,1,,109559732
2018,102810416,38,1,19-APR-18,109559723
2018,105708497,63,42,,113244193
2018,111538472,9,0,,120837869
2018,111538475,6,13,,120837872
2018,111538474,11,2,,120837871
2018,111538473,19,7,19-SEP-18,120837870
2018,111538475,19,10,,120837873
2018,111538478,3,10000,,120837877
2018,111538477,3,10000,20-SEP-18,120837876
2018,111538490,10,,,120837897
2018,111538495,35,300,,120837903
2018,111538496,13,1000,,120837904
2018,111538524,3,500,,120837947
2018,111538534,63,60,,120837958
2018,111538534,47,0,,120837956
2018,111538540,63,200,,120837964
2018,111538549,59,7000,,120837973
2018,111544645,19,485,,120826976
2018,111538562,36,1200,,120837990
2018,111538564,63,100,,120837996
2018,111538568,11,2,,120838000
2018,111538567,6,47,27-SEP-18,120837999
2018,111538569,6,47,,120838001
2018,111538598,26,40,,120838050
2018,111538598,56,75,,120838051
2018,101239664,20,1,,107512834
2018,101239668,20,100,,107512838
2018,111538598,20,10,,120838049
2018,111538608,36,5000,,120838064
2018,111538607,3,10000,01-OCT-18,120838062
2018,111538608,3,10000,,120838063
2018,111538611,63,50,,120838070
2018,111538614,3,1000,,120838075
2018,111538615,47,0,,120838076
2018,111538625,9,0,,120838098
2018,111538625,51,0,,120838100
2018,111538625,20,334,,120838099
2018,111538640,6,70,,120838118
2018,111538639,6,50,02-OCT-18,120838117
2018,111538644,19,20,02-OCT-18,120838122
2018,111538645,19,20,,120838123
2018,111541959,36,2770,,120836945
2018,111541959,63,100,,120836946
2018,111538654,4,135,,120838135
2018,111538657,63,21,,120838142
2018,111538657,61,900,,120838141
2018,111538658,63,89,,120838143
2018,111538664,3,300,,120838148
2018,111538678,10,,,120838162
2018,111538678,11,6,,120838163
2018,111538693,3,15000,,120838184
2018,111538692,3,15000,18-OCT-18,120838183
2018,111538695,38,20,16-OCT-18,120838186
2018,111538696,9,0,,120838187
2018,111538696,51,0,,120838189
2018,111538696,38,20,,120838188
2018,111538697,10,,,120838190
2018,102805824,63,1000,,109553546
2018,102805936,61,20,,109553708
2018,102805989,63,70,,109553773
2018,102806066,22,0,,109553868
2018,102806110,63,350,,109553932
2018,102806132,20,1,,109553963
2018,102807548,63,1,,109555829
2018,102809970,2,9,,109559107
2018,102810116,9,0,,109559315
2018,102810116,51,0,,109559319
2018,102810116,25,20,,109559326
2018,102810103,25,20,18-APR-18,109559302
2018,102810436,4,234,,109559749
2018,102810590,38,160,,109559950
2018,102810623,8,136,16-APR-18,109559991
2018,102810626,8,136,,109559993
2018,102810691,19,1,,109560079
2018,102810761,19,1,,109560174
2018,102810783,19,100,,109560205
2018,102810801,63,100,,109560235
2018,102810859,62,6000,,109560301
2018,102810866,25,1,,109560307
2018,102810883,4,900,,109560334
2018,102811000,61,500,,109560508
2018,102811036,36,180,,109560551
2018,102811036,63,60,,109560559
2018,102811036,25,160,,109560561
2018,102811036,26,60,,109560553
2018,102811036,51,0,,109560565
2018,102811036,9,0,,109560570
2018,102811036,6,180,,109560550
2018,102811487,63,1,,109561167
2018,102811531,25,300,,109561226
2018,102811579,35,1,,109561292
2018,102811638,3,140,,109561377
2018,101718136,38,1,,108131079
2018,101718241,3,6000,16-FEB-18,108131190
2018,101718247,3,6000,,108131196
2018,101718288,63,1,,108131231
2018,101718351,38,1,,108131310
2018,101718377,38,1000,,108131336
2018,101718469,38,200,,108131450
2018,101718470,67,1,,108131451
2018,101718531,63,0,,108131508
2018,102757094,3,5000,07-APR-18,109488899
2018,102757096,3,5000,,109488905
2018,102757186,3,1,,109489021
2018,102757467,10,,,109489383
2018,102757490,3,500,,109489413
2018,102757572,10,,,109489524
2018,102757751,11,1,,109489772
2018,102757751,10,,,109489769
2018,102757799,63,100,,109489847
2018,102757877,61,100,,109489964
2018,102757877,6,10,,109489955
2018,102758042,62,160,,109490189
2018,102758042,6,100,,109490185
2018,102758042,36,30,,109490187
2018,102758113,20,960,,109490286
2018,102758113,8,7,,109490275
2018,102758113,9,0,,109490278
2018,102758181,20,75,,109490387
2018,102758336,21,540,,109490595
2018,102758407,16,75,23-MAR-18,109490694
2018,102758407,63,60,23-MAR-18,109490696
2018,102758413,16,75,,109490698
2018,102758413,63,60,,109490702
2018,102758445,3,1,,109490738
2018,102758501,3,2000,,109490810
2018,102758626,61,50,,109490972
2018,102758894,63,20,,109491313
2018,102758898,63,100,,109491317
2018,102758923,8,5,,109491350
2018,102759015,3,1,,109491478
2018,102759544,36,1,,109492253
2018,102759544,63,1,,109492260
2018,102759544,6,1,,109492247
2018,102759544,8,1,,109492251
2018,102759697,43,60,,109492478
2018,102759697,63,15,,109492483
2018,102759697,36,20,,109492477
2018,102759697,13,400,,109492470
2018,102759697,17,550,,109492476
2018,102759697,61,125,,109492480
2018,102759697,45,10,,109492479
2018,102759697,16,40,,109492473
2018,102759760,3,500,,109492571
2018,102759778,63,500,,109492591
2018,102759778,7,1500,,109492581
2018,102759868,8,1,,109492710
2018,102760056,19,30,,109492987
2018,102760083,3,1,19-MAR-18,109493016
2018,102760085,3,1,,109493019
2018,102760346,3,250,,109493405
2018,102760446,52,0,,109493536
2018,102760446,20,2526,,109493532
2018,102760592,3,200,,109493710
2018,102760592,30,300,,109493714
2018,102760612,16,5293,,109493739
2018,102760612,26,1723,,109493742
2018,102760696,38,1,22-MAR-18,109493867
2018,102760705,38,1,,109493878
2018,102760683,38,1250,,109493851
2018,102760696,3,1,22-MAR-18,109493863
2018,102760705,3,1,,109493873
2018,102760955,47,0,,109494191
2018,102760955,25,365,,109494190
2018,102760955,9,0,,109494186
2018,102760955,51,0,,109494194
2018,102761115,36,300,,109494390
2018,102761243,63,400,,109494548
2018,102761640,47,0,,109495067
2018,102761637,3,2000,,109495055
2018,102761670,16,100,,109495113
2018,105712612,25,131,,113249608
2018,105712612,7,2000,,113249613
2018,105712612,63,1,,113249612
2018,105712612,62,90,,113249610
2018,105712612,60,2050,,113249604
2018,105712612,6,100,,113249602
2018,105715734,63,2000,,113249620
2018,105712629,19,1,,113249639
2018,105712675,60,6,,113256928
2018,105712675,7,1,,113249686
2018,105712675,25,100,,113249684
2018,105720680,63,1,,113249699
2018,105712698,9,0,,113252448
2018,105712698,20,250,,113256958
2018,105712698,25,75,,113249719
2018,105712698,63,2,,113256957
2018,105712708,63,90,,113249739
2018,105712708,25,40,,113256972
2018,105712708,26,140,,113249740
2018,105712752,63,1,,113252514
2018,105720736,63,1,,113249791
2018,105720753,7,550,,113252537
2018,105720782,6,25,,113252586
2018,105720782,20,35,,113257017
2018,105720782,4,350,,113257016
2018,105715817,52,0,,113257025
2018,105712879,6,60,,113252672
2018,105712879,36,900,,113252670
2018,105715859,63,10,01-AUG-18,113257071
2018,105712905,63,10,,113250009
2018,105720923,6,1,,113250066
2018,105720923,25,2,,113250065
2018,105720923,20,302,,113252777
2018,105712966,63,2,,113252806
2018,105712966,26,1,,113252807
2018,105712966,16,1,,113252805
2018,105712981,61,150,,113250122
2018,105712981,51,0,,113250123
2018,105712981,9,0,,113252826
2018,105712981,25,1,,113257136
2018,105712990,38,2,,113250137
2018,105715926,24,1,,113252853
2018,105715928,63,1000,,113252860
2018,105715930,10,,,113250171
2018,105677972,38,300,,113200994
2018,105672543,8,6,,113195531
2018,105672516,20,211,,113195496
2018,105672516,51,0,,113189674
2018,105672516,25,10,,113189673
2018,105672516,22,0,,113195498
2018,105672516,9,0,,113200984
2018,105672540,8,6,25-AUG-18,113201006
2018,105672546,63,90,25-AUG-18,113195533
2018,105672551,63,90,,113201012
2018,105672549,10,,,113195535
2018,105666896,61,30,,113195543
2018,105672556,10,,,113195542
2018,105677992,61,30,29-AUG-18,113195541
2018,105672555,63,25,,113201014
2018,105666911,43,50,,113201036
2018,105678021,4,250,,113195569
2018,105666918,16,5,,113189754
2018,105666924,15,750,,113189759
2018,105666954,2,113,21-AUG-18,113189811
2018,105666955,2,113,,113201101
2018,105672628,63,30,,113189840
2018,105672642,63,30,,113195652
2018,105672642,51,0,,113189861
2018,105672642,25,70,,113201145
2018,105672642,9,0,,113189860
2018,105672642,20,80,,113201144
2018,105667003,36,100,,113195663
2018,105667003,25,50,,113189881
2018,105667003,63,90,,113201158
2018,105667003,26,150,,113195662
2018,105667003,20,60,,113189879
2018,105667003,9,0,,113201159
2018,105672660,63,100,,113195668
2018,105672660,36,375,,113195667
2018,105667021,3,650,,113189908
2018,105667031,8,2,,113189919
2018,105667037,11,1,,113189925
2018,105667037,10,,,113201181
2018,105678146,29,100,,113195719
2018,105678149,63,150,,113201207
2018,105672716,29,1,,113195728
2018,105667071,63,100,,113201212
2018,105678151,63,0,26-AUG-18,113195729
2018,105667089,61,850,,113201231
2018,105667099,3,2000,,113201238
2018,105667098,3,2000,10-JUL-18,113201237
2018,105672739,38,1000,,113195767
2018,105667111,9,0,,113190016
2018,105667117,3,500,,113190022
2018,105678216,20,395,,113190038
2018,105678216,9,0,,113201290
2018,105678216,25,25,,113190042
2018,105678216,51,0,,113201294
2018,105678232,63,480,,113195815
2018,105667154,63,50,,113195842
2018,105672806,10,,,113195848
2018,105672805,38,1,,113201334
2018,105672805,3,1,,113190080
2018,105667195,16,500,,113190125
2018,105678278,38,200,,113201384
2018,105678277,38,100,,113190129
2018,105678282,36,1120,,113190138
2018,105672845,63,110,,113190146
2018,105672845,36,40,,113201403
2018,105672845,62,810,,113201404
2018,105678306,10,,,113195896
2018,105678307,3,1,,113190175
2018,105678304,3,1,15-AUG-18,113201418
2018,105678313,35,60,,113201429
2018,105678313,3,1,,113195902
2018,105678313,29,1,,113190182
2018,105672869,63,39,24-AUG-18,113195915
2018,105678328,63,39,,113201449
2018,105667321,26,900,,113190284
2018,105678421,37,500,,113190332
2018,105678421,38,500,,113196010
2018,105667366,61,1000,,113201581
2018,105678459,20,350,,113196059
2018,105672997,16,40,,113201621
2018,105673011,63,1,,113190404
2018,105673016,41,1,,113201647
2018,105667533,42,100,,113190537
2018,105667545,8,100,,113190548
2018,105673102,10,,,113190575
2018,105673167,20,9218,,113201876
2018,105667713,4,400,,113190725
2018,105673252,3,1,,113190779
2018,105673260,38,20,,113196385
2018,105678818,63,1,,113202010
2018,105667770,38,250,,113190805
2018,105678832,44,67,,113202027
2018,105678830,44,67,24-AUG-18,113202025
2018,105678839,20,100,,113202035
2018,105667823,67,1,,113202096
2018,105673322,26,1000,,113206443
2018,105673322,25,10,,113202100
2018,105673322,20,15,,113206442
2018,105673322,9,0,,113202101
2018,105673331,36,275,,113190877
2018,105678904,10,,,113206465
2018,105678970,9,0,,113190966
2018,105667893,36,150,,113190969
2018,105678990,10,,,113202224
2018,105673413,16,1,,113206588
2018,105673413,38,1,,113206589
2018,105679018,9,0,,113191021
2018,105679018,20,115,,113191022
2018,105673430,10,,,113206613
2018,105679037,10,,,113191052
2018,105679055,63,64,,113202308
2018,105673453,38,300,,113202324
2018,105679073,20,220,,113202326
2018,105679080,25,200,,113206652
2018,105673460,38,300,,113206651
