"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,112585108,6
2018,112585113,5
2018,112586544,8
2018,112586557,5
2018,112585126,5
2018,112585138,4
2018,112591359,4
2018,112586598,4
2018,112585144,5
2018,112586610,6
2018,112585151,4
2018,112586628,4
2018,112586722,4
2018,112591518,4
2018,112591529,5
2018,112586735,4
2018,112591536,4
2018,112585262,5
2018,112591538,5
2018,112586740,4
2018,112586746,5
2018,112586755,4
2018,112591582,5
2018,112591585,5
2018,112586764,5
2018,112591589,4
2018,112591596,4
2018,112591597,8
2018,112591607,4
2018,112591610,5
2018,112586778,5
2018,112591614,4
2018,112591619,4
2018,112585325,4
2018,112591633,4
2018,112591636,5
2018,112591641,4
2018,112591644,5
2018,112591643,5
2018,112591666,4
2018,112591665,5
2018,112586848,4
2018,112585369,5
2018,112591698,4
2018,112591699,4
2018,112591701,4
2018,112591716,4
2018,112585403,4
2018,112591724,5
2018,112591734,4
2018,112591737,5
2018,112591738,5
2018,112591739,5
2018,112585456,5
2018,112586917,6
2018,112591767,5
2018,112591776,5
2018,112585464,4
2018,112591778,5
2018,112591782,5
2018,112591783,5
2018,112591797,4
2018,112591797,3
2018,112591797,8
2018,112591796,4
2018,112586946,5
2018,112586950,4
2018,112585481,4
2018,112591805,4
2018,112591806,5
2018,112586951,4
2018,112591813,5
2018,112591819,5
2018,112591821,4
2018,112585503,5
2018,112591822,5
2018,112585506,5
2018,112586978,5
2018,112586983,4
2018,112585519,4
2018,112585524,5
2018,112586993,5
2018,112585532,4
2018,112591858,5
2018,112585536,4
2018,112587006,5
2018,112591862,5
2018,112587008,6
2018,112585546,5
2018,112591865,4
2018,112587015,4
2018,112585559,5
2018,112591876,5
2018,112585567,4
2018,112585584,4
2018,112591908,4
2018,112591912,4
2018,112587049,4
2018,112591915,4
2018,112585596,5
2018,112587053,5
2018,112591932,4
2018,112591934,4
2018,112585599,4
2018,112591934,3
2018,112591942,5
2018,112585617,5
2018,112591968,5
2018,112587112,5
2018,115410152,4
2018,115410586,5
2018,115410615,5
2018,115411629,4
2018,115411705,5
2018,115411704,4
2018,115406086,5
2018,115418386,4
2018,115418612,4
2018,115418769,5
2018,112587116,5
2018,112587119,5
2018,112585643,5
2018,112587120,4
2018,112585646,5
2018,112585653,4
2018,112585659,5
2018,112591993,5
2018,112587136,4
2018,112585675,5
2018,112587141,4
2018,112587143,4
2018,112587152,5
2018,112592016,4
2018,112587158,3
2018,112587160,4
2018,112587164,5
2018,112585711,5
2018,112585717,5
2018,112587181,5
2018,112587188,4
2018,112592040,4
2018,112585726,2
2018,112585729,5
2018,112585730,5
2018,112587195,4
2018,112592045,4
2018,112587192,5
2018,112592049,5
2018,112587199,3
2018,112587200,3
2018,112585745,5
2018,112592059,5
2018,112587212,4
2018,112592066,5
2018,112592069,5
2018,112587218,5
2018,112585791,5
2018,112592129,5
2018,112587275,4
2018,112592130,3
2018,112587285,5
2018,112587287,5
2018,112592142,5
2018,112585821,4
2018,112587311,4
2018,112592168,4
2018,112587315,4
2018,112585869,4
2018,112592232,5
2018,112587375,4
2018,112592233,5
2018,112585911,5
2018,112587406,4
2018,112592272,4
2018,112592273,4
2018,112592271,5
2018,112592279,4
2018,112587413,5
2018,112585919,4
2018,112592283,4
2018,112592290,4
2018,112592311,5
2018,112592315,4
2018,112592322,3
2018,112585936,4
2018,112592325,8
2018,112592325,4
2018,112592329,5
2018,112587456,4
2018,112592338,4
2018,112592339,5
2018,112587462,5
2018,112585952,5
2018,112585950,5
2018,112592348,4
2018,112592361,5
2018,112587491,2
2018,112587492,5
2018,112592374,4
2018,112585990,4
2018,112586000,2
2018,112592396,5
2018,112586009,5
2018,112586012,4
2018,112592398,4
2018,112592399,5
2018,112587538,4
2018,112587539,4
2018,112592410,4
2018,112592407,4
2018,112592408,4
2018,112586034,4
2018,112592420,4
2018,112587554,4
2018,112592421,5
2018,112587559,4
2018,112587556,4
2018,112587558,3
2018,112587561,4
2018,112586039,4
2018,112592423,4
2018,112592424,4
2018,112587565,4
2018,112587566,5
2018,112587568,4
2018,112592429,4
2018,112587571,5
2018,112587576,4
2018,112587587,5
2018,112587588,4
2018,112586074,5
2018,112592458,4
2018,112592470,4
2018,112592474,4
2018,112592476,5
2018,112592478,4
2018,112586101,5
2018,112592490,5
2018,112592491,5
2018,112587647,5
2018,112592493,5
2018,112586112,5
2018,112586117,4
2018,112586118,4
2018,112592502,5
2018,112592534,4
2018,112592538,5
2018,112592543,5
2018,112592552,4
2018,112587708,4
2018,112592553,5
2018,112592557,5
2018,112587710,5
2018,112596155,5
2018,112596159,4
2018,112587712,5
2018,112587716,4
2018,112592564,4
2018,112592568,5
2018,112592569,5
2018,112592582,4
2018,112592581,5
2018,112592587,4
2018,112596173,4
2018,112587742,5
2018,112592596,4
2018,112587741,4
2018,112596180,5
2018,112592609,5
2018,112592620,4
2018,112592625,4
2018,112592626,4
2018,112587767,5
2018,112596209,5
2018,112592634,5
2018,112587793,5
2018,112592660,4
2018,112592662,5
2018,112596237,5
2018,112592661,6
2018,112592663,4
2018,112592669,4
2018,112592673,4
2018,112592684,4
2018,112587818,5
2018,112587825,5
2018,112587834,5
2018,112587843,5
2018,112596278,5
2018,112596282,5
2018,112592749,4
2018,112592748,4
2018,112592759,5
2018,112587866,5
2018,112592758,4
2018,112592766,5
2018,112596294,4
2018,112587878,5
2018,112592783,4
2018,112592788,3
2018,112587894,4
2018,112592793,4
2018,112587897,4
2018,112592795,4
2018,112592805,4
2018,112587901,5
2018,112592802,5
2018,112596333,4
2018,112587910,4
2018,112587912,5
2018,112587921,5
2018,112587929,4
2018,112592849,4
2018,112592850,5
2018,112596370,4
2018,112587978,4
2018,112592892,4
2018,112592907,4
2018,115405264,4
2018,115411387,5
2018,115411394,5
2018,115411721,4
2018,115411741,2
2018,115406032,4
2018,115411794,5
2018,115405909,4
2018,115411071,5
2018,115411639,5
2018,115411666,4
2018,115411666,8
2018,115411666,2
2018,115411680,5
2018,115411692,4
2018,115411812,5
2018,115411975,4
2018,115412670,4
2018,115412703,4
2018,115412972,3
2018,115418809,5
2018,115413203,5
2018,115422851,5
2018,115413224,4
2018,115413301,5
2018,115413483,5
2018,115423281,5
2018,115419733,5
2018,115420742,4
2018,115420749,4
2018,115424453,5
2018,115425139,4
2018,115427401,4
2018,115427506,5
2018,115427720,4
2018,115427903,4
2018,115415241,2
2018,115415241,7
2018,115415284,4
2018,115428698,4
2018,115415668,4
2018,115426041,4
2018,115415700,4
2018,115428988,4
2018,115415759,4
2018,115428985,4
2018,115429057,4
2018,115429574,5
2018,115430584,5
2018,115430585,5
2018,115432287,6
2018,115430646,5
2018,115432285,6
2018,118079173,4
2018,118079283,5
2018,118075191,5
2018,118079444,4
2018,118079447,5
2018,118079484,5
2018,118079651,5
2018,118079702,5
2018,118079701,5
2018,113168500,6
2018,113161077,4
2018,118080746,5
2018,113161079,4
2018,118080761,5
2018,113176340,4
2018,113176345,4
2018,113176352,5
2018,118087164,5
2018,118080914,4
2018,118080958,5
2018,113169030,4
2018,113176843,5
2018,113176840,5
2018,113172276,5
2018,113173143,4
2018,113178106,5
2018,113178108,5
2018,113178184,5
2018,118091447,5
2018,113170595,4
2018,113173734,4
2018,113170680,4
2018,113178965,4
2018,118091450,5
2018,118083522,5
2018,118083521,5
2018,118083523,4
2018,113170782,4
2018,113179075,4
2018,113173929,5
2018,113179200,4
2018,113174098,5
2018,113181208,4
2018,113174268,5
2018,113181287,5
2018,113174518,4
2018,113179738,4
2018,113174885,4
2018,113181987,4
2018,113180302,4
2018,113174980,4
2018,113180329,4
2018,113180357,5
2018,113180389,4
2018,113180509,5
2018,113182441,4
2018,113175493,5
2018,113175490,5
2018,113175519,4
2018,113175558,5
2018,113180993,4
2018,118108157,4
2018,118108189,4
2018,118108192,4
2018,113166733,4
2018,118108200,2
2018,118108201,4
2018,118108225,4
2018,118108226,4
2018,118112440,4
2018,118108538,4
2018,118108569,5
2018,118104983,5
2018,118108991,4
2018,118109005,4
2018,118109044,5
2018,118109075,5
2018,118109114,5
2018,118109159,5
2018,118109178,5
2018,118109180,4
2018,118109278,5
2018,118109279,5
2018,118109276,5
2018,118109277,5
2018,118109294,4
2018,118109428,4
2018,118109465,5
2018,118109466,4
2018,118109470,4
2018,118109541,4
2018,118109565,4
2018,118109576,4
2018,118109600,4
2018,118109615,4
2018,118109620,5
2018,118109651,4
2018,118109661,4
2018,118109690,5
2018,118109768,5
2018,118113693,5
2018,118109853,5
2018,118109929,4
2018,118109938,5
2018,118113838,5
2018,118109948,5
2018,118109947,5
2018,118109979,4
2018,118110033,4
2018,118110041,5
2018,113158994,5
2018,113159155,5
2018,113159257,4
2018,113164400,4
2018,113167005,5
2018,113167058,5
2018,113167056,5
2018,113164536,4
2018,113159441,5
2018,113159620,5
2018,113167226,4
2018,113167281,5
2018,113159752,5
2018,113164880,4
2018,113167358,5
2018,113164982,4
2018,113167488,5
2018,113167608,4
2018,113167703,5
2018,113165392,4
2018,113167816,5
2018,113167849,4
2018,113160338,5
2018,113167934,4
2018,113165772,4
2018,113165795,5
2018,113160467,4
2018,113160594,5
2018,113166046,5
2018,113160669,5
2018,113160675,5
2018,113160817,4
2018,113160841,4
2018,113161065,4
2018,113161066,4
2018,113168511,4
2018,113168533,4
2018,113171584,5
2018,113171632,4
2018,113171676,5
2018,113169097,4
2018,113172178,4
2018,113176829,5
2018,113172362,3
2018,113172433,5
2018,113177200,5
2018,113177202,4
2018,113177236,4
2018,113169755,4
2018,113177606,4
2018,113170090,4
2018,113173192,5
2018,113178565,4
2018,113178592,5
2018,113178659,4
2018,113178765,4
2018,113178842,4
2018,113170641,1
2018,113170668,5
2018,113178903,4
2018,113170729,5
2018,113179040,4
2018,113170816,5
2018,113170845,4
2018,113170931,4
2018,113170933,4
2018,113179164,5
2018,113170999,4
2018,113174068,4
2018,113179393,5
2018,113181207,5
2018,113179496,5
2018,113174205,4
2018,113174298,5
2018,113181331,5
2018,113179659,4
2018,113181381,5
2018,113174442,5
2018,113181392,5
2018,113179728,6
2018,113181524,4
2018,113181550,4
2018,113181562,5
2018,113179891,5
2018,113180230,5
2018,113175025,5
2018,113182084,5
2018,113182082,5
2018,113175067,5
2018,113182178,4
2018,113180620,4
2018,113180650,5
2018,113180652,4
2018,113180829,4
2018,113180882,4
2018,113180934,5
2018,113182554,5
2018,113182555,5
2018,113181057,5
2018,113181079,4
2018,113186141,5
2018,113182743,5
2018,113182753,5
2018,113186261,5
2018,113186327,8
2018,113186366,5
2018,113186374,4
2018,113186591,5
2018,113186665,4
2018,113186670,5
2018,113186699,4
2018,113186768,5
2018,113186829,5
2018,113191795,5
2018,113187012,5
2018,113183410,5
2018,113187215,4
2018,113192038,4
2018,113183582,5
2018,113187380,4
2018,113183687,5
2018,113187486,4
2018,113187515,5
2018,113183757,4
2018,113192386,5
2018,113187598,5
2018,113192440,4
2018,113187652,4
2018,113183899,4
2018,113187814,5
2018,113192740,5
2018,118111059,5
2018,118111076,5
2018,118111078,5
2018,118111089,4
2018,118111103,5
2018,118111102,5
2018,118126168,5
2018,118126169,5
2018,118126197,4
2018,113164367,4
2018,118126270,4
2018,113159404,4
2018,113167182,5
2018,118126378,4
2018,118126379,4
2018,113165120,4
2018,113168091,5
2018,113166093,5
2018,113160735,5
2018,113160750,5
2018,113171215,5
2018,118120383,4
2018,113160767,5
2018,118129155,4
2018,113160803,4
2018,118129423,5
2018,113160874,4
2018,118120541,5
2018,113160935,5
2018,113168429,4
2018,113160984,4
2018,113171430,5
2018,113168439,4
2018,113168441,4
2018,113161013,4
2018,113161014,5
2018,113171471,4
2018,113161063,4
2018,113176239,5
2018,113168666,4
2018,113168733,4
2018,113176503,5
2018,113176582,5
2018,113168939,5
2018,113176585,5
2018,113176584,5
2018,113176654,5
2018,113176722,5
2018,113176841,4
2018,113176912,4
2018,113169322,4
2018,118129832,5
2018,118129857,5
2018,113170278,5
2018,113173242,5
2018,118129860,5
2018,113178260,5
2018,113173375,5
2018,113173694,4
2018,113173772,5
2018,113173774,5
2018,113170709,5
2018,113179003,5
2018,113179135,5
2018,113179227,4
2018,113174094,5
2018,113171044,5
2018,113179246,4
2018,113179518,5
2018,113174465,4
2018,113181427,6
2018,113181465,4
2018,113181513,5
2018,113174567,4
2018,113181589,4
2018,113179918,4
2018,113179976,5
2018,113174647,4
2018,113174663,4
2018,113174664,6
2018,113180037,4
2018,113180131,5
2018,113174936,5
2018,113174981,5
2018,113182049,4
2018,113182183,4
2018,113180541,5
2018,113175213,5
2018,113180614,5
2018,113180684,5
2018,113180682,5
2018,113182289,5
2018,113180730,5
2018,113180771,4
2018,113180984,5
2018,113181123,4
2018,113182793,5
2018,113186332,4
2018,113186337,4
2018,113182888,4
2018,113186457,4
2018,113186736,4
2018,113191737,4
2018,113191738,7
2018,113183756,5
2018,113187588,4
2018,113192403,5
2018,113192468,4
2018,113192613,5
2018,113188509,5
2018,113188522,4
2018,113193481,5
2018,113193505,4
2018,113193505,2
2018,113184639,4
2018,113184640,5
2018,113193518,4
2018,113188565,5
2018,113193601,5
2018,113193603,5
2018,113194924,4
2018,113194962,5
2018,113195016,5
2018,113189879,5
2018,113190026,1
2018,113186077,4
2018,113196178,4
2018,113190260,5
2018,113190341,5
2018,113195515,4
2018,113190412,5
2018,113190441,4
2018,113190562,5
2018,113195802,4
2018,113195805,4
2018,113196500,4
2018,113206245,4
2018,113206265,3
2018,113201391,4
2018,113197180,4
2018,113206413,5
2018,113206516,4
2018,113201558,5
2018,113197445,5
2018,113206834,5
2018,113202056,5
2018,113207439,6
2018,113207579,4
2018,113207645,5
2018,118130749,4
2018,113208102,4
2018,113208102,2
2018,113208369,5
2018,113208516,4
2018,113208546,2
2018,113208587,5
2018,113208915,5
2018,113203453,4
2018,113209090,5
2018,113209178,5
2018,118070590,4
2018,118070600,4
2018,118070649,4
2018,118070732,4
2018,118070844,4
2018,118070845,4
2018,118070855,5
2018,118070866,4
2018,118070907,5
2018,118070974,6
2018,118071057,4
2018,118071080,4
2018,118076180,4
2018,118076199,4
2018,118076320,5
2018,118076321,5
2018,118076344,5
2018,118076466,4
2018,118076492,4
2018,118076496,4
2018,118076547,5
2018,118076624,6
2018,118076624,2
2018,118076674,5
2018,118076759,2
2018,118076759,3
2018,118076759,1
2018,118076759,6
2018,118076881,4
2018,118076975,5
2018,118077266,4
2018,118073043,5
2018,118077382,5
2018,118073090,4
2018,118077432,5
2018,118077508,5
2018,118077547,2
2018,118077627,4
2018,118077626,4
2018,118077736,5
2018,118077739,4
2018,118077796,4
2018,118077798,4
2018,118077797,4
2018,118077800,5
2018,118081295,4
2018,118077832,4
2018,118077841,4
2018,118077863,4
2018,118077865,4
2018,118077872,4
2018,118077880,5
2018,118077900,5
2018,118077912,4
2018,118077937,4
2018,118077976,5
2018,118077990,4
2018,118078002,4
2018,118078055,5
2018,118078058,5
2018,118078066,4
2018,118078067,4
2018,118073749,5
2018,118078123,4
2018,118078133,4
2018,118078154,5
2018,118078155,4
2018,118078156,4
2018,118078175,4
2018,118078176,4
2018,118078174,4
2018,118078328,5
2018,118078349,5
2018,118078353,5
2018,118078371,3
2018,118078418,5
2018,118078474,5
2018,118078496,5
2018,118078549,5
2018,118078579,5
2018,118074172,5
2018,118074197,4
2018,118078622,5
2018,118078623,5
2018,118078633,5
2018,118078634,4
2018,118078639,5
2018,118074225,4
2018,118078678,4
2018,118078681,4
2018,118078685,4
2018,118078694,4
2018,118078729,5
2018,118078748,4
2018,118078776,4
2018,118078774,6
2018,118078775,4
2018,113193460,2
2018,113193460,6
2018,113193494,5
2018,113193553,4
2018,113188602,5
2018,113185834,5
2018,113189819,5
2018,113185851,5
2018,113195056,5
2018,113201756,4
2018,113202063,5
2018,113207098,5
2018,113207110,5
2018,113197856,5
2018,113202141,4
2018,113202189,4
2018,113197922,5
2018,113207318,1
2018,113207318,4
2018,113202288,4
2018,113207396,5
2018,113207744,4
2018,113207785,4
2018,113207864,6
2018,113208007,5
2018,113208138,5
2018,113208264,5
2018,113208265,5
2018,113202891,5
2018,113208532,5
2018,113208584,5
2018,113203326,5
2018,113199257,4
2018,113199257,2
2018,113203413,4
2018,113203469,5
2018,113209065,5
2018,113209135,5
2018,113209226,5
2018,113209303,5
2018,113203825,4
2018,113209357,2
2018,113209357,4
2018,113209510,5
2018,113204130,5
2018,113200011,4
2018,113195060,4
2018,113190141,5
2018,113195374,4
2018,113190370,4
2018,113196288,5
2018,113196325,4
2018,113195686,5
