"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,30676289,103112363,1,27-NOV-18,2,"N",16,5,38,"F",3,2,"","","",38,0
2018,30671730,103103747,1,11-JAN-18,3,"N",5,5,23,"M",4,3,"N","","",23,0
2018,30671735,103103753,2,13-JAN-18,3,"N",39,5,24,"M",2,3,"R","","",24,0
2018,30671734,103103753,1,13-JAN-18,3,"N",39,5,24,"M",2,2,"R","","",24,0
2018,30676318,103103781,1,08-AUG-18,2,"N",5,5,34,"F",1,3,"U","","",34,0
2018,30680244,103103871,1,16-MAY-18,3,"N",5,5,22,"M",1,3,"R","","",22,0
2018,30676372,103103878,1,20-MAY-18,3,"N",5,5,26,"M",2,3,"R","","",26,0
2018,30676383,103103890,1,01-JUN-18,3,"N",5,5,42,"M",2,2,"R","","",42,0
2018,29891038,100835216,1,21-AUG-18,3,"N",40,5,16,"M",1,2,"R","H","",16,0
2018,29891039,100830409,1,23-AUG-18,2,"N",5,5,36,"M",1,2,"R","","",36,0
2018,29895928,100838794,1,28-AUG-18,3,"N",16,5,35,"M",1,2,"R","","",35,0
2018,29891044,100835248,1,01-JUL-18,1,"N",39,5,56,"M",1,1,"","","",56,0
2018,29891056,100838848,1,16-AUG-18,2,"N",45,5,28,"M",1,2,"N","","",28,0
2018,29891074,100835318,1,04-JUL-18,1,"N",51,5,36,"M",1,1,"","","",36,0
2018,29900522,100830542,1,20-JUL-18,2,"N",51,5,30,"M",1,2,"","","",30,0
2018,29891082,100830553,1,27-JUL-18,3,"N",51,5,25,"M",1,2,"","","",25,0
2018,29900545,100835401,2,03-AUG-18,2,"N",23,5,23,"M",1,2,"R","","",23,0
2018,29891101,100835401,1,03-AUG-18,2,"N",23,5,20,"M",1,2,"R","","",20,0
2018,29900547,100835410,1,05-AUG-18,2,"N",27,5,38,"M",1,2,"R","","",38,0
2018,29896012,100830698,1,14-AUG-18,2,"N",51,5,63,"F",1,2,"N","","",63,0
2018,29900564,100835500,1,21-AUG-18,2,"N",2,5,26,"M",1,1,"R","","",26,0
2018,29894602,100823897,2,03-JUN-18,2,"N",23,5,17,"F",1,2,"N","H","",17,0
2018,29889734,100823897,1,03-JUN-18,2,"N",23,5,16,"F",1,2,"N","H","",16,0
2018,29894618,100815299,1,15-JUN-18,1,"N",49,5,32,"F",1,3,"N","","",32,0
2018,29889752,100823939,1,25-JUN-18,1,"N",51,5,39,"M",1,2,"R","","",39,0
2018,29894633,100815352,1,29-JUN-18,1,"N",51,5,39,"F",4,2,"N","","",39,0
2018,29894662,100815421,1,13-JUL-18,1,"N",49,5,27,"F",1,2,"N","","",27,0
2018,29899238,100820296,1,27-JUL-18,1,"N",23,5,30,"M",1,2,"N","","",30,0
2018,29894683,100815466,1,29-JUL-18,1,"N",40,5,26,"F",2,2,"N","","",26,0
2018,29899284,100824219,1,07-AUG-18,1,"N",51,5,20,"F",2,3,"R","","",20,0
2018,29894740,100824226,1,08-AUG-18,1,"N",51,5,34,"M",4,2,"R","","",34,0
2018,29894751,100815771,1,18-JUN-18,2,"N",51,5,40,"M",1,2,"R","","",40,0
2018,29899304,100824320,1,19-JUL-18,2,"N",45,5,41,"M",1,1,"N","","",41,0
2018,29889906,100815839,1,02-JUL-18,3,"N",16,5,36,"M",1,2,"R","","",36,0
2018,29889911,100820712,1,09-AUG-18,3,"N",39,5,29,"F",1,2,"N","","",29,0
2018,29899323,100820717,1,15-AUG-18,1,"N",5,5,42,"M",1,1,"R","","",42,0
2018,29899366,100820923,1,04-AUG-18,1,"N",51,5,27,"F",1,2,"R","","",27,0
