"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,102714012,97501105,4,,
2018,102714165,97501235,7,,
2018,102714190,97501251,7,,
2018,102714288,97501347,7,,
2018,102714277,97501347,4,,
2018,111526408,107315155,6,,
2018,111526411,107315158,5,,
2018,111526412,107315158,7,,
2018,111526421,107315164,5,,
2018,111526422,107315164,7,,
2018,111526451,107315184,7,,
2018,111526452,107315185,6,,
2018,111531842,107315187,1,,
2018,111526465,107315193,4,,
2018,111526466,107315193,7,,
2018,111526468,107315195,7,,
2018,111535291,107315198,7,,
2018,111531860,107316876,4,,
2018,111535294,107315202,6,,
2018,111526482,107315205,4,,
2018,111526517,107315234,7,1,
2018,111526516,107315234,5,,1
2018,111526528,107315244,7,,
2018,111526527,107315244,4,,
2018,111526533,107315250,5,,1
2018,111526534,107315250,7,1,
2018,111526539,107315256,7,,
2018,111526537,107315256,4,,
2018,111526570,107315287,7,,
2018,102716158,97503150,7,,
2018,102716224,97503214,7,,
2018,102716301,97503294,7,1,
2018,102716296,97503294,5,,1
2018,102716427,97503409,7,1,
2018,102716423,97503409,5,,1
2018,101159932,95817308,7,,
2018,101159928,95817308,6,,
2018,101159913,95817308,5,,
2018,101330098,95997389,4,,
2018,101732536,96445096,7,,
2018,101732553,96445113,7,,
2018,101732601,96445155,7,,
2018,101732675,96445228,7,,
2018,101732707,96445254,7,,
2018,101732703,96445254,5,,
2018,101732803,96445363,7,,
2018,101732850,96445405,7,,
2018,101732913,96445461,7,,
2018,101732986,96445537,7,,
2018,101733002,96445553,1,,
2018,101733080,96445643,7,,
2018,101733134,96445699,1,,
2018,101733138,96445705,5,,1
2018,101733141,96445705,7,1,
2018,101733203,96445770,7,,
2018,101733211,96445780,7,,
2018,101733249,96445821,7,,
2018,101733319,96445891,7,,
2018,101733311,96445891,4,,
2018,101733384,96445950,6,,
2018,101733377,96445950,1,,
2018,101733415,96445981,7,,
2018,101733427,96445995,7,,
2018,101733456,96446025,4,,
2018,101733459,96446025,7,,
2018,101688361,96400544,7,,
2018,101688372,96400555,7,,
2018,101688368,96400555,5,,
2018,101688447,96400648,7,,
2018,101688514,96400728,7,,
2018,101688575,96400794,7,,
2018,101688635,96400869,4,,
2018,103032777,97847587,4,,
2018,103032833,97847652,7,,
2018,103032906,97847725,6,,
2018,103032950,97847775,4,,
2018,103033072,97847896,7,,
2018,103033148,97847978,7,,
2018,103033225,97848061,7,,
2018,103033223,97848061,5,,
