"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2018,7939637,20844,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_WA0370400_NIBRS",47707054,0
2018,7939650,20849,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_WA0380000_NIBRS",20415519,0
2018,7939653,20864,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_WA0390100_NIBRS",31338872,0
2018,8003416,20595,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0010200_NIBRS",20293447,0
2018,8003417,20600,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0030100_NIBRS",48956324,0
2018,8003425,20611,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0050300_NIBRS",49461811,0
2018,8004402,20664,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0160100_NIBRS",39429059,0
2018,8004405,20669,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0170400_NIBRS",20954601,0
2018,8004476,20727,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0211000_NIBRS",46343400,0
2018,8004541,20769,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0270900_NIBRS",50494036,0
2018,8004544,20765,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0270300_NIBRS",50470747,0
2018,8004545,20772,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0271300_NIBRS",50480881,0
2018,8004579,20793,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0310100_NIBRS",24315800,0
2018,8004729,20806,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0311500_NIBRS",46869185,0
2018,8004736,20811,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0320100_NIBRS",50498369,0
2018,8004741,20814,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0320400_NIBRS",50480462,0
2018,8003420,20594,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0010100_NIBRS",46861098,0
2018,8003424,20605,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0040000_NIBRS",31301435,0
2018,8004208,20615,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_WA0060200_NIBRS",47825451,0
2018,8004307,20637,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0120000_NIBRS",20949804,0
2018,8004411,20674,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0171000_NIBRS",21773638,0
2018,8004450,20684,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_WA0172100_NIBRS",50481427,0
2018,8047269,20600,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_WA0030100_NIBRS",49447551,0
2018,8047280,20614,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0060100_NIBRS",48970221,0
2018,8049226,20740,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_WA0240000_NIBRS",24311005,0
2018,8049233,20769,6,2018,"I",01-JUN-06,"Y","F","C","2018_06_WA0270900_NIBRS",47842782,0
2018,8049915,20826,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0340100_NIBRS",47837139,0
2018,7853435,20689,12,2018,"I",01-DEC-12,"Y","F","C","2018_12_WA0172600_NIBRS",46897926,0
2018,8028615,20834,5,2018,"I",,"Y","G","C","2018_05_WA034225Y_NIBRS",,0
2018,7853616,20765,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0270300_NIBRS",50473690,0
2018,7856689,20810,8,2018,"I",01-AUG-08,"Y","F","C","2018_08_WA0320000_NIBRS",46891721,0
2018,7856716,20837,12,2018,"I",01-DEC-12,"Y","F","C","2018_12_WA0360100_NIBRS",50487725,0
2018,8005455,20843,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_WA0370300_NIBRS",48972247,0
